Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1423.25556,255.64444,54.6,212.77778,1913.02222,100.82222,1.0,1.94815,236.61111,1326.22222,8.1037,70.56667,311.17778,8.2,1.0,2.35556,1.0,1.66667,3.80741,ASC_14B_6
1375.25556,280.86667,350.93333,192.33333,1696.02222,82.53333,1.28889,1.94815,205.61111,1252.77778,6.88148,42.9,238.17778,8.86667,1.0,3.68889,13.33333,1.0,7.52593,ASC_14B_7
1844.47778,268.75556,72.37778,223.33333,2160.8,134.73333,1.0,1.94815,220.72222,1184.22222,5.1037,73.78889,285.06667,18.93704,1.0,2.05185,1.0,1.88889,4.58519,ASC_14B_8
1527.25556,274.64444,135.26667,166.55556,1687.57778,145.06667,1.52593,1.94815,193.94444,1121.55556,5.54815,53.12222,243.4,12.49259,1.77778,3.1037,2.88889,2.11111,4.80741,ASC_14B_9
2166.44444,437.83333,40.32222,436.88889,3066.97778,5.0,1.0,7.42222,353.08889,2848.67778,22.1,145.04444,707.57778,1.0,1.0,1.77778,1.0,4.55556,1.26667,ASC_15A_0
2287.55556,432.83333,53.32222,398.33333,3078.64444,10.88889,1.0,5.2,352.08889,2649.45556,18.43333,143.93333,639.24444,1.22222,4.22222,2.11111,1.0,3.66667,3.2,ASC_15A_1
2135.11111,396.27778,39.1,475.55556,2874.53333,31.33333,1.0,1.0,341.75556,2507.67778,19.76667,124.15556,672.02222,1.0,2.55556,2.77778,1.0,6.0,2.2,ASC_15A_2
2195.66667,412.5,45.32222,424.0,3042.64444,2.88889,1.0,7.34074,352.97778,2345.45556,20.87778,132.93333,698.35556,1.0,1.77778,1.33333,1.0,1.88889,3.2,ASC_15A_3
2220.44444,444.83333,55.65556,390.33333,2846.75556,298.22222,1.0,3.05926,311.42222,2135.9,14.65556,152.6,596.35556,2.77778,1.0,2.88889,1.0,3.44444,3.0,ASC_15A_4
2034.44444,397.27778,65.43333,346.66667,2806.86667,21.11111,1.08889,3.05926,312.53333,1978.23333,15.65556,160.48889,591.91111,1.0,1.77778,2.11111,1.0,4.0,3.4,ASC_15A_5
2227.66667,447.83333,71.21111,370.0,2927.31111,280.0,1.0,1.0,266.97778,1894.67778,14.76667,131.71111,533.57778,1.22222,1.0,1.0,1.0,4.11111,4.75556,ASC_15A_6
1916.33333,333.5,58.87778,318.33333,2608.97778,119.77778,1.0,2.02963,272.42222,1821.56667,14.76667,143.37778,545.46667,2.88889,1.0,3.0,1.0,5.88889,3.2,ASC_15A_7
1784.44444,335.61111,69.87778,282.33333,2451.86667,102.88889,1.0,3.05926,252.31111,1763.45556,13.98889,125.48889,466.68889,1.0,1.0,3.44444,1.0,5.66667,2.86667,ASC_15A_8
2016.11111,387.05556,68.32222,364.55556,2807.31111,286.11111,1.0,3.14074,283.64444,1700.45556,15.1,138.93333,552.68889,2.0,2.66667,2.11111,1.0,6.0,4.64444,ASC_15A_9
2687.53333,582.35556,127.05556,470.26667,4342.97778,610.85556,1.0,3.22222,353.85556,3124.42222,17.12222,274.0,628.68889,4.11111,1.77778,8.22222,3.77778,5.66667,7.35556,ASC_15B_0
2585.97778,525.68889,114.05556,398.04444,4246.97778,493.74444,1.0,4.33333,346.07778,2940.53333,17.23333,302.44444,593.8,3.11111,1.0,4.55556,6.66667,7.88889,8.48889,ASC_15B_1
2584.08889,530.8,138.61111,496.04444,4304.08889,902.52222,1.11111,12.11111,324.63333,2851.75556,16.34444,277.66667,627.46667,3.77778,1.0,9.11111,3.66667,4.77778,8.35556,ASC_15B_2
2470.97778,502.46667,107.94444,377.6,4044.2,678.52222,1.11111,6.55556,297.63333,2726.08889,16.56667,294.11111,583.57778,4.0,2.66667,3.22222,3.77778,7.11111,7.46667,ASC_15B_3
2511.2,499.35556,117.5,416.26667,4003.64444,436.18889,1.0,13.33333,286.41111,2667.97778,14.78889,244.44444,546.8,5.66667,5.11111,5.22222,8.44444,6.66667,8.46667,ASC_15B_4
2422.08889,485.46667,106.5,462.6,4047.75556,391.07778,1.0,4.33333,313.96667,2573.97778,14.23333,262.55556,589.35556,3.55556,1.0,4.11111,5.55556,5.0,7.13333,ASC_15B_5
2556.75556,449.02222,93.94444,416.26667,4103.42222,610.85556,1.0,6.55556,307.41111,2500.86667,16.9,230.44444,571.68889,8.11111,3.44444,5.22222,4.66667,3.88889,4.91111,ASC_15B_6
2164.86667,490.46667,102.94444,421.48889,3717.42222,347.63333,1.0,3.22222,291.74444,2474.2,12.9,226.66667,533.46667,1.22222,2.66667,2.44444,3.77778,4.44444,5.28889,ASC_15B_7
2153.86667,491.46667,82.83333,377.37778,3474.86667,629.41111,1.0,6.55556,258.18889,2405.86667,15.23333,237.22222,524.91111,3.11111,1.0,4.0,1.88889,4.22222,6.15556,ASC_15B_8
2345.97778,409.68889,87.05556,341.6,3650.31111,506.63704,1.33333,2.11111,266.63333,2384.97778,12.12222,232.33333,475.46667,1.77778,1.0,6.22222,1.88889,2.55556,6.46667,ASC_15B_9
1739.94444,187.07778,154.44444,232.94444,2507.8,26.44444,1.0,2.11111,191.38889,5916.97778,14.57778,201.06667,930.91111,1.88889,2.55556,2.11111,4.77778,79.88889,33.0,ASC_15C_0
1355.16667,146.74444,152.11111,124.72222,1716.68889,140.95556,1.0,1.0,156.05556,4621.31111,7.95556,192.17778,1032.35556,2.33333,1.0,2.44444,6.55556,68.44444,22.44444,ASC_15C_1
1656.72222,202.07778,142.0,174.05556,1976.02222,60.71111,1.0,1.0,204.27778,3567.2,13.8,158.95556,698.02222,2.22222,4.22222,1.77778,3.77778,68.55556,26.44444,ASC_15C_2
1672.61111,145.52222,105.33333,132.61111,2110.13333,38.77778,1.0,1.0,129.5,3032.08889,8.37778,135.28889,571.46667,3.0,2.55556,3.22222,2.88889,60.0,29.0,ASC_15C_3
1356.27778,128.82222,79.66667,122.38889,1439.8,75.06667,1.0,2.11111,124.61111,2696.64444,5.57778,140.95556,274.8,2.22222,1.77778,3.33333,1.0,64.66667,23.55556,ASC_15C_4
1777.5,162.74444,106.77778,109.38889,1863.8,29.95556,1.0,2.11111,157.5,2256.2,6.04444,137.95556,476.35556,1.77778,1.0,5.33333,1.88889,49.11111,19.33333,ASC_15C_5
1469.5,114.3,87.44444,129.94444,1437.46667,6.26667,1.0,1.0,104.61111,1999.53333,6.68889,115.06667,351.24444,3.44444,2.66667,4.44444,1.0,46.88889,19.74074,ASC_15C_6
1700.05556,125.3,85.22222,101.5,1653.13333,14.35556,1.0,1.0,135.38889,1847.31111,9.35556,160.73333,316.46667,2.11111,1.0,3.33333,1.88889,33.88889,11.0,ASC_15C_7
1319.61111,106.18889,70.0,55.27778,1624.02222,16.0,1.11111,5.44444,106.72222,1690.08889,6.57778,126.28889,485.68889,1.77778,1.0,6.44444,2.88889,30.11111,10.74074,ASC_15C_8
1461.72222,153.63333,78.0,176.38889,1708.8,14.6,1.0,3.22222,122.61111,1495.75556,8.35556,163.51111,305.46667,2.66667,1.0,3.22222,1.0,26.66667,10.55556,ASC_15C_9
2335.98889,76.14444,69.1,48.34074,1407.93333,19.22222,1.0,4.33333,15.84444,1011.25556,1.0,122.78889,27.4963,6.77778,1.0,2.33333,1.88889,1.0,11.76296,ASC_16A_0
2098.1,63.25556,77.54444,57.08889,1257.71111,10.88889,1.0,3.22222,16.17778,905.92222,1.0,96.34444,23.26667,4.11111,1.0,2.55556,1.0,1.22222,11.87407,ASC_16A_1
2640.98889,141.92222,82.32222,29.25926,1864.48889,6.88889,1.0,4.33333,19.95556,838.03333,1.1,129.56667,30.71852,2.44444,1.0,2.11111,1.88889,1.44444,12.28889,ASC_16A_2
2733.98889,194.47778,93.43333,69.43704,1875.15556,14.77778,1.0,3.22222,20.62222,780.58889,1.1,123.34444,41.26667,4.66667,1.0,3.33333,1.0,1.22222,12.4,ASC_16A_3
2844.21111,74.47778,87.65556,48.88148,1672.37778,12.77778,1.0,5.44444,20.62222,744.03333,1.1,126.56667,32.48889,5.0,1.0,4.66667,3.77778,1.22222,15.06667,ASC_16A_4
2711.1,87.58889,74.43333,69.00741,1994.6,4.77778,1.11111,6.55556,19.73333,723.14444,1.2,115.9,30.37778,9.77778,1.0,2.88889,1.88889,1.66667,13.42963,ASC_16A_5
2837.98889,76.25556,81.32222,43.22963,1777.93333,12.88889,1.0,3.22222,21.95556,659.7,1.0,123.12222,34.37778,10.11111,1.0,2.77778,1.88889,1.66667,14.62222,ASC_16A_6
2170.32222,59.14444,73.32222,51.54815,1558.37778,16.77778,1.0,4.33333,17.84444,649.03333,1.1,104.45556,25.82222,6.66667,1.0,2.11111,1.88889,1.88889,11.84444,ASC_16A_7
1959.54444,63.25556,63.21111,42.57778,1622.82222,8.77778,1.0,2.11111,17.62222,649.03333,1.1,95.23333,32.37778,2.77778,1.0,1.0,1.0,1.66667,8.17778,ASC_16A_8
1997.65556,55.14444,56.65556,40.67407,1254.04444,2.88889,1.0,6.55556,16.28889,612.47778,1.1,86.9,21.37778,7.66667,1.0,2.22222,1.0,1.44444,9.73333,ASC_16A_9
1364.92222,21.0,33.5,22.5,1191.54444,14.88889,1.0,1.0,2.2037,314.85556,1.11111,1.73333,1.23704,9.77778,1.0,1.0,2.88889,1.66667,1.3037,ASC_16B_0
1399.81111,37.66667,98.94444,28.42222,1311.21111,158.55556,1.0,2.11111,2.31481,278.3,1.11111,3.0,2.91852,6.33333,1.0,4.0,14.66667,3.0,10.21481,ASC_16B_1
1389.14444,31.22222,81.16667,60.95556,1261.21111,22.88889,1.0,3.22222,2.38889,267.85556,1.11111,2.26667,3.25185,3.22222,1.0,2.11111,3.66667,2.33333,9.40741,ASC_16B_2
1312.25556,43.11111,88.05556,19.01111,1177.87778,70.22222,1.0,2.11111,2.33333,220.85556,1.0,2.66667,4.71111,7.55556,1.0,5.77778,9.66667,1.0,8.99259,ASC_16B_3
1102.7,28.66667,26.72222,16.45556,1003.65556,16.66667,1.0,3.22222,1.57407,184.3,1.0,2.17778,2.91852,2.33333,1.0,2.44444,1.0,1.66667,1.3037,ASC_16B_4
1290.14444,29.11111,39.16667,27.61111,1143.98889,55.88889,1.0,4.33333,1.46296,184.3,1.11111,1.4,2.91852,12.55556,1.0,1.0,1.0,1.0,2.05185,ASC_16B_5
1309.81111,30.44444,53.5,12.15556,1255.76667,162.44444,1.0,5.44444,2.0,184.3,1.11111,1.93333,2.22963,4.77778,1.0,2.44444,6.66667,1.22222,3.51852,ASC_16B_6
1573.92222,79.22222,58.16667,53.27778,1381.1,31.22222,1.11111,5.44444,1.75926,184.3,1.0,5.02222,3.25185,1.0,1.0,3.11111,2.88889,2.55556,4.32593,ASC_16B_7
1336.92222,31.55556,110.27778,62.81111,1220.32222,92.88889,1.0,5.44444,1.64815,184.3,1.0,4.02222,4.92593,2.33333,1.0,5.33333,6.77778,2.0,19.46667,ASC_16B_8
1086.58889,39.22222,76.61111,18.2,1002.87778,103.22222,1.0,2.11111,2.18519,184.3,1.0,2.51111,5.14074,2.0,1.0,4.33333,14.77778,1.88889,10.13333,ASC_16B_9
977.34444,40.16667,68.66667,43.13333,577.36667,144.0,1.0,1.95185,24.81111,2434.12222,1.0,75.01111,31.0,34.11111,2.66667,2.44444,1.0,1.4,3.84444,ASC_16C_0
1171.9,43.94444,88.44444,53.86667,658.25556,84.33333,1.0,3.06296,25.81111,1610.9,1.0,103.34444,34.94444,56.66667,1.0,3.11111,1.0,1.64444,5.31852,ASC_16C_1
1171.01111,43.83333,135.22222,92.64444,1350.03333,248.66667,1.0,3.85556,25.14444,1395.9,1.19259,114.23333,65.83333,31.0,1.0,5.22222,1.0,2.37778,9.68148,ASC_16C_2
1176.23333,209.72222,111.88889,84.86667,824.14444,248.77778,1.0,10.2037,28.14444,1238.67778,1.0963,123.45556,52.16667,28.66667,1.0,9.0,1.0,1.0,10.82222,ASC_16C_3
1096.78889,87.61111,79.88889,40.63704,593.47778,76.11111,1.0,7.98148,25.03333,1123.01111,1.0,112.34444,57.72222,48.77778,1.0,2.44444,1.0,1.84444,10.26667,ASC_16C_4
1048.78889,86.38889,118.88889,71.75556,1750.7,74.11111,1.0,10.04444,23.92222,1060.12222,1.0,133.23333,74.72222,21.22222,1.0,7.33333,2.88889,1.64444,12.6,ASC_16C_5
1184.78889,105.61111,102.55556,43.58519,844.25556,222.0,1.11111,5.91852,23.14444,976.56667,1.52593,99.67778,62.94444,37.66667,1.0,4.0,1.0,2.48889,12.15556,ASC_16C_6
908.9,53.66667,60.11111,22.74815,538.25556,86.44444,1.33333,4.96667,22.36667,924.34444,1.0963,77.67778,42.61111,45.66667,1.0,4.0,2.77778,1.0,4.45926,ASC_16C_7
893.56667,45.72222,70.88889,22.80741,586.47778,43.44444,1.11111,6.07778,18.58889,845.23333,1.0963,76.12222,40.27778,30.22222,1.0,4.33333,1.0,1.2,7.15556,ASC_16C_8
889.23333,79.27778,58.33333,32.74074,571.03333,74.11111,1.0,4.01481,19.47778,834.56667,1.0,93.94815,44.16667,51.55556,1.77778,6.22222,1.0,1.4,6.0963,ASC_16C_9
1337.04444,143.68889,466.98889,33.21481,2041.66667,33.98148,1.0,2.8963,125.71111,2079.57778,3.37778,581.64444,173.75556,17.81111,1.0,1.51852,1.88889,5.53333,33.41111,ASC_17A_0
1200.15556,94.13333,417.98889,48.31481,2105.44444,15.01111,1.0,3.84444,116.15556,1922.57778,3.5037,511.75556,135.86667,17.25556,1.0,1.12963,6.55556,4.06667,22.6,ASC_17A_1
1272.71111,88.02222,471.43333,35.35556,2015.33333,61.91111,1.0,2.8963,107.93333,1812.02222,3.17037,579.31111,142.31111,18.14444,1.0,1.51852,1.88889,3.97778,17.6,ASC_17A_2
1284.26667,86.02222,431.76667,38.32593,1793.33333,5.52593,1.0,3.05926,124.71111,1744.13333,3.38519,523.86667,140.2,10.77037,1.0,4.09259,1.88889,5.02222,30.74444,ASC_17A_3
1237.15556,96.24444,448.21111,32.8,1851.66667,86.14444,1.22222,2.8963,111.26667,1676.24444,2.61481,553.08889,142.31111,9.81111,1.0,1.25926,1.0,4.44444,11.08889,ASC_17A_4
1379.15556,78.8,392.32222,35.50741,1944.22222,24.4963,1.0,1.0,103.37778,1597.35556,2.4963,526.86667,114.08889,22.1037,1.0,2.96296,1.0,5.73333,25.96667,ASC_17A_5
1569.9037,88.91111,463.32222,24.71852,2093.2963,30.28519,1.0,4.00741,100.15556,1539.46667,3.38519,487.42222,134.75556,25.92222,1.74815,2.38889,2.77778,4.31111,33.04444,ASC_17A_6
1709.48889,78.02222,426.21111,19.60741,2211.0,168.8,1.0,1.94815,108.15556,1508.13333,3.5037,569.42222,128.2,12.31481,1.0,1.25926,1.0,6.08889,27.18889,ASC_17A_7
1401.37778,82.91111,416.76667,30.35556,1875.44444,65.28519,1.0,1.94815,90.48889,1445.46667,3.28148,496.08889,124.42222,5.7,1.74815,1.38889,1.88889,2.48889,14.64444,ASC_17A_8
1234.71111,114.24444,396.65556,17.05185,1928.11111,36.50741,1.0,1.94815,103.93333,1398.35556,2.62222,492.53333,129.86667,16.72963,2.4963,3.01852,1.0,4.86667,23.3,ASC_17A_9
899.56667,49.43333,175.73333,51.9963,1246.23333,29.88889,1.1037,1.0,35.42222,1075.6,1.77778,286.13333,53.33333,3.11111,1.0,4.88889,1.0,1.44444,10.46667,ASC_17B_0
842.23333,36.43333,192.17778,62.32963,1146.56667,30.51852,1.21481,2.11111,34.53333,981.6,1.22222,300.46667,44.22222,5.0,1.0,6.88889,3.77778,2.11111,12.24444,ASC_17B_1
866.67778,31.1,187.4,34.10741,1148.23333,22.92593,1.0,1.0,35.75556,923.26667,1.88889,294.8,45.66667,4.44444,1.0,2.11111,1.88889,1.88889,7.57778,ASC_17B_2
946.01111,31.3,179.84444,49.44074,1359.45556,75.31481,1.1037,3.22222,38.53333,870.93333,1.55556,294.46667,55.55556,4.33333,1.0,4.22222,3.77778,1.22222,13.91111,ASC_17B_3
1012.9,25.75556,195.51111,50.5037,1309.23333,18.81481,1.1037,3.22222,35.86667,823.93333,1.55556,326.02222,58.66667,3.44444,1.0,2.11111,1.0,2.11111,7.6,ASC_17B_4
850.34444,30.75556,181.95556,51.04444,1058.23333,36.31481,1.0,1.0,35.2,782.15556,1.77778,267.46667,53.66667,2.66667,1.0,2.88889,1.88889,1.88889,9.8,ASC_17B_5
902.34444,48.43333,179.62222,62.21852,1201.78889,28.40741,1.32593,3.22222,39.31111,729.93333,1.33333,299.8,44.66667,1.55556,1.0,3.88889,7.55556,1.88889,12.24444,ASC_17B_6
869.78889,38.97778,201.73333,16.96667,1332.23333,40.42593,1.0,4.33333,34.53333,729.93333,1.77778,239.35556,53.0,11.77778,1.0,3.22222,1.0,1.0,9.13333,ASC_17B_7
935.34444,35.21111,186.4,35.48889,1256.56667,85.12963,1.0,2.11111,36.31111,729.93333,1.77778,302.57778,52.77778,3.44444,2.66667,4.22222,1.88889,2.11111,11.46667,ASC_17B_8
771.12222,40.86667,135.06667,41.66296,1030.45556,89.75926,1.20741,4.33333,29.86667,688.15556,1.33333,195.91111,39.11111,3.88889,1.0,4.33333,1.0,1.44444,9.91111,ASC_17B_9
1091.8,71.11111,239.68889,67.38889,1291.02222,305.48148,1.20741,4.33333,66.52222,1095.27778,1.77778,141.12222,89.05556,4.03333,1.0,1.33333,2.77778,2.33333,7.65185,ASC_18A_0
1307.35556,86.88889,317.35556,70.05556,1540.13333,197.36296,1.0,4.33333,84.18889,943.5,1.66667,194.23333,90.05556,6.68889,1.0,1.33333,1.0,4.11111,10.06667,ASC_18A_1
1247.35556,106.11111,316.13333,46.25926,1494.35556,149.19259,1.21481,2.11111,83.52222,869.72222,2.33333,197.01111,79.38889,10.91111,1.0,1.33333,2.77778,3.0,11.84444,ASC_18A_2
1064.02222,57.44444,238.13333,62.16667,1230.13333,189.75556,1.0,5.44444,71.07778,791.38889,1.55556,156.67778,89.61111,15.78889,1.0,3.22222,4.77778,1.88889,6.37778,ASC_18A_3
902.24444,69.55556,218.13333,56.48148,1031.35556,305.41481,1.0,4.33333,54.74444,754.83333,1.22222,133.23333,66.94444,18.45556,1.0,3.22222,1.88889,1.22222,5.65185,ASC_18A_4
1270.13333,117.0,315.35556,49.38889,1544.91111,101.97037,1.21481,5.44444,94.07778,697.38889,3.22222,202.45556,102.38889,6.01111,1.0,1.33333,3.77778,3.55556,10.17778,ASC_18A_5
984.8,67.11111,249.13333,80.38889,1160.91111,547.02222,1.32593,5.44444,63.41111,676.5,1.88889,144.01111,96.16667,11.8,1.77778,4.88889,1.88889,1.88889,5.12593,ASC_18A_6
1128.8,69.55556,279.57778,82.25926,1279.46667,191.14074,1.0,4.33333,77.52222,597.16667,2.55556,178.56667,90.5,11.78889,1.0,4.22222,1.88889,1.66667,4.23704,ASC_18A_7
1037.35556,74.77778,204.8,77.72222,1218.57778,24.03704,1.0,2.11111,54.07778,597.16667,2.22222,136.67778,84.5,9.13333,1.0,1.66667,1.0,1.44444,6.12593,ASC_18A_8
853.8,69.66667,226.13333,75.27778,1022.68889,130.13333,1.0,2.11111,51.18889,597.16667,2.0,143.67778,66.61111,12.25556,1.0,1.33333,1.0,2.11111,7.87407,ASC_18A_9
1550.63333,70.71111,350.88889,76.91852,2121.11111,206.9,1.0,4.33333,75.92222,1396.65556,2.38889,262.74444,106.6,10.03704,1.0,3.33333,1.88889,4.33333,19.88889,ASC_18B_0
1734.18889,81.57778,399.77778,69.57778,2367.88889,338.83704,1.0,4.33333,86.81111,1313.1,2.95556,325.63333,108.48889,17.03704,1.0,3.44444,2.77778,5.55556,22.66667,ASC_18B_1
1351.18889,64.24444,260.0,64.14074,1801.88889,228.82222,1.0,2.11111,62.25556,1186.98889,2.16667,211.41111,75.26667,22.66667,1.0,1.33333,1.88889,3.66667,12.33333,ASC_18B_2
1480.63333,68.35556,320.33333,56.25556,2000.22222,231.67778,1.0,2.11111,66.7,1129.32222,3.17778,280.3,112.71111,6.14815,1.0,2.77778,2.77778,4.33333,19.66667,ASC_18B_3
1385.74444,63.24444,288.22222,59.13704,2009.22222,180.83704,1.0,4.33333,66.92222,1019.65556,1.94444,272.07778,108.93333,11.48148,1.0,2.77778,7.77778,4.11111,18.33333,ASC_18B_4
1509.96667,75.46667,287.66667,89.80741,2082.33333,168.77407,1.0,4.33333,75.25556,935.65556,2.27778,249.63333,102.37778,12.74074,1.0,5.11111,16.55556,3.22222,17.0,ASC_18B_5
1347.74444,73.46667,237.11111,69.14444,1697.55556,293.23333,1.0,4.33333,57.03333,888.1,1.67778,218.63333,89.45926,24.33333,1.0,2.44444,2.88889,2.55556,13.77778,ASC_18B_6
955.85556,56.24444,205.55556,38.68889,1253.11111,139.34444,1.0,1.0,46.03333,830.65556,1.6,171.74444,71.26667,24.33333,1.77778,5.11111,2.88889,3.66667,10.55556,ASC_18B_7
1386.52222,96.8,252.66667,110.36296,1720.0,129.39259,1.0,4.33333,61.14444,794.1,1.52222,178.52222,80.15556,19.25926,1.0,4.11111,3.77778,1.88889,14.33333,ASC_18B_8
1475.96667,55.37778,242.22222,66.8037,1814.66667,196.9,1.0,5.55556,70.92222,731.43333,1.91111,246.96667,107.26667,5.25926,1.0,3.33333,2.77778,2.66667,19.11111,ASC_18B_9
1076.87778,75.86667,111.7,20.77778,1270.75556,375.78889,1.0,2.02963,17.65556,698.45556,1.0,84.35556,30.68889,4.66667,1.0,4.44444,1.0,1.0,6.33333,ASC_19A1_0
1104.98889,57.64444,91.7,22.17778,1171.53333,406.56667,1.11111,1.0,23.21111,629.67778,1.0,88.02222,27.46667,3.0,1.0,3.66667,1.82222,1.0,7.33333,ASC_19A1_1
1075.1,41.62222,96.14444,41.33333,1237.64444,231.9,1.0,1.0,20.87778,582.67778,1.0,82.57778,28.46667,2.44444,1.0,3.88889,2.64444,1.0,9.44444,ASC_19A1_2
1122.21111,64.97778,105.92222,48.08889,1235.53333,492.9,1.0,3.05926,19.32222,540.9,1.0,108.68889,35.97037,1.88889,1.0,6.44444,2.64444,1.0,9.33333,ASC_19A1_3
1065.1,63.86667,84.92222,42.62222,1115.42222,213.56667,1.0,3.05926,16.43333,540.9,1.0,86.24444,22.08148,2.11111,1.77778,4.11111,2.82222,1.22222,7.77778,ASC_19A1_4
1130.54444,64.75556,93.47778,64.57778,1348.86667,388.23333,1.0,3.05926,13.32222,540.9,1.0,97.13333,19.08148,1.66667,1.0,1.77778,1.0,1.88889,9.22222,ASC_19A1_5
992.87778,65.86667,119.81111,36.35556,1335.42222,412.9,1.11111,1.0,19.21111,478.23333,1.0,105.46667,30.68889,3.11111,1.0,6.0,1.82222,1.22222,7.77778,ASC_19A1_6
1089.43333,45.42222,96.14444,32.51111,1347.75556,445.67778,1.0,1.0,16.1,446.9,1.0,87.35556,33.57778,4.11111,1.0,4.0,1.82222,1.22222,7.66667,ASC_19A1_7
836.1,48.73333,86.03333,36.35556,903.2,279.23333,1.0,2.02963,10.32222,446.9,1.0,63.91111,19.63704,4.77778,1.0,6.44444,1.0,1.0,9.33333,ASC_19A1_8
920.65556,46.31111,108.7,29.84444,1032.08889,488.78889,1.0,1.0,17.43333,446.9,1.0,93.8,34.35556,1.66667,1.0,5.55556,1.0,1.22222,7.33333,ASC_19A1_9
2552.4,23.77778,68.14444,88.11111,868.26667,2.88889,1.0963,4.33333,25.02222,939.61111,1.22222,132.06667,57.3,1.66667,1.0,4.33333,1.0,1.18519,10.53333,ASC_19A2_0
2559.17778,36.11111,66.51111,72.40741,905.15556,43.77778,1.0,3.22222,17.8,881.83333,1.11111,94.17778,48.41111,2.0,1.0,1.66667,2.77778,1.37037,8.53333,ASC_19A2_1
2543.62222,34.22222,92.36667,49.44444,797.48889,23.22222,1.0,5.44444,23.68889,793.05556,1.0,124.4,43.34074,1.55556,1.0,4.44444,1.0,1.37037,11.42222,ASC_19A2_2
2530.06667,37.11111,94.81111,72.62963,872.04444,6.88889,1.0963,1.0,20.13333,740.83333,1.0,122.95556,50.18889,1.77778,1.0,2.44444,3.77778,1.81481,13.53333,ASC_19A2_3
1710.17778,26.66667,74.81111,64.74074,753.26667,35.55556,1.0963,3.22222,20.8,662.05556,1.0,120.62222,43.07778,1.44444,1.0,5.22222,1.0,2.37037,9.42222,ASC_19A2_4
1724.28889,27.88889,45.73333,46.92593,704.71111,9.0,1.0,2.11111,16.46667,630.16667,1.11111,96.62222,35.85556,1.22222,1.0,2.11111,3.77778,1.0,9.2,ASC_19A2_5
1964.06667,22.66667,44.73333,69.92593,670.37778,6.88889,1.0,4.33333,19.57778,630.16667,1.0,91.73333,31.63333,1.11111,1.0,2.55556,1.0,1.37037,8.31111,ASC_19A2_6
1676.17778,26.55556,37.92222,46.96296,704.26667,23.33333,1.0,2.11111,15.68889,583.16667,1.0,87.51111,39.07778,1.77778,1.0,2.44444,1.0,1.81481,9.08889,ASC_19A2_7
2067.84444,28.88889,42.58889,95.59259,716.26667,1.0,1.0,2.11111,18.35556,572.72222,1.11111,93.95556,32.52222,1.22222,1.0,2.11111,1.88889,1.0,7.53333,ASC_19A2_8
2068.73333,24.77778,48.14444,59.51852,754.82222,2.88889,1.0,1.0,16.35556,536.16667,1.11111,101.73333,31.96667,1.22222,1.0,1.33333,1.88889,2.62963,6.19259,ASC_19A2_9
1803.08889,116.81111,250.56667,97.4,1950.15556,162.44444,1.0,2.11111,24.83333,996.22222,1.20741,123.2,50.92222,1.88889,1.0,1.91111,1.88889,1.44444,15.2,ASC_19B1_0
1633.2,96.58889,120.78889,76.94074,1671.04444,197.55556,1.0,5.44444,23.61111,932.66667,1.0,106.97778,44.47778,2.11111,1.0,4.2963,1.0,1.88889,11.47407,ASC_19B1_1
1636.86667,155.14444,135.23333,74.28889,1666.82222,141.88889,1.0,4.33333,20.83333,896.0,1.1037,120.75556,45.14444,3.0,1.0,3.85185,1.0,1.22222,13.53333,ASC_19B1_2
1598.53333,93.47778,159.9,62.83704,1638.26667,152.11111,1.0,2.11111,22.16667,843.77778,1.1037,115.86667,40.36667,1.44444,1.0,2.05185,3.77778,1.44444,11.02963,ASC_19B1_3
1923.75556,266.25556,246.45556,69.06667,1818.6,242.55556,1.0,5.44444,21.72222,833.33333,1.0,121.08889,49.14444,5.22222,1.0,5.9037,4.77778,1.22222,17.75556,ASC_19B1_4
1531.2,69.14444,128.12222,74.4,1579.82222,58.11111,1.0,2.11111,23.38889,786.33333,1.0,102.2,44.92222,2.33333,1.0,3.99259,1.0,2.33333,10.02963,ASC_19B1_5
1444.2,69.47778,89.78889,44.61481,1448.6,43.66667,1.0,6.55556,21.16667,739.33333,1.0,101.97778,37.47778,1.0,1.0,4.74074,1.88889,2.55556,10.42222,ASC_19B1_6
1783.08889,159.14444,207.67778,74.17778,1893.71111,215.88889,1.11111,1.0,21.61111,723.66667,1.0,113.42222,47.58889,4.33333,1.0,3.54815,5.55556,1.88889,14.58519,ASC_19B1_7
1519.86667,100.58889,133.01111,70.5037,1625.26667,142.0,1.0,2.11111,19.72222,681.66667,1.0,111.97778,34.47778,2.66667,1.0,3.24444,4.66667,1.0,11.58519,ASC_19B1_8
1575.31111,105.47778,144.45556,71.62222,1743.26667,193.22222,1.0,3.22222,25.5,644.33333,1.1037,110.53333,51.58889,1.66667,1.77778,3.1037,1.0,2.33333,11.53333,ASC_19B1_9
1043.2,30.2,67.23333,46.93333,1099.41111,48.04444,1.0,1.0,10.92222,905.51111,1.11111,98.11111,21.84444,11.94815,1.0,6.22222,4.64444,1.44444,12.46667,ASC_19B2_0
1125.64444,55.64444,108.67778,31.46667,1362.85556,26.52222,1.0,2.11111,12.92222,790.51111,1.0,108.66667,46.17778,5.05926,1.0,4.51111,6.64444,1.88889,18.91111,ASC_19B2_1
