Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
2549.77778,2706.66667,104.83333,648.76667,4323.51111,253.71111,1.11111,3.22222,174.47778,7600.75556,21.75556,62.11111,127.44444,9.97778,1.0,3.11111,9.66667,6.62593,153.64444,62_7
1923.0,2930.11111,103.94444,774.98889,4767.73333,140.82222,1.0,2.11111,171.47778,7327.86667,21.53333,56.44444,136.22222,10.21481,1.77778,4.66667,6.66667,11.31852,179.97778,62_8
1843.77778,3011.22222,82.38889,594.43333,4359.84444,198.37778,1.11111,2.11111,180.25556,7118.2,24.2,49.22222,152.77778,12.08889,1.0,2.11111,2.88889,7.23333,189.08889,62_9
678.2,1202.74444,102.2,344.24444,2283.27778,649.22222,1.0,1.0,174.33333,5762.9,26.88889,1395.76667,222.44444,30.55556,1.0,24.33333,2.77778,9.84444,1217.06667,63_0
630.31111,1150.18889,96.97778,305.46667,2201.05556,1165.0,1.0,1.95185,148.11111,5458.78889,20.44444,1253.54444,244.77778,33.77778,1.0,28.11111,12.44444,18.42222,2043.73333,63_1
640.97778,1123.07778,73.64444,285.02222,1875.94444,1117.55556,1.0,4.01481,155.44444,5191.34444,18.88889,1057.87778,220.55556,30.33333,1.0,19.77778,11.44444,11.4,1525.73333,63_2
550.75556,993.74444,77.86667,372.46667,1839.94444,1235.0,1.0,5.12593,139.33333,4971.12222,17.11111,1062.98889,185.77778,23.77778,1.0,16.88889,6.66667,18.75556,1191.51111,63_3
545.86667,1152.41111,66.97778,313.13333,1711.61111,384.22222,1.0,3.06296,148.0,4771.67778,16.88889,906.1,195.0,30.33333,3.44444,28.11111,5.66667,7.86667,1507.51111,63_4
515.53333,1067.52222,69.53333,222.91111,1601.38889,945.0,1.0,2.9037,143.33333,4640.23333,14.77778,934.65556,229.22222,12.0,1.0,23.55556,7.55556,16.42222,1342.4,63_5
479.42222,832.18889,54.42222,297.57778,1562.61111,781.0,1.0,3.85556,120.33333,4441.23333,16.33333,875.21111,147.88889,36.22222,1.77778,28.44444,4.77778,9.75556,1051.51111,63_6
481.97778,854.41111,59.64444,230.68889,1688.05556,230.11111,1.0,4.01481,118.88889,4278.78889,17.77778,907.1,154.77778,30.44444,1.0,24.11111,6.66667,6.93333,1106.84444,63_7
542.75556,1067.52222,68.31111,248.68889,1614.83333,781.0,1.0,6.07778,137.44444,4079.34444,12.0,923.65556,170.33333,8.33333,1.0,19.88889,5.55556,9.06667,1232.73333,63_8
451.42222,850.41111,74.97778,364.68889,1648.61111,669.66667,1.0,4.96667,113.22222,3921.78889,17.11111,875.54444,147.55556,20.0,1.0,33.11111,9.55556,8.4,1507.17778,63_9
898.04444,892.62222,60.24444,221.11111,1359.98889,290.71111,1.0,1.78889,87.52222,4321.78889,6.44444,731.88889,45.0,4.32593,1.0,28.4,1.0,6.61852,60.68889,64_0
888.04444,685.73333,69.02222,113.11111,1443.1,95.84444,1.09259,7.48889,98.41111,4096.12222,8.11111,773.77778,38.66667,12.31111,1.77778,30.65185,10.44444,4.95185,95.02222,64_1
892.04444,730.51111,78.46667,133.55556,1499.76667,69.06667,1.0,8.82222,105.18889,3986.01111,5.88889,1131.0,49.11111,3.22963,1.0,45.73333,2.37778,6.13333,113.13333,64_2
803.6,777.84444,55.24444,144.40741,1329.65556,111.93333,1.2963,4.8,149.63333,3917.56667,6.88889,726.77778,46.55556,4.8963,1.0,28.73333,1.68889,5.13333,77.46667,64_3
719.6,655.73333,68.13333,113.40741,1276.87778,57.33333,1.09259,2.9,98.07778,3834.01111,7.0,754.22222,50.66667,7.75556,1.0,36.84444,6.75556,5.65926,99.57778,64_4
847.93333,935.4,54.57778,187.66667,1370.54444,165.48889,1.0,1.0,106.74444,3723.78889,7.55556,641.0,43.11111,4.32593,1.0,24.62222,2.68889,7.43704,68.24444,64_5
854.15556,963.62222,51.02222,156.77778,1649.65556,186.28889,1.0,3.68889,87.74444,3650.23333,10.55556,734.88889,43.55556,4.32593,1.0,38.42963,2.37778,4.88148,76.24444,64_6
693.93333,683.95556,46.8,141.85185,1233.65556,238.8,1.0,2.9,73.63333,3509.23333,5.11111,552.44444,38.66667,4.00741,1.0,35.17778,5.06667,8.77037,69.8,64_7
795.37778,1154.51111,60.8,182.55556,1313.87778,77.28889,1.0,1.78889,78.96667,3456.45556,5.66667,682.66667,53.11111,7.65926,1.0,33.84444,2.68889,4.24444,57.91111,64_8
705.71111,823.28889,55.8,138.77778,1172.54444,91.86667,1.0,3.36667,74.3,3388.12222,5.66667,686.44444,51.77778,6.21481,1.0,24.62222,3.37778,8.54815,88.02222,64_9
816.98889,2481.91111,159.9,467.18889,2159.52222,445.88889,1.0,1.91111,135.02222,6069.38889,33.55556,3519.03333,204.84444,15.44444,1.0,18.44444,7.55556,155.67778,336.75556,65_0
744.1,2491.8,103.56667,449.07778,2150.3,236.44444,1.11111,1.91111,129.24444,5660.27778,26.66667,2945.03333,212.06667,10.66667,1.77778,13.55556,6.66667,108.9,245.2,65_1
746.32222,2523.46667,138.78889,474.85556,2237.41111,189.11111,1.0,1.0,132.68889,5450.5,28.33333,3422.47778,219.51111,13.88889,1.0,10.77778,4.77778,129.01111,241.97778,65_2
662.98889,2502.02222,139.78889,513.41111,2051.41111,164.66667,1.0,4.84444,134.13333,5193.38889,24.55556,2954.92222,252.73333,11.33333,2.66667,12.77778,6.77778,100.78889,176.86667,65_3
664.98889,2496.91111,131.45556,487.96667,2159.85556,90.33333,1.0,6.66667,134.68889,4894.5,29.88889,3451.92222,271.51111,17.55556,1.0,10.66667,13.22222,100.23333,257.97778,65_4
626.43333,1988.46667,109.23333,366.63333,1910.3,78.44444,1.0,3.93333,116.68889,4710.83333,22.33333,3023.03333,186.84444,14.44444,1.77778,17.11111,7.55556,92.12222,267.86667,65_5
668.32222,2298.91111,118.78889,495.41111,2162.96667,63.77778,1.0,2.82222,155.13333,4527.38889,29.66667,3492.58889,230.73333,17.77778,1.0,18.33333,13.33333,115.34444,277.08889,65_6
696.32222,2552.57778,94.45556,428.3,2182.96667,39.33333,1.0,3.73333,137.46667,4427.38889,25.88889,3139.25556,257.73333,13.44444,1.0,5.22222,2.77778,112.01111,133.2,65_7
681.21111,2420.24444,96.01111,459.3,1980.85556,117.55556,1.0,2.82222,131.46667,4270.5,27.55556,3082.25556,239.51111,13.11111,1.0,6.66667,6.66667,107.23333,161.42222,65_8
700.65556,2400.8,102.78889,469.85556,2121.96667,84.66667,1.11111,1.0,129.35556,4118.16667,25.0,3090.92222,247.06667,16.44444,1.0,7.55556,4.77778,112.56667,125.08889,65_9
1529.63333,2363.66667,100.23333,326.77778,2472.65556,35.17778,1.0,4.08889,214.06667,6879.88889,22.93333,67.77778,153.37778,4.88889,1.0,10.26667,4.66667,24.71111,29.93333,66_0
2205.3,1898.88889,108.45556,347.55556,2750.87778,86.44444,1.11111,3.05926,176.95556,6281.77778,13.15556,96.66667,120.6,6.0,1.0,12.57037,4.66667,27.71111,39.37778,66_1
1538.63333,1989.66667,95.45556,378.44444,2476.76667,24.66667,1.0,1.0,164.95556,5919.88889,14.6,74.88889,146.71111,4.11111,1.0,8.62963,4.88889,25.37778,32.71111,66_2
1827.18889,1749.33333,81.9,283.22222,2467.76667,123.33333,1.11111,3.14074,142.62222,5636.55556,12.15556,96.66667,107.6,5.22222,1.0,7.88148,2.88889,29.82222,31.93333,66_3
1494.96667,1605.77778,86.34444,342.33333,2022.1,233.97778,1.22222,2.02963,150.62222,5332.44444,12.04444,74.88889,88.15556,4.11111,1.77778,6.2963,4.66667,26.71111,28.37778,66_4
1481.18889,1594.66667,80.67778,339.77778,2150.54444,141.77778,1.11111,1.0,157.84444,5175.33333,13.15556,63.33333,89.04444,4.44444,1.77778,6.48889,1.0,28.04444,28.37778,66_5
1212.96667,1583.55556,79.78889,241.88889,2079.43333,37.11111,1.0,2.02963,157.51111,5043.88889,10.26667,41.44444,106.6,4.0,1.77778,1.91111,10.55556,22.26667,25.04444,66_6
1319.07778,1917.88889,82.78889,293.33333,2570.21111,143.24444,1.0,2.02963,171.17778,4902.33333,14.82222,19.22222,123.82222,1.77778,1.0,6.07407,2.77778,18.05185,20.53333,66_7
942.41111,2143.44444,72.34444,396.55556,1854.21111,120.75556,1.0,3.05926,171.62222,4713.44444,11.26667,17.66667,108.82222,1.55556,1.0,3.54815,5.77778,19.26667,15.26667,66_8
1007.3,1525.88889,78.56667,295.88889,1829.21111,122.97778,1.0,1.0,158.28889,4550.88889,13.04444,31.55556,102.93333,2.44444,1.77778,7.79259,7.55556,17.82963,25.15556,66_9
491.43333,372.33333,107.85556,63.27037,1607.67778,552.77778,1.0,2.9037,61.65556,8425.27778,10.71111,97.48889,12.44444,3.77778,1.0,33.28889,6.77778,10.74444,386.48889,67_0
411.1,321.88889,91.07778,42.6037,1180.56667,336.88889,1.0,4.17037,52.87778,7921.5,5.60741,28.6,11.44444,3.77778,1.0,24.51111,5.66667,30.52222,390.04444,67_1
421.32222,314.88889,110.07778,45.41111,1252.01111,380.11111,1.0,1.79259,59.1,7511.94444,9.04444,58.15556,11.44444,4.0,1.0,21.65185,5.77778,24.41111,380.48889,67_2
403.43333,290.55556,90.96667,28.08889,1234.34444,334.88889,1.11111,1.79259,51.87778,7208.05556,6.37778,49.15556,10.66667,3.22222,1.0,16.95556,5.66667,29.3,340.82222,67_3
443.1,307.88889,98.52222,17.39259,1167.12222,696.44444,1.0,1.79259,49.32222,7013.83333,6.60741,74.48889,8.11111,3.55556,1.0,19.65185,6.55556,17.63333,292.15556,67_4
431.98889,271.55556,103.85556,51.2,1095.23333,402.66667,1.0,2.58519,47.87778,6851.05556,6.04444,33.26667,11.55556,2.88889,1.0,17.68148,2.77778,22.18889,298.93333,67_5
365.21111,292.66667,93.96667,20.31111,1347.78889,281.66667,1.0,1.0,47.32222,6599.16667,6.71111,20.71111,6.77778,2.88889,1.0,15.28889,7.55556,21.85556,291.93333,67_6
395.32222,298.66667,107.74444,35.75556,1107.45556,341.11111,1.0,1.79259,46.43333,6446.94444,6.37778,37.6,11.88889,4.0,1.0,19.28889,7.66667,19.85556,282.6,67_7
390.76667,233.22222,98.74444,17.28148,1041.45556,71.88889,1.0,3.37778,47.76667,6305.61111,8.04444,26.48889,11.0,1.88889,1.0,22.84444,2.88889,24.41111,299.48889,67_8
384.1,240.11111,90.18889,25.42222,964.34444,386.22222,1.0,1.79259,38.98889,6168.94444,5.71111,40.26667,5.11111,3.44444,1.0,18.57037,12.55556,22.3,235.6,67_9
1251.83333,114.51111,118.44444,66.22222,1491.13333,6.88889,1.0,1.0,109.51111,1333.53333,2.0,38.44444,71.0,3.22222,8.0,2.11111,1.0,2.34444,14.33333,92vA_0
1442.05556,150.84444,116.44444,66.22222,1284.57778,5.0,1.0,2.11111,131.84444,1291.53333,1.33333,45.55556,89.22222,1.66667,5.53333,2.11111,2.88889,5.24444,19.0,92vA_1
1421.05556,102.17778,102.33333,23.8,1497.8,2.88889,1.0,2.11111,123.4,1222.86667,1.55556,29.77778,66.22222,2.33333,11.33333,2.44444,2.88889,1.9,13.22222,92vA_2
1326.5,106.28889,120.55556,80.93333,1436.46667,11.0,1.0,2.11111,127.06667,1175.86667,2.22222,40.55556,77.77778,2.55556,3.95556,1.0,1.0,3.16296,16.88889,92vA_3
1425.38889,148.62222,102.55556,63.66667,1522.24444,9.11111,1.0,1.0,138.4,1128.86667,2.0,36.0,74.44444,2.22222,14.57778,3.22222,1.0,4.23333,14.0,92vA_4
1379.16667,129.4,119.55556,41.17778,1474.68889,4.77778,1.1037,1.0,134.4,1113.2,2.55556,33.66667,78.88889,3.0,8.86667,3.44444,1.0,2.94074,18.66667,92vA_5
1453.38889,131.62222,123.11111,89.55556,1675.35556,13.0,1.0,4.33333,136.73333,1071.42222,2.33333,49.66667,76.22222,2.77778,7.31111,2.11111,1.88889,2.4963,18.0,92vA_6
1315.5,129.51111,98.0,66.64444,1375.13333,9.0,1.0,1.0,122.28889,1034.86667,1.55556,39.22222,82.77778,2.55556,15.26667,1.66667,1.0,2.34444,11.33333,92vA_7
1340.72222,92.28889,113.33333,22.86667,1288.91111,5.0,1.0,1.0,128.73333,1024.42222,1.44444,32.55556,82.44444,2.11111,5.53333,1.77778,2.77778,4.17407,15.11111,92vA_8
1297.27778,134.4,105.44444,91.57778,1415.13333,68.44444,1.0,5.44444,133.51111,987.86667,2.11111,36.0,77.66667,1.44444,11.91111,1.33333,2.88889,4.98148,17.88889,92vA_9
6936.7,2347.95556,2246.75556,852.9037,25097.11111,19.11111,1.55556,1.0,4522.73333,24253.93333,66.33333,518.22222,3462.22222,62.11111,479.28889,15.11111,33.77778,91.88889,344.0,92vB_0
7073.36667,3051.73333,2174.31111,1108.26667,30577.88889,10.66667,1.11111,5.44444,5002.84444,22423.04444,67.11111,424.33333,3434.11111,52.77778,443.84444,21.77778,18.22222,105.88889,321.22222,92vB_1
7212.14444,2805.06667,2101.2,457.87407,14635.44444,6.88889,1.11111,4.33333,4980.28889,20551.26667,65.33333,413.44444,3060.55556,48.77778,393.51111,23.88889,6.55556,80.0,317.0,92vB_2
6935.14444,2449.06667,1937.53333,622.93333,13621.88889,1.0,1.0,2.11111,4424.17778,20062.48889,59.88889,418.22222,3025.77778,41.0,390.84444,18.0,18.33333,82.77778,308.66667,92vB_3
6563.92222,2531.95556,1991.64444,909.48889,17339.44444,18.77778,1.0,1.0,4441.62222,19699.93333,57.44444,400.55556,2896.55556,62.44444,356.06667,20.22222,8.55556,108.77778,290.11111,92vB_4
7362.36667,2685.62222,1928.86667,290.34815,13671.88889,8.77778,1.0,3.22222,4618.4,19195.04444,54.22222,426.44444,2566.33333,41.0,415.06667,20.22222,10.44444,77.0,289.55556,92vB_5
7491.47778,2658.51111,1960.97778,267.23704,16445.11111,10.66667,1.22222,2.11111,4541.51111,18711.48889,58.33333,375.55556,2614.66667,31.44444,388.95556,20.22222,13.44444,67.0,307.0,92vB_6
6609.7,2469.17778,1727.75556,692.82222,16338.88889,8.77778,1.0,1.0,3916.51111,18537.93333,60.77778,344.55556,2171.55556,38.66667,342.95556,9.22222,11.55556,75.11111,275.0,92vB_7
7445.14444,2618.84444,1907.97778,200.12593,12924.88889,9.0,1.11111,2.11111,4321.4,18259.71111,56.77778,375.66667,2378.22222,36.66667,357.73333,23.11111,13.55556,73.0,308.0,92vB_8
6723.7,2196.17778,1721.53333,385.71111,11726.77778,6.88889,1.0,3.22222,3938.17778,17828.82222,48.0,350.33333,2279.22222,30.22222,318.84444,18.0,11.33333,55.44444,275.11111,92vB_9
2093.92222,241.62222,181.37778,137.6,2855.06667,33.11111,1.0,2.02963,68.84444,1971.22222,3.44444,75.44444,114.77778,7.0,15.02222,10.0,5.66667,8.0,32.88889,92vC_0
1977.36667,226.28889,167.6,89.10741,2609.06667,131.88889,1.0,2.02963,67.17778,1808.66667,2.33333,78.0,101.66667,5.55556,8.4,8.33333,2.88889,9.88889,24.55556,92vC_1
1939.03333,171.84444,134.48889,122.15556,2484.62222,49.44444,1.0,2.02963,70.17778,1724.66667,2.11111,89.0,125.11111,2.22222,14.28889,2.11111,2.77778,18.0,22.55556,92vC_2
1894.58889,220.28889,147.71111,274.94815,2522.84444,55.88889,1.22222,2.02963,71.06667,1698.0,2.55556,78.55556,122.66667,5.0,12.73333,3.66667,2.88889,23.33333,22.44444,92vC_3
1727.47778,132.51111,92.15556,73.94815,2443.51111,55.77778,1.0,1.0,63.62222,1635.33333,1.77778,85.33333,93.66667,4.0,8.91111,5.88889,2.88889,8.11111,17.77778,92vC_4
1899.36667,206.4,150.26667,64.87037,3024.95556,61.77778,1.0,1.0,59.95556,1604.0,2.11111,91.11111,99.33333,4.11111,11.06667,6.22222,1.88889,17.77778,26.77778,92vC_5
1773.47778,183.95556,118.26667,168.88519,2837.4,51.77778,1.11111,1.0,61.84444,1604.0,1.33333,84.0,97.88889,4.22222,10.06667,3.88889,1.88889,15.55556,19.66667,92vC_6
1660.7,142.51111,153.82222,26.6,2412.28889,70.22222,1.0,1.0,64.06667,1546.44444,1.33333,77.88889,82.55556,4.0,9.02222,3.55556,1.0,13.0,15.33333,92vC_7
1575.58889,170.95556,194.37778,117.44074,2228.62222,62.0,1.0,3.05926,62.17778,1509.0,1.55556,78.77778,83.33333,3.55556,12.88889,6.33333,1.88889,7.0,18.44444,92vC_8
1870.14444,181.95556,71.82222,132.9963,2749.51111,66.11111,1.22222,1.0,63.06667,1498.55556,1.33333,82.88889,95.33333,3.22222,13.0,2.11111,1.0,15.0,9.77778,92vC_9
1932.45556,329.61111,340.88889,118.18148,2998.43333,5.0,1.0,1.0,395.45556,10581.75556,7.55556,561.55556,682.88889,14.11111,78.17778,38.37778,3.77778,29.71111,65.66667,92vD_0
2253.23333,313.5,308.44444,89.01852,3365.32222,9.0,1.11111,1.0,352.56667,9448.42222,6.66667,518.33333,736.22222,15.0,67.84444,36.08889,3.77778,27.71111,50.88889,92vD_1
1894.56667,294.27778,303.44444,150.54074,2900.32222,2.88889,1.0,1.0,329.56667,8902.31111,6.66667,489.44444,696.77778,9.77778,68.73333,27.82222,2.88889,23.04444,49.33333,92vD_2
1583.34444,267.94444,324.33333,56.43704,2622.98889,13.11111,1.0,1.95185,274.56667,8618.75556,5.77778,489.0,458.22222,13.33333,48.51111,25.37778,8.44444,22.97778,63.0,92vD_3
1823.45556,272.94444,317.0,64.21481,3051.1,1.0,1.0,3.06296,298.01111,8214.75556,7.77778,470.22222,418.77778,13.11111,49.51111,24.26667,5.66667,22.48889,54.77778,92vD_4
1720.56667,227.61111,272.22222,152.34444,2531.32222,15.0,1.11111,1.95185,245.34444,8009.97778,7.22222,429.0,376.77778,9.88889,30.68889,16.42222,2.88889,14.04444,55.22222,92vD_5
1895.34444,269.05556,271.88889,89.73704,2794.32222,6.88889,1.0,1.95185,255.01111,7779.2,7.11111,420.55556,444.55556,7.44444,44.4,29.26667,2.88889,16.93333,52.22222,92vD_6
1719.67778,253.83333,284.22222,127.54074,2798.54444,6.88889,1.22222,1.0,248.45556,7312.08889,5.22222,437.33333,387.44444,9.44444,45.28889,21.82222,3.77778,20.48889,56.88889,92vD_7
1743.67778,245.83333,280.0,178.26667,2555.21111,27.22222,1.0,1.95185,245.12222,6813.64444,4.33333,407.55556,344.11111,6.66667,33.95556,21.48889,2.88889,19.08889,60.66667,92vD_8
1845.45556,251.83333,239.44444,132.7963,2727.98889,18.77778,1.0,1.95185,211.01111,6645.64444,4.22222,355.44444,400.66667,11.77778,34.84444,24.6,1.88889,18.04444,44.66667,92vD_9
2026.65556,259.84444,61.83333,230.68889,9138.88889,1393.8,1.0,5.07778,14.62222,5367.95556,1.48148,17.88889,3.51852,4.22222,1.0,3.04444,7.26667,1.0,24.57778,93_0
2094.98889,192.17778,62.38889,243.57778,9322.77778,1702.24444,1.0,5.07778,17.62222,4035.51111,1.09259,15.33333,2.24444,2.22222,1.0,5.11111,6.26667,1.60741,25.24444,93_1
2135.1,186.06667,68.16667,290.02222,10597.11111,672.46667,1.0,1.98889,14.28889,3663.62222,1.09259,14.55556,2.08148,3.66667,1.0,7.84444,1.75556,2.65926,38.57778,93_2
2030.54444,159.84444,58.16667,197.35556,8887.66667,1188.35556,1.0,6.06667,9.17778,2986.95556,1.2963,22.88889,3.60741,3.33333,1.0,5.84444,2.51111,1.0,24.91111,93_3
1823.98889,111.28889,45.27778,241.02222,8220.11111,1106.13333,1.1037,11.61111,8.51111,2321.28889,1.0,17.55556,3.85185,2.66667,1.77778,3.33333,1.0,3.6,18.3037,93_4
1584.65556,94.06667,43.83333,225.57778,7101.44444,859.68889,1.0,6.18889,8.06667,1969.95556,1.0,11.22222,3.32593,3.33333,2.66667,1.57778,2.75556,2.65926,18.74815,93_5
1581.54444,104.4,50.38889,217.8,7399.11111,637.68889,1.0,6.65556,8.17778,1818.06667,1.0,15.33333,2.88148,2.88889,1.0,5.84444,2.75556,3.71111,33.68889,93_6
1555.87778,128.62222,63.83333,176.57778,7501.66667,826.57778,1.0,9.27778,9.17778,1581.73333,1.0,11.66667,6.01481,2.55556,1.0,2.46667,2.51111,7.48148,31.35556,93_7
1276.87778,75.06667,44.27778,155.8,5833.88889,471.48889,1.0,7.3,3.73333,1351.28889,1.0,11.0,3.51852,1.77778,1.0,3.04444,1.0,1.88148,13.3037,93_8
1085.76667,68.95556,38.16667,131.1037,5158.66667,495.91111,1.0,6.06667,3.84444,1209.51111,1.0,8.88889,4.93333,1.88889,1.0,2.46667,1.0,1.0,7.75556,93_9
865.21111,4793.55556,275.14444,2295.5,5042.43333,82.33333,1.0,5.44444,456.18889,77413.14444,206.12222,248.15556,46.4,3.44444,1.0,4.06667,5.66667,3.90741,34.37778,A1_0
863.76667,4615.44444,255.92222,2117.5,4923.21111,76.22222,1.0,2.11111,469.63333,70627.58889,187.9,256.37778,38.84444,4.22222,1.0,6.84444,2.77778,5.67037,38.93333,A1_1
824.21111,4529.33333,225.03333,2207.94444,4790.21111,172.77778,1.0,2.11111,471.07778,62423.47778,193.56667,217.48889,40.95556,3.77778,1.0,4.66667,2.77778,4.35185,55.93333,A1_2
742.76667,4492.66667,271.03333,2019.5,3691.1,61.55556,1.11111,2.11111,468.63333,57834.58889,201.34444,251.15556,30.4,2.55556,1.71852,3.46667,2.77778,3.14444,52.04444,A1_3
647.54444,3985.11111,230.14444,1710.16667,3807.32222,150.22222,1.0,2.11111,374.3,55144.92222,164.9,223.15556,30.20741,2.88889,1.0,1.28889,2.77778,4.63704,40.48889,A1_4
701.21111,4283.11111,241.03333,2138.5,3524.65556,76.0,1.11111,2.11111,418.96667,53154.92222,176.67778,211.04444,42.95556,3.11111,2.43704,7.13333,14.22222,4.24074,33.15556,A1_5
715.76667,4355.77778,176.14444,1841.38889,4227.76667,121.44444,1.0,1.0,390.96667,50907.81111,164.67778,193.6,28.51111,3.44444,1.0,3.48889,9.66667,5.4,29.26667,A1_6
795.21111,4720.66667,172.92222,2135.61111,4174.1,90.44444,1.0,3.22222,465.07778,48508.14444,182.56667,174.04444,34.4,3.55556,1.0,5.22222,2.77778,5.0037,33.93333,A1_7
703.54444,3961.55556,164.14444,1836.38889,3527.87778,207.44444,1.11111,1.0,348.18889,46622.47778,154.45556,187.15556,33.4,2.44444,1.0,12.28889,1.88889,3.19259,27.04444,A1_8
752.21111,4695.33333,187.58889,2323.94444,3552.54444,182.88889,1.22222,2.11111,428.74444,44819.92222,179.34444,153.04444,42.62222,2.55556,1.0,3.48889,1.88889,4.0037,19.93333,A1_9
18110.84444,512.88889,656.11111,299.66667,29897.86667,33.44444,1.88889,13.22222,167.66667,64551.98889,1.42222,9656.22222,29.3,88.88889,1.0,80.06667,120.77778,154.93333,919.26667,A10_0
16902.4,455.22222,644.33333,214.55556,28116.08889,29.33333,1.77778,4.33333,156.44444,62250.54444,1.1037,9064.33333,29.18889,92.22222,1.77778,71.95556,155.33333,136.04444,874.71111,A10_1
16523.17778,450.11111,602.0,217.22222,27652.97778,43.77778,2.55556,5.44444,146.22222,59157.1,1.31111,8586.22222,33.52222,84.55556,1.77778,74.84444,90.0,111.37778,863.04444,A10_2
15465.73333,469.33333,601.55556,191.22222,25802.42222,21.0,2.11111,6.55556,138.33333,53514.1,1.1037,8067.22222,35.52222,73.77778,1.0,61.28889,95.88889,108.48889,772.71111,A10_3
14345.73333,427.0,527.66667,182.33333,23676.75556,22.88889,1.11111,7.66667,132.55556,49546.54444,1.1037,7397.88889,23.74444,69.22222,1.0,53.84444,101.0,94.6,675.04444,A10_4
13394.51111,376.55556,523.55556,224.77778,22170.86667,29.0,1.0,7.66667,126.11111,46633.87778,1.1037,6795.55556,26.85556,59.66667,1.0,48.84444,77.11111,75.71111,638.6,A10_5
12766.95556,396.77778,511.11111,193.77778,21629.97778,8.88889,1.66667,3.22222,110.88889,43704.98889,1.42963,6364.66667,29.22963,61.44444,1.0,62.17778,68.33333,86.82222,790.71111,A10_6
12618.06667,446.11111,561.66667,260.77778,22285.97778,24.66667,1.11111,3.22222,128.33333,41472.98889,1.1037,6012.66667,31.74444,57.88889,1.0,67.51111,69.22222,86.71111,719.71111,A10_7
12464.62222,477.55556,553.88889,211.66667,22022.64444,8.77778,1.22222,4.33333,108.77778,40181.21111,1.54074,6018.77778,34.3,56.44444,1.0,50.73333,68.22222,77.82222,865.15556,A10_8
12139.95556,583.33333,605.44444,291.77778,21585.86667,21.0,1.66667,3.22222,115.22222,38852.76667,2.2963,5544.55556,36.52222,56.66667,1.0,53.51111,62.44444,64.93333,871.15556,A10_9
792.44444,2042.81111,145.56667,554.21111,2266.68889,2.88889,1.0,2.11111,223.81111,19781.96667,16.67778,22.33333,25.66667,4.22222,1.0,7.42222,12.44444,20.16667,26.44444,A11_0
841.77778,2223.92222,137.12222,636.65556,2235.8,9.11111,1.0,4.33333,222.7,17674.74444,15.9,14.33333,33.77778,3.66667,1.0,4.48889,14.22222,16.27778,24.44444,A11_1
842.77778,1820.7,150.34444,536.1,1850.35556,42.0,1.0,2.11111,195.47778,16823.41111,11.23333,17.88889,33.55556,3.88889,1.0,10.35556,20.11111,16.27778,22.22222,A11_2
830.22222,2006.47778,151.78889,633.98889,1978.91111,13.0,1.0,5.44444,211.03333,16255.63333,13.01111,13.22222,28.77778,3.0,1.77778,8.28889,10.66667,18.83333,23.55556,A11_3
828.88889,2005.58889,147.56667,564.43333,1771.57778,1.0,1.0,1.0,192.81111,15499.3,14.67778,9.88889,38.22222,2.22222,1.0,4.22222,17.22222,19.18519,30.44444,A11_4
815.66667,1876.36667,156.12222,597.98889,1914.91111,99.33333,1.0,7.66667,190.14444,15063.07778,10.01111,11.11111,28.0,4.22222,1.77778,9.48889,15.44444,13.31481,18.88889,A11_5
756.55556,1704.36667,154.45556,554.32222,1849.35556,12.88889,1.11111,5.44444,208.14444,14717.07778,13.01111,12.66667,24.22222,4.88889,1.0,4.62222,6.66667,18.2963,23.44444,A11_6
845.11111,2137.03333,127.01111,639.32222,1856.68889,39.66667,1.0,5.44444,207.7,14406.63333,15.78889,10.88889,31.22222,3.66667,2.66667,3.77778,5.66667,15.27778,39.55556,A11_7
762.11111,2291.47778,113.12222,572.21111,1667.35556,2.88889,1.0,2.11111,212.81111,14012.63333,12.9,9.0,29.44444,2.44444,1.0,10.22222,1.0,15.5,19.77778,A11_8
778.11111,1776.03333,152.01111,481.87778,1732.35556,27.22222,1.0,1.0,160.92222,13587.3,14.9,11.55556,28.22222,3.11111,1.0,7.13333,6.55556,17.61111,22.88889,A11_9
349.3,375.33333,145.55556,164.41111,1588.5,1.0,1.1037,5.95556,65.9,10562.65556,3.6,13.04444,5.61481,1.55556,1.77778,5.34815,4.77778,5.0,19.8,A12_0
348.74444,444.33333,119.33333,226.18889,1119.72222,1.0,1.0,1.0,67.01111,8882.98889,3.4963,10.6,11.22963,1.44444,1.0,4.6,7.55556,10.77778,12.82222,A12_1
387.07778,374.44444,119.77778,177.97037,1416.27778,2.48519,1.0,1.0,65.78889,8027.43333,2.62963,8.26667,9.15926,2.33333,1.0,3.24444,10.55556,3.92593,11.8,A12_2
396.18889,370.33333,122.77778,228.96667,1154.05556,8.19259,1.0,1.91111,72.23333,7549.76667,2.4963,9.71111,13.18889,1.22222,1.77778,3.24444,17.33333,6.22222,10.02222,A12_3
401.3,338.11111,140.22222,219.08148,1007.61111,77.97037,1.0,3.02222,65.12222,7271.76667,2.2963,14.37778,11.96667,3.22222,1.0,7.18519,13.22222,3.88889,6.91111,A12_4
440.07778,307.77778,144.44444,141.41111,933.38889,1.0,1.20741,1.0,63.34444,6867.76667,1.74074,14.35556,4.72593,1.33333,1.0,4.6,10.44444,5.2963,8.46667,A12_5
