Na_a,Mg_a,Al_a,S_a,K_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Cu_a,Zn_a,Sr_a,Cd_a,Sn_a,Ba_a,Hg_a,Pb_a,name_a,Na_i,Mg_i,Al_i,S_i,K_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Cu_i,Zn_i,Sr_i,Cd_i,Sn_i,Ba_i,Hg_i,Pb_i,name_i
112470.92222,39661.77778,7760.24444,1182.07778,293113.5,454.11111,25.88889,62.38519,7231.35556,568080.12222,267.78889,121801.55556,3419.66667,1430.33333,14.22222,19352.33333,1212.66667,5413.61111,12622.88889,109.a_4,876.9,135.81111,72.33333,44.75556,1824.32222,66.22222,1.0,6.55556,21.63333,5018.12222,1.11111,1073.98889,9.23704,6.04444,1.0,70.64444,3.77778,22.3037,98.68889,109.i_4
98644.47778,38360.22222,7797.02222,1086.63333,267037.5,392.55556,28.88889,120.6,6846.24444,553398.01111,257.34444,117451.88889,3970.66667,1383.22222,11.11111,19267.88889,1188.88889,6435.83333,13480.33333,109.a_5,846.23333,153.03333,100.55556,58.95556,1860.87778,45.66667,1.11111,4.33333,22.85556,4903.01111,1.33333,1152.32222,15.68148,7.15556,1.0,68.86667,6.66667,15.85926,114.68889,109.i_5
104862.81111,38540.0,7197.24444,926.74444,271266.61111,431.55556,28.11111,84.26667,6659.02222,539110.9,204.56667,118536.44444,3427.11111,1462.88889,9.22222,19567.0,1186.88889,5818.38889,11461.11111,109.a_6,889.34444,148.03333,70.33333,31.93333,1780.1,175.22222,1.11111,5.44444,20.3,4771.67778,1.0,1186.98889,14.17778,6.72593,1.0,81.42222,9.44444,31.96667,99.13333,109.i_6
100720.81111,35782.0,7044.91111,968.07778,251775.38889,429.44444,30.88889,108.93333,6164.13333,527188.67778,215.34444,116162.44444,3888.66667,1360.33333,16.0,18780.44444,1264.11111,6270.83333,11918.77778,109.a_7,893.34444,138.03333,69.66667,25.44444,1873.21111,66.44444,1.0,1.0,20.85556,4619.45556,1.11111,1142.54444,7.42963,4.6,1.0,68.86667,2.77778,31.52593,87.68889,109.i_7
93150.58889,35987.0,6846.13333,761.63333,251466.5,378.11111,23.0,83.27407,6348.8,514205.01111,213.9,108516.0,3302.44444,1250.11111,11.0,17277.66667,1126.22222,5863.5,11063.44444,109.a_8,888.45556,127.92222,70.0,42.15556,1785.32222,216.11111,1.0,3.22222,24.74444,4520.01111,1.11111,1086.43333,6.48889,5.48889,1.0,73.75556,8.44444,29.19259,94.24444,109.i_8
89579.7,33644.66667,6542.8,872.52222,245144.5,378.11111,25.0,101.93333,5403.24444,494404.34444,213.45556,106607.44444,3464.44444,1314.33333,14.33333,17569.88889,1108.77778,6146.38889,12301.33333,109.a_9,834.67778,128.92222,76.44444,38.33333,1743.65556,29.22222,1.0,6.55556,24.3,4362.56667,1.22222,1028.43333,12.54074,3.94815,1.0,71.64444,14.22222,21.63333,105.02222,109.i_9
24025.32222,18754.11111,5343.84444,421.42222,133654.73333,244.55556,10.66667,13.95556,4006.35556,196320.44444,91.66667,74140.91111,1654.55556,263.66667,1.0,191.26667,486.88889,938.62222,2374.22222,110.a_0,1110.48889,685.44444,181.48889,76.84444,3410.64444,698.44444,1.11111,1.0,129.78889,8490.36667,5.88889,2167.37778,45.28889,11.22222,1.0,102.33333,14.44444,64.32222,218.11111,110.i_0
24523.1,15863.55556,5152.06667,542.75556,127384.51111,68.0,10.11111,8.64444,4248.46667,190773.22222,98.77778,73130.57778,1526.22222,266.11111,1.0,187.6,380.88889,815.62222,2413.11111,110.a_1,750.93333,443.11111,148.48889,28.24444,2863.75556,708.66667,1.11111,1.0,122.45556,6475.58889,2.0,1877.6,41.62222,7.88889,1.0,66.66667,1.88889,54.43333,124.77778,110.i_1
23637.76667,18370.55556,5153.06667,454.97778,126440.06667,145.77778,12.88889,13.11852,4820.91111,185663.77778,97.44444,68852.68889,1548.22222,259.77778,4.22222,195.37778,457.33333,789.84444,2415.55556,110.a_2,729.48889,364.55556,149.37778,26.82222,2152.42222,275.33333,1.0,3.1037,88.34444,5478.58889,1.77778,1587.26667,32.06667,7.33333,1.0,47.44444,1.0,50.43333,158.55556,110.i_2
22319.43333,15579.33333,5160.06667,504.08889,123879.62222,121.22222,13.22222,7.61481,4077.24444,179368.44444,100.11111,64038.57778,1349.0,248.55556,2.55556,182.6,431.66667,823.06667,2365.77778,110.a_3,482.6,457.33333,133.71111,32.22222,1744.86667,193.22222,1.0,1.99259,84.34444,4755.03333,2.66667,1743.26667,28.54074,4.55556,1.0,9.11111,2.77778,24.65556,50.77778,110.i_3
20038.65556,16007.77778,4830.06667,473.08889,117104.4,135.66667,11.88889,12.00741,4362.24444,174047.66667,113.66667,61253.91111,1647.22222,241.0,1.77778,167.37778,352.33333,810.62222,2197.22222,110.a_4,503.26667,682.55556,135.15556,31.93333,1805.97778,297.88889,1.11111,4.0963,86.12222,4566.03333,4.11111,1685.15556,37.06667,5.55556,1.0,17.0,4.66667,19.57037,54.77778,110.i_4
20328.54444,15728.66667,5202.84444,501.53333,116900.4,111.0,10.55556,24.20741,3775.35556,171190.44444,89.0,59195.8,1481.55556,246.55556,5.0,189.48889,406.66667,808.62222,2346.44444,110.a_5,464.15556,382.55556,142.48889,53.51111,1573.64444,263.0,1.0,1.0,69.34444,4398.25556,2.55556,1464.71111,116.51111,3.77778,1.0,18.66667,11.33333,23.98889,45.66667,110.i_5
19994.21111,15422.33333,4829.4,519.31111,116524.73333,240.44444,11.66667,13.03704,3927.35556,168231.77778,94.11111,58573.46667,1420.33333,217.11111,5.88889,159.37778,317.66667,805.51111,2218.55556,110.a_6,471.37778,475.55556,145.26667,48.4,1664.64444,205.55556,1.0,5.08889,75.34444,4241.25556,1.55556,1585.04444,39.01481,3.77778,1.0,9.55556,6.44444,19.57037,42.33333,110.i_6
18589.1,13801.44444,5023.73333,514.31111,110185.4,219.66667,10.22222,12.84444,3213.35556,163583.0,78.11111,55518.68889,1322.55556,245.0,5.0,218.37778,555.11111,751.95556,2088.0,110.a_7,530.82222,381.66667,137.48889,29.66667,1713.08889,277.33333,1.0,7.19259,90.67778,4178.03333,1.0,1627.37778,55.76296,6.0,1.0,22.66667,4.66667,23.43333,50.44444,110.i_7
18706.65556,10644.33333,4524.51111,444.75556,107489.06667,197.22222,9.44444,15.17778,2969.57778,158932.55556,63.77778,59540.46667,1200.0,188.88889,5.0,168.48889,250.44444,725.84444,2027.0,110.a_8,471.04444,322.0,152.15556,40.84444,1668.86667,261.11111,1.11111,1.0,66.67778,4067.92222,2.0,1550.71111,28.28889,5.11111,1.0,19.44444,11.44444,15.45926,45.22222,110.i_8
16929.21111,12803.77778,4315.4,477.97778,98207.95556,269.11111,9.22222,9.48148,2990.24444,152815.77778,74.33333,49624.57778,1502.33333,209.88889,4.22222,177.6,420.66667,642.73333,1866.22222,110.a_9,453.15556,353.22222,103.04444,26.82222,1546.64444,228.11111,1.0,3.1037,75.12222,3962.7,3.33333,1430.15556,34.73333,4.77778,1.0,15.22222,8.66667,24.76667,47.0,110.i_9
78407.38889,24652.33333,8302.07778,2069.33333,468562.33333,743.44444,24.22222,14.95556,7521.18889,1086216.41111,261.22222,221550.53333,3376.0,1185.11111,11.0,29591.55556,1604.28889,367.35556,8082.15556,111.a_0,1178.64444,1093.24444,165.36667,38.6037,6807.31111,147.77778,1.0,5.44444,291.95556,17799.46667,21.48889,3984.16667,368.44444,28.44444,1.0,778.77778,43.66667,114.73333,382.04444,111.i_0
77081.27778,26868.33333,8796.18889,2056.33333,474228.77778,554.66667,23.0,33.16296,8234.07778,1002836.74444,247.0,210757.31111,4835.33333,1106.88889,10.11111,27064.11111,1603.4,461.35556,8391.71111,111.a_1,806.42222,892.24444,252.03333,25.31111,3859.64444,328.77778,1.1037,3.22222,212.62222,14384.57778,10.48889,2709.61111,181.66667,24.88889,1.0,379.33333,48.55556,96.84444,331.82222,111.i_1
81468.27778,24021.22222,8535.96667,2069.22222,479965.55556,530.0,26.88889,11.51852,8011.96667,927573.07778,327.22222,210840.2,4215.33333,1152.88889,14.22222,27483.33333,1477.51111,422.13333,8161.48889,111.a_2,636.08889,764.13333,155.03333,53.93704,3284.53333,1087.22222,1.0,2.11111,163.62222,12047.57778,6.26667,2311.83333,111.33333,18.55556,1.0,341.44444,21.22222,77.84444,224.6,111.i_2
76989.38889,22675.88889,8300.18889,2002.33333,456042.33333,546.33333,23.22222,8.18519,7304.74444,914225.41111,268.88889,207744.31111,3792.0,1125.33333,8.44444,27441.44444,1372.4,381.46667,7992.37778,111.a_3,471.31111,709.35556,129.25556,59.67407,2364.42222,735.55556,1.41481,1.0,157.73333,9569.91111,4.82222,2098.61111,118.0,17.77778,1.0,236.0,20.0,79.06667,232.04444,111.i_3
76868.72222,22120.44444,8340.63333,2020.55556,449663.66667,620.33333,25.77778,9.40741,7545.96667,901387.41111,253.55556,202685.2,3660.11111,1132.55556,8.44444,26740.33333,1346.06667,410.68889,8102.71111,111.a_4,444.42222,438.02222,111.03333,77.78519,1990.86667,1025.55556,1.1037,3.22222,128.06667,8168.57778,4.93333,1794.61111,96.77778,16.33333,1.0,201.22222,44.66667,55.84444,181.48889,111.i_4
76467.94444,23563.44444,8339.85556,1875.88889,445111.33333,554.66667,25.11111,13.73333,7372.3,888231.74444,239.0,215454.08889,4296.44444,1120.55556,16.55556,26395.55556,1327.84444,421.8,6274.37778,111.a_5,314.31111,456.02222,97.58889,54.15926,1411.53333,708.77778,1.1037,4.33333,109.51111,7130.02222,5.39259,1215.61111,71.33333,11.22222,1.77778,117.22222,17.33333,53.61481,270.37778,111.i_5
73528.5,23062.66667,8051.52222,1914.77778,448481.44444,474.55556,24.11111,17.94074,7697.52222,874166.63333,259.33333,208584.42222,4078.22222,1091.11111,20.88889,25319.0,1405.17778,415.68889,6675.37778,111.a_6,389.42222,286.46667,84.25556,67.67407,1253.86667,663.66667,1.0,6.55556,82.73333,5907.24444,3.84444,1069.16667,53.33333,9.55556,1.0,112.55556,18.11111,36.17778,203.6,111.i_6
71389.16667,22355.66667,7903.63333,1870.77778,440269.77778,700.33333,25.33333,9.2963,6801.63333,863098.18889,221.55556,200172.97778,4694.88889,1077.88889,6.77778,25757.66667,1537.84444,405.13333,7044.37778,111.a_7,320.97778,188.46667,84.7,54.15926,939.75556,602.22222,1.0,4.33333,44.17778,4900.35556,1.52593,881.61111,47.11111,4.44444,1.0,68.11111,15.22222,16.16296,92.26667,111.i_7
71318.83333,22781.77778,8153.41111,1894.11111,435259.44444,577.22222,24.55556,13.5037,7207.85556,851969.63333,201.11111,196651.53333,2917.77778,1087.33333,15.88889,24620.44444,1402.28889,395.57778,8052.71111,111.a_8,305.64444,293.46667,155.58889,53.42222,994.53333,333.0,1.1037,3.22222,51.62222,4402.02222,2.39259,831.83333,41.88889,4.11111,1.0,65.44444,5.66667,19.4963,130.37778,111.i_8
70598.16667,19620.44444,8066.18889,1713.44444,424595.66667,556.66667,24.44444,12.74074,6332.18889,840013.52222,157.11111,194040.97778,2185.66667,1033.88889,10.11111,25406.22222,1405.17778,373.46667,7703.15556,111.a_9,327.2,336.91111,108.92222,29.68519,988.86667,562.88889,1.0,3.22222,58.06667,4218.46667,4.4963,893.94444,47.88889,4.44444,1.0,60.77778,13.33333,15.04444,69.6,111.i_9
36469.36667,15668.22222,9422.46667,1975.83333,93237.64444,316.33333,12.55556,18.42963,6703.28889,474436.3,170.77778,1889.85556,767.28889,516.15556,1.77778,1940.95556,1034.84444,4122.28889,44130.92222,112.a_0,994.81111,543.11111,239.03333,73.78519,2683.72222,88.66667,1.0,1.0,166.64444,16050.8,4.11111,74.0,16.88889,21.77778,1.0,55.55556,9.33333,154.18889,1013.11111,112.i_0
35421.47778,15947.33333,9343.57778,2099.72222,94217.2,267.11111,12.66667,12.92593,6252.4,455427.52222,169.66667,1914.63333,715.17778,496.37778,2.66667,1712.73333,884.51111,4045.06667,37756.36667,112.a_1,1169.25556,368.44444,286.81111,72.63333,2272.83333,193.0,1.0,1.0,156.08889,13754.8,5.55556,58.33333,19.88889,17.22222,1.0,34.22222,10.33333,116.96667,990.0,112.i_1
36575.47778,16810.0,10234.57778,2288.16667,99215.64444,189.0,15.33333,27.37778,6861.95556,445083.85556,188.0,1962.3,744.28889,508.6,1.77778,1736.17778,902.28889,4153.95556,38089.58889,112.a_2,962.58889,394.77778,266.7,46.71481,2187.83333,43.77778,1.11111,5.2963,137.53333,12347.02222,4.44444,54.55556,12.88889,11.11111,1.0,31.33333,14.33333,86.85556,694.11111,112.i_2
34709.03333,16078.22222,9236.46667,2112.61111,89919.08889,320.55556,13.77778,17.12593,6471.17778,435168.85556,161.22222,1842.3,617.4,481.26667,2.55556,2038.62222,659.51111,4329.95556,43145.36667,112.a_3,856.47778,454.33333,288.14444,107.34074,2024.16667,57.77778,1.0,1.0,135.53333,11296.91111,3.55556,69.88889,15.55556,15.88889,1.0,46.44444,7.44444,71.3,517.88889,112.i_3
34235.25556,15959.44444,7687.46667,1841.83333,90348.53333,164.33333,12.88889,10.7037,5683.06667,421321.63333,163.11111,1679.07778,531.73333,436.04444,2.66667,1779.95556,703.17778,3781.95556,31112.25556,112.a_4,823.81111,310.77778,281.58889,59.6037,2091.94444,49.77778,1.0,1.0,143.42222,10372.91111,4.66667,41.44444,13.55556,9.0,1.0,28.66667,12.33333,75.3,456.11111,112.i_4
35255.92222,16577.33333,9529.68889,1790.38889,90328.75556,221.88889,11.77778,12.92593,6103.28889,409802.18889,162.55556,1859.74444,697.62222,492.6,2.55556,1935.4,525.73333,4268.84444,32711.14444,112.a_5,783.47778,308.77778,264.03333,100.96667,2034.16667,54.11111,1.11111,1.7963,121.08889,9328.35556,3.11111,50.44444,10.0,8.33333,1.0,36.77778,12.44444,85.18889,392.33333,112.i_5
35422.47778,15450.33333,7856.35556,1576.05556,89682.42222,180.77778,10.33333,8.45185,5297.06667,400010.18889,146.77778,1628.41111,490.06667,439.48889,2.55556,1950.62222,486.28889,3623.17778,39056.7,112.a_6,629.92222,246.22222,255.81111,64.6037,1720.5,23.0,1.0,3.38889,88.75556,8347.35556,2.44444,45.0,9.66667,10.33333,1.0,23.55556,1.88889,58.63333,602.66667,112.i_6
30256.36667,14404.66667,7296.8,1447.16667,82635.31111,139.66667,11.77778,6.22963,5061.28889,389727.07778,134.66667,1467.3,576.62222,451.15556,1.0,1779.62222,688.17778,3646.51111,35880.47778,112.a_7,685.47778,284.66667,248.7,53.08889,1752.38889,17.0,1.11111,1.7963,97.75556,7717.24444,3.0,34.0,9.11111,8.55556,1.0,11.77778,7.55556,48.52222,261.0,112.i_7
32144.25556,14660.33333,7323.24444,1447.16667,78548.53333,234.22222,10.66667,8.45185,5193.28889,380197.96667,138.66667,1624.41111,529.73333,456.71111,1.0,1667.4,619.95556,3540.95556,33254.58889,112.a_8,629.36667,265.33333,217.7,76.56296,1825.83333,63.88889,1.0,1.7963,102.2,7318.68889,2.44444,34.77778,7.88889,7.33333,1.0,19.55556,1.88889,61.18889,531.66667,112.i_8
29892.25556,14659.22222,7878.8,1576.16667,77293.2,230.22222,10.55556,13.11852,5078.51111,365348.63333,131.55556,1516.18889,552.62222,470.26667,1.0,1527.62222,607.06667,3616.73333,30564.03333,112.a_9,641.92222,237.11111,212.47778,62.15926,1768.05556,10.88889,1.0,1.0,107.2,6846.24444,2.33333,38.88889,9.88889,8.44444,1.0,21.22222,5.66667,47.96667,478.77778,112.i_9
101756.82222,25336.8,7910.42222,1436.18889,115813.44444,866.77778,29.75556,29.60741,3675.52222,687964.37778,56.44444,68233.44444,511.33333,5639.44444,2.55556,20102.77778,6440.06667,7317.37778,29651.24444,113.a_0,1793.8,460.33333,138.76667,11.75556,1698.04444,58.0,1.66667,1.0,88.52222,6158.2,1.33333,1290.11111,16.84444,53.22222,1.0,166.66667,47.66667,689.85556,357.0,113.i_0
97428.48889,23232.24444,6965.08889,1459.41111,108722.33333,865.0,32.08889,21.38519,3483.41111,663696.15556,57.77778,63964.44444,485.44444,5350.66667,2.66667,19633.88889,6364.51111,7283.82222,28044.24444,113.a_1,1394.35556,429.88889,187.32222,36.3,1305.04444,141.88889,1.11111,16.77778,74.07778,5035.64444,1.22222,1015.77778,20.31852,44.55556,1.0,137.0,34.88889,663.63333,214.33333,113.i_1
92500.04444,22385.02222,6775.86667,1322.52222,104147.22222,525.88889,31.2,15.83704,3385.74444,642182.6,54.11111,63735.77778,470.55556,5248.11111,3.33333,18931.88889,6194.4,6713.82222,27705.46667,113.a_2,1426.57778,418.88889,126.32222,67.3,1511.93333,104.66667,1.11111,5.44444,74.63333,4479.64444,1.44444,1011.11111,19.62222,46.66667,1.0,149.11111,34.77778,654.3,228.88889,113.i_2
85274.71111,21396.68889,6092.86667,1103.52222,95607.55556,487.0,30.31111,17.63704,3200.96667,607497.48889,45.77778,55067.88889,467.66667,4864.55556,5.0,16915.55556,5556.51111,6333.6,24899.13333,113.a_3,1289.13333,316.77778,93.65556,63.37778,1289.48889,217.88889,1.55556,6.55556,79.18889,4044.2,1.22222,778.44444,8.79259,26.88889,1.0,389.66667,30.88889,519.85556,162.33333,113.i_3
90471.15556,21952.57778,6184.31111,1193.63333,94851.77778,606.11111,25.31111,17.17778,3161.85556,582472.93333,51.66667,55971.11111,479.22222,5107.11111,1.0,16762.88889,5742.17778,6956.82222,26713.46667,113.a_4,1206.68889,302.66667,86.1,51.5,1095.15556,84.55556,1.0,9.88889,81.96667,3593.31111,1.22222,794.11111,15.62222,24.55556,1.0,250.11111,20.22222,509.74444,141.0,113.i_4
81757.04444,20956.57778,6404.75556,1201.52222,93185.44444,585.66667,25.53333,16.94815,2979.41111,562511.93333,45.0,51693.22222,467.11111,4677.22222,3.44444,16440.11111,5448.17778,6559.04444,24251.35556,113.a_5,1326.57778,312.88889,114.65556,21.97778,1155.48889,113.22222,1.0,3.22222,72.52222,3236.75556,1.22222,739.33333,14.98519,23.55556,1.0,123.77778,15.22222,485.3,142.77778,113.i_5
81100.37778,19453.8,6214.2,930.74444,93268.44444,1249.11111,24.97778,22.60741,3031.18889,539687.26667,53.11111,51242.44444,446.44444,4498.0,3.44444,16536.22222,5427.17778,6122.37778,24225.02222,113.a_6,926.57778,222.11111,85.98889,36.23333,828.82222,119.22222,1.0,2.11111,54.18889,2942.86667,1.22222,601.11111,7.45926,19.33333,1.71852,318.33333,25.0,436.18889,108.33333,113.i_6
72413.71111,19718.24444,5823.97778,982.3,83531.66667,388.33333,22.64444,19.74074,2933.85556,514206.48889,44.44444,50759.0,384.0,4357.33333,5.88889,14447.66667,4723.84444,6279.82222,21386.13333,113.a_7,1070.8,243.33333,85.1,25.72222,1048.37778,199.66667,1.0,6.66667,62.63333,2780.53333,1.0,641.22222,9.9037,21.66667,2.43704,139.88889,22.0,446.52222,133.77778,113.i_7
73876.71111,19382.24444,5604.75556,972.07778,84967.88889,682.11111,24.42222,17.28889,2811.96667,495433.48889,45.66667,46727.22222,400.11111,4113.88889,2.55556,14517.66667,5230.62222,5988.26667,22151.57778,113.a_8,1068.57778,259.22222,79.76667,29.82222,930.71111,82.44444,1.0,11.22222,56.41111,2617.97778,1.22222,616.0,8.98519,20.0,2.60741,300.22222,13.44444,399.07778,94.33333,113.i_8
71235.37778,17292.46667,5309.42222,850.74444,78384.44444,604.11111,19.53333,24.71111,2713.3,475957.6,43.88889,47210.0,379.66667,3807.0,1.0,13790.22222,4720.28889,5906.71111,20541.8,113.a_9,1275.68889,282.44444,91.98889,21.97778,1094.71111,115.33333,1.11111,1.0,58.41111,2492.2,1.22222,577.77778,21.17778,16.44444,1.71852,521.66667,14.33333,422.07778,107.55556,113.i_9
180032.12222,27075.77778,8110.95556,2416.46667,167431.52222,474.55556,21.66667,40.26667,4754.43333,718407.57778,160.08889,139586.55556,1415.66667,6030.55556,4.33333,29457.51111,3755.66667,7927.8,230429.35556,114.a_0,2603.94444,369.35556,103.23333,163.7037,3047.06667,144.0,1.11111,1.94815,97.88889,9094.45556,2.93333,2229.43333,56.36667,18.63333,1.0,53.85556,12.73333,1.0,107.06667,114.i_0
180244.78889,26340.66667,7706.84444,2715.8,167609.18889,452.0,23.22222,23.42222,4673.87778,697938.91111,169.86667,143123.77778,1221.11111,6146.22222,4.22222,29659.28889,3804.22222,6642.02222,126040.91111,114.a_1,1714.61111,239.24444,70.45556,64.33333,1912.28889,47.66667,1.0,3.05926,78.44444,6581.34444,1.74074,1448.65556,27.81111,10.18889,1.0,13.41852,16.83333,1.0,75.28889,114.i_1
181213.23333,25941.0,7780.73333,2375.13333,161446.3,480.88889,24.55556,11.35556,4461.65556,682475.68889,174.42222,138857.0,1293.88889,6052.77778,3.44444,29253.84444,3797.33333,6760.02222,137695.46667,114.a_2,1212.72222,187.68889,60.56667,127.0,1419.95556,11.0,1.0,1.0,46.22222,4209.9,1.62222,1035.98889,24.03333,6.8963,2.55556,10.42222,4.57778,1.0,35.28889,114.i_2
173105.12222,24814.33333,7715.95556,2506.68889,167159.96667,449.88889,20.88889,26.02222,4532.54444,675151.35556,166.97778,139606.22222,1246.0,6078.44444,1.0,30525.06667,3776.22222,6503.8,122718.35556,114.a_3,820.83333,95.8,27.34444,81.85185,891.28889,22.88889,1.0,1.0,29.11111,2683.67778,1.74074,636.32222,18.81111,1.29259,1.0,1.0,1.0,1.0,12.75556,114.i_3
173154.34444,24914.22222,7306.51111,2364.91111,158192.07778,450.0,23.33333,27.84444,4241.98889,666523.24444,160.64444,136763.0,1305.0,5831.55556,7.66667,28386.84444,3601.66667,6304.91111,163715.02222,114.a_4,514.94444,46.35556,18.34444,19.07407,584.95556,1.0,1.0,1.0,27.44444,1671.9,1.20741,454.21111,10.03333,2.07037,2.55556,4.1037,4.94444,1.0,11.93333,114.i_4
172274.45556,25433.88889,6863.84444,2083.57778,158851.74444,382.11111,24.44444,14.55556,4415.87778,653785.13333,162.86667,133631.88889,1337.55556,5773.0,3.33333,29871.84444,3795.11111,7176.24444,169998.68889,114.a_5,717.05556,92.8,19.56667,28.81481,525.4,9.0,1.0,1.0,34.44444,1346.78889,1.62222,366.43333,6.17407,7.86667,1.0,6.44074,2.78889,28.57778,17.26667,114.i_5
164134.67778,25197.11111,7492.17778,2204.91111,152592.41111,583.44444,26.11111,17.64444,4157.32222,643347.68889,160.75556,130378.66667,1129.88889,5707.66667,5.0,27100.51111,3708.77778,6234.91111,98582.57778,114.a_6,471.83333,58.35556,8.67778,44.96296,380.17778,8.88889,1.0,1.0,19.77778,937.45556,1.31111,304.54444,4.68889,3.08889,1.0,1.44074,1.78889,5.93333,139.8,114.i_6
160167.45556,23719.0,7528.95556,2393.13333,151562.41111,392.44444,22.0,13.33333,4155.43333,635194.02222,144.31111,128320.11111,1183.55556,5640.55556,5.0,26433.28889,3639.44444,6517.8,132754.46667,114.a_7,855.85185,95.04444,18.45556,54.0,473.17778,5.0,1.0,4.00741,37.55556,743.9,1.1037,311.76667,6.57778,4.11852,1.77778,6.76296,1.78889,8.48889,555.75556,114.i_7
160644.78889,24073.0,7454.28889,2011.46667,149080.96667,466.44444,29.0,19.37778,4107.54444,625264.02222,148.2,127145.0,1275.33333,5445.0,9.11111,27516.17778,3385.55556,7014.57778,204330.35556,114.a_8,922.94444,129.02222,23.01111,51.55556,542.28889,9.0,1.0,2.8963,44.77778,654.23333,1.42963,369.1,6.84074,6.6037,1.0,1.0,4.57778,12.62222,384.91111,114.i_8
160367.45556,24950.33333,7729.84444,2733.8,146183.96667,413.0,23.11111,22.71111,4187.21111,620130.57778,150.31111,131620.77778,1228.66667,5599.0,1.77778,27531.62222,3585.66667,6331.8,150719.68889,114.a_9,833.61111,98.4,25.01111,28.11111,525.4,16.88889,1.0,6.06667,38.0,581.01111,1.31111,294.87778,8.65926,6.57407,1.77778,4.0963,4.36667,19.02222,322.71111,114.i_9
200035.92222,27798.02222,3761.74444,1241.05556,83406.76667,213.66667,8.55556,15.31111,5662.37778,530589.82222,288.11111,135702.33333,2118.73333,3132.66667,5.88889,932.44444,2295.66667,4507.32222,205582.0,116.a_0,1445.92222,232.51111,97.02222,91.16296,1159.15556,939.68889,1.0,6.55556,42.27778,1981.77778,2.11852,532.77778,9.55556,12.22222,1.0,63.33333,5.66667,142.24444,558.57778,116.i_0
205901.03333,25714.91111,3512.41111,1313.27778,74684.54444,209.66667,7.44444,15.31111,5088.82222,503093.15556,281.55556,132598.66667,2246.95556,2947.0,3.44444,864.0,1859.55556,4257.43333,262506.33333,116.a_1,1331.81111,221.62222,84.35556,54.51111,1117.48889,687.13333,1.0,3.22222,35.16667,1735.22222,1.47778,413.55556,9.22222,6.77778,1.77778,59.66667,9.66667,122.8,360.46667,116.i_1
203309.58889,25927.8,3267.41111,1300.5,77389.54444,160.22222,6.22222,14.24074,4955.37778,490113.37778,276.44444,132851.11111,2220.06667,2911.0,8.33333,918.33333,1823.0,3811.98889,250329.33333,116.a_2,1219.25556,138.73333,88.46667,60.38519,1066.82222,734.24444,1.0,2.11111,30.05556,1535.77778,1.08519,370.11111,12.11111,5.44444,1.0,97.11111,2.88889,133.13333,255.35556,116.i_2
203883.36667,26749.46667,3338.74444,1465.61111,76243.32222,123.22222,9.0,10.94815,5188.71111,478887.48889,271.44444,135631.33333,2199.17778,3006.22222,10.11111,883.88889,2007.11111,4028.98889,234075.33333,116.a_3,1323.14444,197.06667,60.91111,28.08148,929.93333,600.8,1.0,1.0,33.27778,1446.33333,1.25556,385.44444,14.88889,5.66667,1.0,96.88889,2.77778,119.24444,248.35556,116.i_3
197202.03333,25138.35556,3256.96667,1127.72222,74507.1,111.0,8.33333,6.43333,4920.93333,468401.93333,273.11111,128828.88889,2040.06667,2745.66667,11.77778,866.66667,1654.22222,3944.1,237650.22222,116.a_4,1320.36667,159.95556,67.68889,28.08148,887.37778,744.8,1.0,4.33333,33.05556,1362.77778,1.47778,362.22222,11.11111,4.66667,1.0,94.22222,2.88889,114.91111,249.57778,116.i_4
204897.7,24982.57778,3156.74444,1101.83333,76230.43333,172.77778,7.0,14.24074,4861.26667,460372.15556,274.77778,131128.0,2124.28889,2786.0,9.22222,914.55556,1652.44444,3624.65556,242859.33333,116.a_5,1152.47778,193.06667,72.68889,38.17037,1037.48889,691.02222,1.0,1.0,29.83333,1305.33333,1.17037,371.0,9.77778,6.22222,1.0,87.66667,4.77778,113.91111,268.02222,116.i_5
189444.36667,23679.8,2997.96667,1153.5,73925.21111,213.77778,7.33333,10.75556,4730.26667,450892.71111,257.66667,127677.44444,2148.51111,2792.33333,5.11111,894.44444,1628.55556,3644.87778,242721.0,116.a_6,1206.47778,164.73333,70.8,31.4,925.6,987.02222,1.0,2.11111,30.83333,1215.66667,1.25556,371.66667,10.0,5.11111,1.0,60.66667,6.77778,105.46667,250.46667,116.i_6
188023.7,23131.02222,3147.96667,1034.83333,71407.43333,63.33333,6.66667,5.32222,4564.37778,439591.6,247.11111,127144.88889,1906.51111,2664.22222,14.22222,835.22222,1616.77778,3593.1,236363.66667,116.a_7,1369.7,189.06667,49.13333,34.71852,905.71111,268.4,1.0,2.11111,33.94444,1179.0,1.34074,438.55556,12.44444,5.0,1.0,72.11111,9.44444,138.02222,269.35556,116.i_7
194182.7,25026.24444,3212.96667,1132.72222,69422.1,123.11111,6.33333,4.25185,4582.6,426788.93333,257.22222,120413.44444,1938.17778,2677.88889,4.22222,880.66667,1681.0,4000.54444,193614.22222,116.a_8,1365.25556,148.84444,50.91111,53.61481,943.04444,699.48889,1.1037,3.22222,32.27778,1116.33333,1.42593,359.77778,8.0,6.44444,1.0,83.22222,8.44444,120.91111,189.91111,116.i_8
