,C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,probka,short
ASC.23B.4,4.865844964443569,0.6563519303729553,0.1642951810718185,0.0212041962799465,0.01731587982078,0.0002932025395458,0.0060487097394328,0.0011808334657099,1.2478731536700851,0.1760442207468214,1.871956521498825e-05,0.0,6.268178481396232e-05,0.1602163286091296,2016.333003645208,0.0055771630893456,0.0001728261685065,0.1076380132134922,0.282886994518178,0.000642081207066,0.0012156075969518,0.0116466859495072,0.0,0.0001162153343223,3.5881727701989166e-05,0.0,0.0,0.0008821058225748,0.0010541080147036,ASC23B,ASC
ASC.23B.5,5.002622593617311,0.6948931241754167,0.1687503401085029,0.0194623486045142,0.0152856053278549,0.0004327760830082,0.0069796772122955,0.0012224435961816,1.295331326891491,0.0813627757006519,3.258782567004288e-05,0.0,0.0003614452794817,0.159539154463543,1786.3423818447711,0.0053714519142205,4.743425683117357e-05,0.105418817280294,0.2835736658398426,0.0005615386505256,0.0008961896808088,0.0176445205784429,0.0,0.0,4.463094360636545e-05,0.0,0.0,0.0014665821373052,0.0007948701261096,ASC23B,ASC
ASC.23B.6,5.879670301933411,0.7720240182537941,0.1699866373380345,0.0243531971200733,0.0140671237850375,0.0007066276030934,0.0067935064217511,0.0017980889097961,1.4002128809596903,0.1868077082931326,0.0237767734414691,0.0,0.0004502529462349,0.1608063518620104,1593.8652676171764,0.006166521354038,0.0001093176175343,0.1306937977496701,0.3060931929534439,0.0004070670581395,0.0011278039737195,0.0212350142651958,0.0,7.295997767632028e-05,0.000373144038992,4.179168289791567e-05,0.0,0.0012769388131879,0.0006042474776124,ASC23B,ASC
ASC.23B.7,6.0346212946154365,0.7920740733445243,0.1865640431090765,0.0246720651512223,0.0301130575164473,0.0010956499348314,0.0070364857712844,0.0023697383445397,1.4983845026437292,0.1588523146207564,0.0002227273602657,0.0,0.0007890086953727,0.176525584841183,1445.3341920508124,0.0067195066793321,1.4667390018175778e-05,0.123543155288355,0.3248392318654358,0.0003420693199057,0.001172711230083,0.0131012908752355,0.0,0.0,0.0002553902033932,0.0001404344603506,0.0,0.0011986444936694,0.0007002925696698,ASC23B,ASC
ASC.23B.8,5.673637390650452,0.7961501672231946,0.1445298587074956,0.0235817430172705,0.0231753598074454,0.0008742092814497,0.0058485510877127,0.0019684716982722,1.4796136894349876,0.1348407586987096,0.0101278396075239,0.0,0.0004682070620013,0.1560441524823932,1281.659931594215,0.0053081281809851,5.2666924562256914e-05,0.1528402141436265,0.2955557752316647,0.0004182623181539,0.0010458211926065,0.0299505938158769,0.0,4.536631421400687e-05,0.0005568880467505,0.0,0.0,0.0008287174526007,0.0010232874451387,ASC23B,ASC
ASC.23B.9,6.650530687880271,0.8736245031797201,0.1553611968160969,0.0256111075604031,0.0298826157182842,0.000751715515909,0.0058489676701709,0.0018107269784566,1.6158727906416006,0.2579315831587888,0.0,0.0,0.0002675396919833,0.1686874803082519,1193.7624473968228,0.0055012612164508,1.183891616384395e-05,0.1470355495162014,0.2994819032773281,0.0002327552001485,0.0011039525554548,0.0075840588950246,0.0,0.0001475876773772,0.0006872041046737,0.0,0.0,0.0008570922917585,0.0010909859091137,ASC23B,ASC
ASC.23B.10,7.75816256110345,0.976725688915414,0.1701373225841946,0.0291935806145882,0.0289899889704653,0.001214715909909,0.0073699017838924,0.0015722807008482,1.724476265012912,0.157953309067555,0.0034766314545702,0.0,0.0003831905093891,0.1752842992030876,1117.230408164152,0.006243325752638,6.324950265854049e-06,0.1568160017210256,0.3136837442313092,0.0003877542863607,0.0011637058757435,0.014929437295572,0.0,0.00036743847829,0.0006080641400929,0.0,0.0,0.0007960388511239,0.0010141739901394,ASC23B,ASC
ASC.23B.11,6.808193864221032,0.9361991281125904,0.1867794126036202,0.0242334628516772,0.0290113459897412,0.0007285688294971,0.0073299433180574,0.0018515732458324,1.7246942001709882,0.1645118373118285,0.0010744907147276,1.249117770457117e-05,0.0006663826262242,0.1807632757548934,1045.2474783543248,0.0070085940963086,6.457904786148448e-05,0.1499957656046571,0.3221870987659793,0.0003922489905597,0.0009123426612547,0.025366570563911,0.0,0.0002275374491866,0.0006616659440115,6.372683333437186e-05,0.0,0.001425490591094,0.0008281529777172,ASC23B,ASC
ASC.23B.12,6.795959156664723,0.942101641909783,0.1755261561012384,0.0232121841622791,0.0280411321743279,0.0008421632638151,0.0068559173421551,0.0016688745015123,1.7043317849610846,0.1481155059600939,0.0002826397514896,6.778746560558083e-06,0.0002441448482684,0.1809927068167821,963.0373315139746,0.0064350434125239,7.009186946639191e-05,0.1430323067118902,0.3211711092984097,0.0002793717065828,0.0006715633709441,0.0074313915601052,0.0,0.0,0.0003553751279505,6.916690523465128e-05,7.942901845341415e-06,0.0020780821368969,0.0008144842041843,ASC23B,ASC
ASC.23B.13,8.883405138515217,1.0757681443978573,0.1859310706336135,0.0289230512315508,0.0419639346363039,0.0009966034986775,0.0063901307371543,0.0030582925806782,1.9447540112639328,0.1865946481674027,0.0040013822909042,7.437029903529767e-06,0.0007935052459638,0.1873003714732805,877.7947760558255,0.0066522602290556,0.0001376965591801,0.1617577384748073,0.3309053142203645,0.000368481135641,0.0013858826097168,0.0136069210595261,5.057654975274111e-05,6.623893050886406e-05,0.0001732473945475,0.0001553488573417,8.714236181702388e-06,0.0024923889147243,0.0010598964391683,ASC23B,ASC
ASC.23B.14,7.346689796734017,1.0432086516040695,0.163142504304625,0.0225664944533982,0.0403772532146533,0.0006071357064255,0.0060229064274431,0.0020756791945187,1.8350711628442085,0.0992022485132663,0.000960005870882,0.0,0.0007158039859682,0.1724525194477797,808.8449763341106,0.0059693298611223,0.0001406980285367,0.1510421321942157,0.3237871310919289,0.0003064295325881,0.0012069779200143,0.0115744376746621,3.685568752922746e-05,7.188545255696566e-05,0.0003623517149823,0.0,0.0,0.0019093129591646,0.0006290500720013,ASC23B,ASC
ASC.23B.15,6.704489775261332,1.0437074820166126,0.1748519935699232,0.0235229840640271,0.0714608858769898,0.0004476543177856,0.0050376727076171,0.0017304160903042,1.8097528015562143,0.4102548661637714,0.0003924755436309,1.851290134576111e-05,0.0013152012597995,0.1789461641131797,749.7447221629864,0.0056279524541813,0.0002062300129956,0.1519141427866807,0.3193331350873648,0.0001610028559066,0.0015663734651261,0.0137671060023459,0.0,0.0001551039585966,0.000235532811114,0.0,0.0,0.0013941893579889,0.0015657014697955,ASC23B,ASC
ASC.23C.1,5.215147585133922,0.6498906298197327,0.1078449309004972,0.024412704035696,0.0263379023493852,0.0014310208910477,0.0051102202802609,0.0006888285014252,0.9980381340441496,0.0892653687684646,0.0023839115237648,3.925355497343663e-06,8.515446571031041e-05,0.1020680321361693,3070.7686787295147,0.0041478758644456,3.0922614843361384e-05,0.0649109123339438,0.2004940591893596,0.0018686099888901,0.0011294262281138,0.0038118165396572,0.0,3.617335467888363e-05,0.0001512203789693,2.1691745485671928e-05,0.0,0.002269142426389,0.0019849036015067,ASC23C,ASC
ASC.23C.2,5.840737997077971,0.7302898828230111,0.1279810273203337,0.0247343491701141,0.0222735302112108,0.000806594495321,0.0048739786806723,0.0009703499779481,1.0732019240591562,0.1000823941188839,0.0091174431119526,0.0,0.0003324143000366,0.1078652262072754,2523.1696725420747,0.0044304031560028,6.12717887543912e-05,0.0672630290677939,0.2097958698133555,0.0014440720873639,0.0011157555707644,0.0013261587767108,1.1047541411203445e-05,6.603598982737691e-05,0.0002946733031153,0.0001872882022203,0.0,0.0018622213794582,0.0014535094995592,ASC23C,ASC
ASC.23C.3,6.2228196199049215,0.7870134357397862,0.1476089719369904,0.0254286461405709,0.0505698140489707,0.0009617562401631,0.0049638637777275,0.0012690625584237,1.231778415580928,0.104949844212634,0.0049213768077428,2.730652415747008e-06,7.712003141460938e-05,0.1299380015289623,2207.138968806496,0.0056424991766451,2.1333500933733083e-05,0.0551735989846281,0.2531098474392545,0.0004915903737285,0.0010931681903138,0.0012863935065687,1.2629391188709078e-05,5.032759881565399e-05,0.0005751389394328,0.0007169183004316,0.0,0.0019254406342833,0.0012869394183915,ASC23C,ASC
ASC.23C.4,6.638023491575952,0.807597964641004,0.1337268230907427,0.0208241168796934,0.0471776741315134,0.000976664071705,0.0050194448476851,0.0017510508705525,1.182757296049209,0.1658718280791613,0.0075724165600097,9.365826021116667e-06,0.0002242676073671,0.1138486718615577,2018.440883600589,0.0044401590946811,0.0,0.0795415874904867,0.2116248289575076,0.0007444643812257,0.0009946985882561,0.0023930060379644,0.0,8.341689550168062e-05,4.4487295351338326e-05,0.0001665619526445,0.0,0.0021446339772558,0.0016222674070185,ASC23C,ASC
ASC.23C.5,7.482243637553511,0.942639223075177,0.1557335295833598,0.019170151174567,0.0430636202025351,0.0005434889360288,0.0054193443225904,0.0021504859368949,1.3093416181838176,0.2140938733612068,0.0058776520334403,6.486975499851469e-06,0.0,0.1254242856473456,1858.1631323253237,0.0059103913314967,2.1961226195336345e-05,0.0763181107607554,0.2610124813037927,0.0007731865096567,0.0015852566272788,0.002644966822817,1.5001277853370375e-05,0.000122387642642,0.000141137943595,3.584740837098457e-05,0.0,0.0012076819209248,0.001284862209813,ASC23C,ASC
ASC.23C.6,7.195861845254232,0.97125979519907,0.1725019722582464,0.0199825701378128,0.0351872605510595,0.0006308876905337,0.0060105109843469,0.0022138749110131,1.3941742324277,0.2001686851568961,0.0075227781245818,3.5417579378568097e-06,7.320841690308988e-05,0.1300531804656404,1701.6773768305115,0.0059912973701496,0.0,0.0851795290688676,0.2693936910123801,0.0010278907497908,0.0013395963263089,0.0033850359767564,0.0,6.630638188158953e-05,0.0001127398566573,7.828785118885451e-05,0.0,0.0009461237794576,0.0011035051779887,ASC23C,ASC
ASC.23C.7,6.977390170183897,0.9445264041441366,0.1609612221870749,0.0198592870549087,0.0310908502106465,0.0008886188672299,0.0041717740292524,0.001975427828564,1.392870002281588,0.2087644207290436,0.0109132584496053,3.920610430189839e-06,0.0001404151478066,0.1252537214197808,1537.242596370124,0.0055343314760457,0.0,0.084141860394041,0.2570777841682592,0.0013090174883469,0.0011539045745616,0.0026129596770933,2.8032097118374268e-05,7.22592548598261e-05,0.0003612223727871,0.0,0.0,0.0017908481600763,0.0010589379054509,ASC23C,ASC
ASC.23C.8,7.563296446128863,0.996534906578464,0.1602017517003271,0.0184768213705106,0.062392412344145,0.0002200184471005,0.0054576478056291,0.0017229230592575,1.3873018542536844,0.2606324922517806,0.0133433062935147,0.0,0.0,0.128556821561307,1414.1024274450251,0.005047044946211,0.0,0.0893841509187638,0.2579661667354587,0.0006496468865979,0.0018782084366594,0.0052365017685159,0.0001223450879231,0.0,0.0004424692765435,0.0002399679401099,0.0,0.0015726082791476,0.0011052926848153,ASC23C,ASC
ASC.23C.9,6.258574454346035,0.8509530525257942,0.1501320360893861,0.0226820487210001,0.0341115266324029,0.0009356185041542,0.0042896334979074,0.0013172072774783,1.2797583827675727,0.1412525346664523,0.0018607823278279,1.457931797375343e-05,0.000175981544961,0.1267382707025431,1296.6564131288512,0.0047432151507788,4.66022579704432e-05,0.0643676924147243,0.2486670139349509,0.0007315733037209,0.0011447313504589,0.003308025414402,8.845754248369284e-05,4.2833245348492846e-05,0.0005849811612452,0.0,0.0,0.0021394827413776,0.0009960702643932,ASC23C,ASC
ASC.23C.10,8.111647850100525,1.0082231150114138,0.1556453540072133,0.0224128466871712,0.0359324081583323,0.0007151914502192,0.0051644437445654,0.0017398594392493,1.4407379201385342,0.1408201506256977,0.0200610589687461,2.009543194519736e-05,0.0,0.1323844322342134,1199.6615695541102,0.005286725606827,0.0,0.081764862561432,0.2585832737422124,0.0009232394697213,0.0015321341534095,0.0100761297662583,0.0,0.000138889175962,0.0003514262952208,0.0001718139403651,0.0,0.0014268056220825,0.0008858591312297,ASC23C,ASC
ASC.23C.11,10.75829535033295,1.2384093354069814,0.1748775987157986,0.0322671940512197,0.0647907172189097,0.0006302221051148,0.0060208281789501,0.0031799176991988,1.7111347336929992,0.2631036468034178,0.0137386819326625,0.0,0.000360463842703,0.1366602868110541,1129.1933880290323,0.0061002117277628,0.0001986803299601,0.0760087241549477,0.2777354213236893,0.000931391070913,0.0015565693000895,0.0054904209920642,1.2342802278339464e-05,4.9185553922865175e-05,0.0004914228242906,0.0003060829382983,6.77413725470588e-06,0.0022916761960728,0.0019304749460109,ASC23C,ASC
ASC.23C.12,8.45656949656241,1.0937507083022593,0.16901526170633,0.0220979916858399,0.036512886282117,0.0005035151130435,0.0046055160650214,0.002891233651187,1.551549451832155,0.318479201592722,0.0239758772816099,3.1289418804910136e-05,0.0,0.1395276321126665,1042.0577392053194,0.0055996400548907,0.0001050106154942,0.0689586877722488,0.2733158381755499,0.0006395106215431,0.0011883617752579,0.0062950042509111,6.871683142025981e-05,0.0001065967847781,0.0006118459196765,0.0,7.340582685416682e-06,0.0018886967863988,0.0009797743300505,ASC23C,ASC
ASC.23C.13,10.193742584102832,1.1881727210561968,0.1439371193284302,0.0237826088130231,0.0596471307374852,0.0002372679239396,0.0050917231685659,0.0034574316282477,1.5937164390735614,0.2601380688557604,0.0040752541606315,3.290346218128559e-05,0.0001762219260985,0.1265300527145161,965.9106013603592,0.0061375233033935,0.0002460782913029,0.0682158397550376,0.2331627148600393,0.0004616403922865,0.0012056003800202,0.0040751220137292,0.0,0.0001743143434045,0.0005974133004812,0.0004957472199698,0.0,0.0009563071650172,0.001619585948588,ASC23C,ASC
ASC.23C.14,10.622597096309676,1.2470680307796278,0.1662641348928783,0.0215903829810163,0.0318551924131741,0.0002931001275775,0.0041092259483817,0.0035860694524833,1.7023481339226585,0.1283051356219733,0.0092520804304139,1.4672837267707876e-05,5.200040285316061e-05,0.1364734008858066,877.6378118083599,0.0059175261056675,3.129585470854853e-05,0.0743068526438327,0.2562762180658783,0.0004782841824891,0.0014145540327523,0.008997561713915,0.0,0.0001898505335423,6.626144290085028e-05,0.0,0.0,0.0008975449616638,0.001401116887136,ASC23C,ASC
ASC.23C.15,12.443681977833226,1.4234787315131068,0.1812962685507327,0.0293969935262656,0.0464481799303457,0.0002308750954437,0.0057367184474223,0.0034477706755978,1.928277664344477,0.3145749959695995,0.0003375682374428,1.6074475277671337e-05,0.0001139355906211,0.1594809862260293,801.1108649088552,0.0063064692776321,0.0008617313331053,0.084418210998771,0.3219450000803081,0.0006588447720686,0.001800141456247,0.0063670208028546,0.0,6.932873427270736e-05,0.0005371840608771,0.0002572909573422,0.0,0.0013886602364231,0.001250805804841,ASC23C,ASC
ASC.2A.1,1.552405573298615,0.2875293180275837,0.0108146573918419,0.0267039532365324,0.0003888217193268,4.591270011804774e-05,0.0001342281221311,0.0007720955983357,0.2980351854276972,0.0572434785425102,0.0657430454615605,3.551378405506012e-05,0.0001338583115716,0.0097337165814754,3226.126195523314,0.0001098962795062,0.1357732539639287,0.0101263799815583,0.011224050410417,4.499061491469461e-05,7.230840237142875e-06,0.020769907152961,6.347736961846141e-05,0.0,0.0005748290715191,0.0001700495951685,0.0,0.0001657936396813,0.0007465247663873,ASC2A,ASC
ASC.2A.2,3.2178439284501423,0.7183976547418153,0.0251047872588069,0.0438885883741077,0.0021867654885801,0.0003178992684549,0.0004143861621364,0.0026217981317277,0.7323958718748157,0.1635755580361736,0.0595368065628633,4.222117278061957e-05,0.0006254133126479,0.0116188625696498,1921.5757651486945,0.0002915857989852,0.025867717023475,0.0316607096103222,0.0361111855767032,0.0004858908660934,0.0001542925207365,0.0555992623261965,0.0001028513020187,0.0,0.0012010685652637,0.0002145307229344,0.0,0.0004636469409197,0.0032552803065261,ASC2A,ASC
ASC.2A.3,3.446334819945553,0.8567384008272224,0.0236238078774198,0.0567075349747404,0.0062208588330703,0.0003519764789795,0.0001893746033856,0.0024213417118063,0.8014260359997184,0.2811386577199399,0.0480317204191261,4.1064978659996736e-05,0.0003708602280349,0.0136138609752001,1608.6202252774342,0.0003636774332642,0.0176108699772116,0.0308603149245138,0.030171499188917,0.0006325645735081,0.0001406152464275,0.0608226176556419,5.237305825456099e-05,0.0,0.0014287491646404,8.477104371685486e-05,0.0,0.0005617970853789,0.0030521503525958,ASC2A,ASC
ASC.2A.4,4.760528257848802,0.8852807405387884,0.0278200242674684,0.0595099897274998,0.0133624204848272,0.0002885251199549,0.0002031318659463,0.0026861945620682,0.7851815382575573,0.2957192241437018,0.0557369830074998,6.984695596404518e-05,2.0224837919569143e-05,0.0146115593428905,1389.151270789925,0.0002883684844297,0.0281883928706385,0.0288779145947155,0.0309264782755494,0.0005346740997543,9.322541706544788e-05,0.0756268734688078,6.858734964189662e-05,4.185589443372372e-05,0.0014880048597098,0.0002442780349867,0.0,0.0004898309912475,0.003473308414348,ASC2A,ASC
ASC.2A.5,4.83377991076091,0.7731390684729971,0.0228377646410807,0.046541720650927,0.0047519796911768,0.0002702662806752,0.0001790785016854,0.001406474272695,0.9546477031666976,0.1229433863423621,0.0971099741598461,2.631279357288744e-05,0.0005322318566088,0.0129608461327364,1239.5942864034107,0.0003458648227141,0.0120272574549884,0.0383776299081313,0.029978354729338,0.0010589225518796,0.0001395777067548,0.0303696015120617,3.8173075722799865e-05,0.0,0.0014664567960513,0.0,0.0,0.000831091088766,0.0032790978028797,ASC2A,ASC
ASC.2A.6,5.823731035518207,0.920085537821968,0.0298575653509053,0.0550098623136626,0.0073500622316932,4.9261282043292965e-05,0.0003937929316518,0.0033679527327867,1.1840740161561107,0.1870246387929908,0.1103885956582204,6.430820136559544e-05,0.0013651034636125,0.0115929213340361,1105.3390200584602,0.0003257901888421,0.030826308245865,0.0279218479077428,0.0287279476776404,0.0006383760433055,0.0001785342160466,0.043154699976673,0.0001196080439788,5.26030185196765e-05,0.0013147524385546,0.00012052467277,0.0,0.0011481183150452,0.002397981956999,ASC2A,ASC
ASC.2A.7,5.283648469304341,0.9659597090684564,0.0269175469564176,0.0661215464866909,0.0,0.0003540998388445,0.0003051990133733,0.0027499087629106,1.2414533922694246,0.3095970444067297,0.1052641160366807,2.7509224832474548e-05,0.0002705496844767,0.0182443718741258,973.0990822402456,0.0003585166698838,0.0245290405552444,0.0376814123775693,0.0394133501210799,0.0007696403322718,0.0002361402445583,0.0465264650987091,0.0001225545730841,0.0001195030804238,0.0009176431417993,0.0001401341527595,0.0,0.0003324228826974,0.0042517833836447,ASC2A,ASC
ASC.2A.8,7.497634405910655,1.0648323785860627,0.0272002225304908,0.0798516636900374,0.0105797875211016,0.0002309131881454,0.0007250492349934,0.002742297717637,1.2602806073264217,0.2847910033074294,0.0631783968762289,5.199670256130757e-05,0.0011221442621284,0.0191098259701053,852.2302503567355,0.0005863266393332,0.0316623488345133,0.0316267058136197,0.0302368158486991,0.0004916273091724,0.0004871033081177,0.0244404150666657,2.7386481380231068e-05,6.82258919092788e-05,0.0018098673987114,0.0002381688835876,1.856703807120267e-05,0.000926150860509,0.0030352931356815,ASC2A,ASC
ASC.2A.9,8.4954325987051,1.2881590841795922,0.034220182530751,0.0905617368392817,0.0039285076665703,0.0002051895771955,0.0003024860311299,0.0055399578850605,1.4620372784044164,0.2578961660919732,0.0858260307135019,2.008950976735146e-05,0.0011248034673246,0.0224091860813539,750.3033843480666,0.0003671666321918,0.0498055515427582,0.044838678669316,0.0285929361172356,0.0006381246811772,0.0001054738012514,0.0187903949633651,0.0003057503127485,0.0001573235650839,0.0020027231275692,0.0008241407009557,0.0,0.0010414135318656,0.0038094264084072,ASC2A,ASC
ASC.2A.10,8.684837419336068,1.5651344153929914,0.0428324954907453,0.0975296798301559,0.0030222754985305,0.0005196447335969,0.0009178776033091,0.0034304121977897,1.5506824254433007,0.7590541689879414,0.1171109562891133,3.2120100732909967e-05,0.0023622601107232,0.0220777375885223,651.3433590058378,0.0004449630223282,0.0300100019012173,0.042021255407113,0.0283896913507485,0.0004179662199266,0.0004296434246327,0.0516522155052857,3.681551112145161e-05,0.0001812260794373,0.0011301649224047,0.0008374349016097,0.0,0.0003495565869999,0.0037080479322606,ASC2A,ASC
ASC.2A.11,8.351886955150242,1.461001914221825,0.0380503999425124,0.0852547262292352,0.0,0.0004209406670126,0.000844824101966,0.0038780904823333,1.6107667707245052,0.692609305941564,0.0984891871519185,6.831426275008646e-05,0.002782530832058,0.0236731894719564,563.0621506905903,0.0006091935351959,0.0179157965132983,0.0462367446640595,0.0293918202647447,0.00077607512395,0.0001710367692866,0.0148193741809091,0.0,0.0004223918652383,0.0008426975386392,0.0001183001055293,1.3881467538783554e-05,0.0005839609583802,0.0047752085562489,ASC2A,ASC
ASC.2A.12,11.0429422223359,1.5939231115500476,0.03124592588372,0.0929818340853031,0.0057886150111697,0.0006257615286679,0.000649137053698,0.0027958139275999,2.0108465937808964,0.271274676377052,0.1436304856482224,0.0001085737508097,0.0015676684406895,0.021489167380893,477.9354708772008,0.0005056697039371,0.0123668918071828,0.0465176591301806,0.0362010216488071,0.0011150679209251,0.0002733525760029,0.06833960969538,0.0001261024254591,0.0,0.001929331819989,0.0005772173011632,0.0,0.0003907019794641,0.0053738999165397,ASC2A,ASC
ASC.2A.13,10.122708687570912,1.979953585032997,0.0503405789953601,0.0975156225813167,0.0047044180829425,0.0009197893724499,0.0017046645936449,0.0051600998241546,1.9792512350457936,0.5524451715133218,0.1218080498197792,0.0001028590127029,0.0022613054662035,0.0202611669282572,398.7871305541209,0.0004941464375552,0.0433573656802434,0.0384242137864548,0.0241398878029181,0.0005876787814428,0.0005320586626356,0.0251707202367431,0.0001170528640211,0.0002959985272247,0.0014410408506559,0.0006838957679067,0.0,0.0011674308045966,0.0053532759558796,ASC2A,ASC
ASC.2A.14,13.837936305583424,2.304255469308331,0.0558381069637444,0.1017226275383639,0.0,0.0008012684875146,0.00135837494213,0.0044177702706043,2.92486241062134,0.5367496299868739,0.0170993519665031,0.0001562047630534,0.0005791960284577,0.0205108024082455,300.03462599933573,0.0007596300304279,0.0222737259425172,0.0534129140468044,0.0298276012589708,0.0009171172367394,0.0001674469640994,0.0695283921760045,0.0001188173948262,0.0,0.0022750680216873,0.0002220087485715,0.0,0.000122441446661,0.00797064486483,ASC2A,ASC
ASC.2A.15,15.551332772612913,3.432474247177633,0.0669051023831438,0.1397750095147915,0.0,0.0010891471633139,0.0035220876088915,0.0071811612956706,3.840448610899719,0.8497861884673938,0.0740063440266296,0.0001430916434729,0.002840117666506,0.0277816951633176,210.6793492966782,0.0006530348363942,0.0214781862321692,0.0686732186883537,0.0703734796278979,0.0003443474672157,0.0009677714010042,0.0362427358315231,0.0001107825136207,0.0,0.0014852389591819,0.0012795987838072,0.0,0.0021866673986678,0.0102740584802403,ASC2A,ASC
ASC.2B.1,4.260410264927963,1.558505321656381,0.0517588073258589,0.047704888020921,0.0744991807566859,0.0004983648794431,0.0018304659154224,0.0037109288303648,0.5645315266975837,0.1012267899131522,0.4606610952250262,1.2443363121949968e-05,4.441724299500944e-05,0.0169170016425349,2848.572443051705,0.000472547414346,0.0781782754268023,0.0338894840197556,0.164319666450442,0.0008840788759704,0.0001569018796765,0.0194264289954472,0.0001873257943258,0.0,0.0006467989860352,7.281794115672893e-05,0.0,0.0004982893061333,0.0084111609090217,ASC2B,ASC
ASC.2B.2,4.714803442952847,1.658156949551071,0.042701649745026,0.0356651471354576,0.0526255893734327,0.0002892093816667,0.0016173320368401,0.0034512457062852,0.5905477629037986,0.1077944673720687,0.1269592586087733,1.3541432574562484e-05,0.0001196510994953,0.0187860943343941,2435.125447098343,0.0004810190154813,0.0226227135682982,0.0355794570249968,0.0729703384930462,0.0008113486630869,0.0001539491753315,0.016871333237957,0.000161259886082,0.0,0.0013145292358048,0.0,0.0,0.0007341495325092,0.0078512593694126,ASC2B,ASC
ASC.2B.3,4.797110616772705,1.9398651202085784,0.0406812905485873,0.0470306194653538,0.0738116268598983,0.0003392503976124,0.0014646843529365,0.0037178278803927,0.6245491809698968,0.1606845884803149,0.5344565968455035,4.558197580653417e-05,0.0003922904116572,0.0165175159007029,2079.6973902591158,0.0005095685281433,0.0434862775764744,0.0385655224179019,0.1594446255888382,0.0004445496703308,0.0003375411240838,0.0104247582801558,0.0002596846123248,0.0,0.0022041748783325,0.0002052736577471,0.0,0.0006873383842488,0.0073650994641279,ASC2B,ASC
ASC.2B.4,5.523870610360356,2.0354277989343013,0.046220632682733,0.0481842213406386,0.0755064040149003,0.0004456505764418,0.0013657617452006,0.0049649800539272,0.7103441495639731,0.1621369078606345,0.5471219715001652,6.047551807579705e-05,0.000411299638216,0.0217956143356142,1744.7371951975997,0.0003456635332769,0.0449129939911713,0.0278765478471528,0.1199003151879658,0.0006768685759094,0.0005233720742005,0.0085132758533443,0.0001268427839315,0.0,0.0043303759373522,0.0,0.0,0.0007502245088062,0.0067253106978659,ASC2B,ASC
ASC.2B.5,4.879475605746662,2.244064470249428,0.044576140315091,0.0548645378240251,0.0742419280914657,0.0005390087747891,0.0016438071964652,0.0039741022775383,0.7065045044906166,0.4615493905218517,0.6043365996008717,8.974979129089442e-05,0.0001281535119104,0.022204007656964,1520.0559061036918,0.000414721995558,0.0631738524676715,0.0300676477205054,0.191662526034152,0.0005187766891093,0.0004817308675241,0.0082037803581723,0.0001110623137423,0.0,0.0038373956320403,4.4797341108801305e-05,1.4564042451604696e-05,0.0008000252839697,0.0111820566933739,ASC2B,ASC
ASC.2B.6,7.250761978314653,2.3857978652882106,0.059424513982971,0.1070353887984247,0.1236541968298569,0.0005699368071955,0.0018569349572765,0.0074101627562507,0.7741028983824381,0.3429954584176548,1.3977289016952297,8.639464699645923e-05,0.0002445754482271,0.0237729166261989,1255.9770663006395,0.000314298667202,0.0804802806785376,0.039977402564377,0.3029479892749899,0.0003441632286226,0.0003683592155617,0.0249909110182521,0.0003768965552934,0.0,0.002732960397358,0.0007298428929718,1.1649376815668329e-05,0.0007078965476955,0.0091390641929683,ASC2B,ASC
ASC.2B.7,6.936118915337906,2.462988338434286,0.0505829403876443,0.0930012721308342,0.1156004547879787,0.0009892749458908,0.0015289203078145,0.0059839990401434,0.8036624184365836,0.3869214664378608,0.8186124801974087,0.0001623695751518,0.0001149702455996,0.0270171032042734,1115.039525370407,0.0002951950984284,0.031794842713469,0.0426434700521789,0.1996349959780958,0.0005275256397445,0.0002422703857779,0.0302359788786815,0.0002103861833668,0.0,0.0031826194621405,0.0006304271333397,0.0,0.0005944122212238,0.0089893761169362,ASC2B,ASC
ASC.2B.8,6.92589008444313,2.439364072761453,0.0673040334968552,0.1088829345567703,0.0910938227979408,0.0007522914132756,0.0019916606290493,0.0069411859190307,0.8469586115791494,0.207312746290097,1.5091961949970625,8.285173226646445e-05,3.179234591795794e-05,0.0226964600482378,994.9386459119952,0.0004249518074082,0.1092742504167379,0.0410100832534874,0.3371183835503114,0.0002226720537501,0.0002769070921757,0.0293330002220159,0.00082119499409,0.0,0.0047895380062626,0.0002116421682405,0.0,0.0017822099181251,0.008816184929437,ASC2B,ASC
ASC.2B.9,8.799136471224035,2.964821707868922,0.0817568998983923,0.1473771469263193,0.2313447844207246,0.0011860096621837,0.002392122489407,0.0065247736625831,0.983376363951028,0.1759023455347156,2.227481818200187,0.0002578879545558,0.0001638341797866,0.0242582000545186,879.0112360656133,0.000331148621314,0.1445126096525488,0.0601832950845797,0.4391999676796215,0.0003035038085763,0.0004957278801888,0.0318401964647171,0.0005535961793565,0.0,0.0034389516855569,0.0005597553189343,0.0,0.0008174054749449,0.0108508099974093,ASC2B,ASC
