Na_a,Mg_a,Al_a,S_a,K_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Cu_a,Zn_a,Sr_a,Cd_a,Sn_a,Ba_a,Hg_a,Pb_a,name_a,Na_i,Mg_i,Al_i,S_i,K_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Cu_i,Zn_i,Sr_i,Cd_i,Sn_i,Ba_i,Hg_i,Pb_i,name_i
48670.59145,6470.35464,23687.56046,7411.50902,145064.94072,880.12619,56.76393,12.15922,4293.61948,786523.16799,718.96565,834.21025,2784.38889,998.57852,2.8084,700.71309,1486.83333,507.03563,4828.43255,C24.a_1,1388.54686,1497.96575,951.26795,296.66034,3795.72095,10.77024,1.0,1.0,359.36092,16629.96242,20.80484,4.57945,72.40706,31.37,1.0,2.15778,8.21632,1.0,73.98686,C24.i_1
49158.59145,7071.74353,24577.06046,8031.67568,141946.27405,637.84841,48.20838,21.46022,4215.67503,746095.61244,649.63232,740.09913,2245.66667,1070.8563,4.10849,737.43531,2259.05556,471.09118,4863.65477,C24.a_2,1381.26908,1506.24353,844.37906,345.60479,3577.94317,9.48869,1.0,1.0,339.80537,16151.90686,21.80484,11.1039,71.90926,25.87,1.0,4.65334,6.72595,1.0,54.98978,C24.i_2
45022.59145,5463.52131,21820.00491,6910.12013,128513.44072,937.57063,41.87504,11.84578,3897.45281,697462.16799,606.02121,680.43247,2150.33333,919.46741,5.91689,668.49087,1435.33333,453.86896,4631.877,C24.a_3,1437.10241,1717.35464,905.21239,340.23512,3702.6654,9.35546,1.0,1.0,400.24981,15794.62908,30.69373,2.93112,111.57153,18.14778,1.0,3.21112,7.98076,1.0,42.32019,C24.i_3
42704.09145,6064.13242,23000.17157,7114.34235,117338.2185,756.90397,46.87504,6.39056,3966.89725,651618.00133,672.79898,630.65469,2199.94444,929.07852,3.31671,616.26865,2401.11111,549.36896,4657.377,C24.a_4,1379.4913,2068.02131,840.99017,309.38257,3457.72095,35.57014,1.29724,1.44651,446.80537,15584.51797,32.80484,4.03612,122.68264,13.42556,1.0,2.10445,5.43482,1.0,29.87575,C24.i_4
43206.25812,6626.29909,23587.61602,6729.62013,123313.77405,750.57063,44.20838,19.15922,3965.17503,619741.83466,575.46565,715.7658,1941.88889,976.91186,2.62511,614.10198,2126.0,454.53563,4648.15477,C24.a_5,1346.76908,2007.4102,913.49017,422.88257,3527.72095,104.95149,1.0,1.29767,418.69426,15395.40686,31.4715,8.44334,125.01817,32.48111,1.0,3.54889,13.98743,1.0,71.20908,C24.i_5
39240.42479,4725.13242,20912.78268,6277.45346,111555.77405,820.68174,43.76393,3.67911,3270.06392,592823.72355,563.18787,527.7658,1929.5,915.3563,3.13342,544.26865,1494.77778,525.64674,4321.59922,C24.a_6,1363.93575,1963.85464,891.49017,407.43812,3430.44317,61.78482,1.0,1.14884,432.24981,15248.35131,30.24928,7.03001,123.01597,15.48111,1.0,4.62668,9.86965,1.0,49.3487,C24.i_6
38228.86923,5257.24353,20948.06046,6127.3979,110642.82961,853.51508,39.65282,14.11444,3191.17503,559440.94577,456.46565,529.93247,1716.83333,864.96741,1.32502,502.87976,1299.88889,384.75785,4034.93255,C24.a_7,1320.88019,1687.13242,912.04573,347.99368,3363.05428,90.24058,1.0,1.0,400.47204,15007.01797,24.02706,9.5239,98.18264,29.42556,1.0,2.16,14.41558,1.0,43.65498,C24.i_7
35994.14701,3871.63242,18396.22713,5424.84235,99158.16294,683.2373,41.4306,7.52489,2774.50837,533915.44577,486.07676,495.54358,1741.11111,786.02297,4.25022,461.76865,1446.38889,391.75785,3912.93255,C24.a_8,1332.21353,2057.85464,925.60128,466.66034,3480.99873,74.11816,1.0,1.0,460.91648,14838.62908,29.4715,8.59779,103.84931,25.87,1.0,1.32001,9.04299,1.0,54.65352,C24.i_8
38703.42479,7532.96575,23825.83824,6011.23124,96143.99628,1143.34841,54.98615,16.005,3699.3417,507454.2791,451.24343,678.98802,1693.61111,965.46741,2.30009,509.8242,2565.44444,440.75785,4092.48811,C24.a_9,1318.26908,1932.57686,872.21239,430.54923,3159.10984,145.04425,1.0,1.0,440.47204,14649.57353,26.24928,6.25834,101.84931,19.20334,1.0,2.71334,13.12446,1.0,46.37575,C24.i_9
9911.79807,8207.81983,11586.9053,4155.23465,74384.95806,919.85496,37.02706,7.49256,5169.55668,805662.59922,862.94901,206.15556,4092.15026,904.03479,1.0,385.52269,1388.21542,319.17642,2661.73333,C25.a_0,1174.86146,2755.12555,233.29531,333.52858,5145.7775,650.86667,1.0,1.0,259.88731,27623.7395,19.6924,6.83333,48.66372,8.212,1.0,5.85691,1.67351,1.0,20.14102,C25.i_0
9777.24251,8033.09761,11824.51641,4129.56798,75709.4025,1010.35496,41.24928,5.602,5015.39002,767654.877,827.61568,185.26667,3940.98359,928.75701,1.0,371.02269,1351.54875,290.12086,2695.34444,C25.a_1,1166.36146,2809.84778,438.85087,268.97302,5052.66639,724.86667,1.0,1.0,252.16508,26881.7395,15.02574,6.72222,46.55261,9.26627,1.0,5.72078,2.61796,1.0,15.7011,C25.i_1
9107.96473,7338.76428,11335.51641,4674.23465,73468.79139,919.6883,38.36039,8.31344,4781.83446,730566.32144,748.94901,205.43333,3618.48359,892.31256,1.0,366.30047,1348.65986,265.45419,2559.51111,C25.a_2,1152.08369,2745.29222,195.51753,269.82937,5071.61083,367.36667,1.0,1.0,231.38731,26092.40617,18.13685,4.33333,41.88594,10.15516,1.0,6.81386,1.67351,1.0,18.63951,C25.i_2
9306.18696,7359.37539,11841.62753,4981.40131,70633.73584,1028.74385,35.24928,5.602,4590.16779,708088.21033,663.39345,211.6,3228.92804,886.6459,1.0,310.24492,1400.21542,190.00975,2403.84444,C25.a_3,1121.41702,2621.73667,224.62864,258.69525,4861.7775,421.68889,1.0,1.0,238.94286,25655.57283,13.80351,5.72222,50.60816,11.29469,1.0,7.2458,9.45129,1.0,19.36173,C25.i_3
9197.52029,7085.15317,10779.57197,5069.56798,66836.95806,788.41052,40.13817,4.46767,4405.50113,670939.93255,679.28234,174.32222,3211.65026,856.75701,1.0,300.6338,1263.54875,236.78753,2516.84444,C25.a_4,1132.47258,2409.34778,364.46198,201.23996,4910.99972,420.64444,1.0,1.0,216.49842,25040.2395,12.80351,4.0,34.33038,12.32183,1.0,11.40549,5.06697,1.0,16.64102,C25.i_4
8726.96473,6445.04205,10479.62753,4328.2902,61883.62473,735.02163,31.80484,2.13433,4145.27891,630908.59922,649.8379,173.21111,3032.92804,821.70145,1.0,275.35603,1349.65986,229.95419,2181.34444,C25.a_5,1105.91702,2396.23667,216.73976,185.85107,4960.38861,654.81111,1.0,1.0,211.49842,24335.07283,15.6924,6.0,44.99705,12.21072,1.0,6.22078,1.2245,1.0,16.42031,C25.i_5
8543.24251,6734.31983,9668.9053,5043.62354,59854.68028,1107.13274,32.58261,11.74878,3982.50113,607395.09922,562.39345,169.37778,2675.03915,824.86812,1.0,301.52269,1138.82653,154.12086,2010.28889,C25.a_6,1081.52813,2360.01444,205.96198,111.98519,4696.44417,422.51111,1.0,1.0,202.83175,23630.7395,14.91463,5.33333,42.27483,9.82311,1.0,3.2583,1.2245,1.0,17.5284,C25.i_6
8772.85362,6787.87539,9297.96086,4186.45687,58890.9025,677.57719,25.91595,5.602,3829.33446,588836.93255,525.28234,130.65556,2428.26137,807.36812,1.0,270.91158,1064.4932,163.39864,1881.67778,C25.a_7,1029.52813,2379.29222,273.23976,193.17355,4454.11083,332.42222,1.0,1.0,220.05397,22999.2395,12.80351,7.38889,39.05261,10.43294,1.0,4.07913,1.44901,1.0,16.03444,C25.i_7
7450.24251,5930.9865,10298.79419,4940.56798,58009.29139,952.85496,30.58261,2.13433,3751.27891,538857.54366,541.67123,147.15556,2640.48359,872.6459,1.0,278.1338,1325.93764,182.73197,1997.51111,C25.a_8,988.58369,2302.34778,187.62864,230.2508,4465.72194,202.73333,1.0,1.0,208.60953,22315.68394,12.80351,6.33333,37.4415,10.76627,1.0,1.0,1.2245,1.0,20.48039,C25.i_8
7279.6314,5827.70872,9206.18308,4832.45687,52536.73584,1103.02163,29.36039,2.13433,3339.00113,501850.04366,477.44901,142.21111,2377.42804,781.92368,1.0,277.18936,1202.27097,168.95419,1774.56667,C25.a_9,937.13924,1985.18111,176.1842,99.15186,3934.99972,371.23333,1.0,1.0,192.2762,21516.40617,10.91463,5.05556,34.9415,12.37739,1.0,4.6597,3.02054,1.0,17.47435,C25.i_9
41057.96374,24677.52265,23353.39471,10651.52027,206340.91262,1380.83392,45.9242,10.41272,9020.92687,1500272.35385,1326.87504,500.52562,6495.48359,2239.41651,5.33492,1085.72239,359733.27063,2591.38565,5549.5284,C3.a_0,3829.29507,3053.98697,512.00732,292.89348,16366.32546,244.14444,1.0,1.0,220.44169,66815.61378,10.2,44.85718,26.15463,49.92556,1.0,45.62176,6907.77448,1.0,56.70112,C3.i_0
43981.01929,23300.52265,24130.95026,10105.74249,194629.30151,1307.16726,61.81309,14.89004,8369.42687,1438387.68718,1178.9306,529.74784,6017.87248,2534.3054,2.88984,1159.44462,505765.49285,2399.4412,5228.80618,C3.a_1,3624.73951,3065.26475,513.95176,279.79755,14531.54768,714.58889,1.0,1.0,235.71947,62291.28045,11.97778,57.91274,30.48997,64.48111,1.0,51.75887,6564.05226,1.0,91.9789,C3.i_1
39509.96374,21304.02265,21731.11693,10173.02027,189253.91262,971.94503,50.25754,5.06805,9164.20464,1404907.63162,1192.20838,407.58118,6634.20582,2249.58318,2.66826,972.38906,369212.88174,2389.05231,5316.0284,C3.a_2,3466.51729,2832.65363,475.17398,235.38346,13743.60324,829.64444,1.0,1.62816,201.5528,59403.336,10.97778,43.19052,28.59907,47.25889,1.0,31.24154,7661.05226,1.0,70.64556,C3.i_2
40973.51929,20479.80043,24026.56137,8921.40916,182491.63484,1362.44503,50.47976,14.40138,8308.2602,1371805.52051,986.54171,572.52562,4958.76137,1996.52762,3.55714,1137.66684,216599.27063,1809.10787,5369.86173,C3.a_3,3281.46173,2842.59808,501.00732,219.97939,12474.54768,449.42222,1.0,1.0,214.66392,56939.55823,8.97778,39.30163,32.9324,54.81445,1.0,38.62176,5175.60781,1.0,87.36778,C3.i_3
37128.46374,18683.41154,21969.7836,8606.07583,175885.80151,815.88948,46.03531,11.76874,8379.14909,1327417.29829,1008.98615,504.08118,5306.20582,1848.08318,3.8908,1016.88906,205840.32618,2007.38565,5208.69507,C3.a_4,3180.23951,2737.43141,413.56287,186.5905,13196.49212,689.7,1.0,1.62816,197.66392,55380.39156,11.31111,52.19052,30.26574,47.98111,1.0,24.01065,5975.83003,1.0,60.42334,C3.i_4
38780.46374,20234.85598,21641.50582,9029.90916,170162.80151,974.00059,45.25754,10.22337,7793.59353,1303225.18718,1055.81949,443.8034,5101.31693,2510.63873,4.39048,984.16684,555288.27063,2219.77454,4519.97285,C3.a_5,3229.85062,2734.37586,422.39621,186.96421,13475.93657,683.81111,1.0,1.0,205.44169,53250.39156,11.97778,43.91274,38.87685,45.70334,1.0,30.89954,6258.4967,1.0,64.03445,C3.i_5
39001.57485,20974.63376,22142.83915,9221.63138,173719.85706,1212.27837,57.47976,13.91272,7978.70464,1263912.96496,989.81949,497.63673,5351.81693,2171.3054,2.00095,1053.22239,385222.38174,1942.71898,4838.97285,C3.a_6,2572.23951,2802.20919,383.50732,124.38346,10218.65879,373.42222,1.0,1.0,225.99725,51756.72489,8.86667,38.74607,24.21018,54.09223,1.0,45.45509,1774.27448,1.0,104.4789,C3.i_6
37314.57485,17670.18932,21414.89471,8153.63138,165880.41262,750.1117,46.59087,18.76874,7656.81575,1210614.74274,898.31949,425.69229,4625.09471,1905.86096,3.55714,1082.22239,285113.9373,1811.66342,4590.41729,C3.a_7,2955.01729,2483.59808,401.17398,259.28237,12127.49212,521.36667,1.0,1.0,197.66392,50493.61378,10.53333,29.02385,30.59907,45.31445,1.0,28.67731,5636.33003,1.0,64.9789,C3.i_7
37159.46374,16188.30043,19231.7836,7476.68694,155275.07928,854.83392,37.47976,5.36736,7290.7602,1152510.46496,821.48615,464.63673,4157.98359,2076.58318,1.33365,1098.72239,335768.27063,1975.49676,4745.30618,C3.a_8,2843.01729,2517.87586,398.34065,97.91381,11283.82546,804.92222,1.0,1.0,191.77503,49078.66934,8.75556,28.46829,30.59907,44.64778,1.0,38.0662,4477.83003,1.0,73.20112,C3.i_8
32234.46374,15733.91154,17393.33915,7300.79805,142374.35706,851.00059,31.36865,3.03402,7084.20464,1100346.18718,800.4306,338.63673,4093.92804,1680.41651,1.6673,921.33351,255657.82618,1867.16342,4191.86173,C3.a_9,2722.90618,2490.59808,383.95176,80.43901,10667.82546,431.08889,1.0,1.62816,198.77503,47584.61378,10.64444,30.85718,23.32196,37.20334,1.0,36.35265,1409.71892,1.0,62.9789,C3.i_9
23204.08052,11122.29909,15253.84603,4113.63684,70911.58001,1095.73396,48.72937,29.89759,6332.89651,481343.72513,737.81949,383.73557,2587.59471,1048.44121,10.13911,447.44444,2132.16667,338.84619,4181.16523,C4.a_0,455.0224,162.9967,226.39241,2.98321,1559.12968,55.63615,1.0,1.0,56.13199,2946.78731,4.51611,6.28319,11.4,10.77778,1.0,2.88192,12.05391,1.0,38.06468,C4.i_0
21026.41385,10583.02131,15764.17936,4862.30351,72540.30223,1247.45618,51.61826,15.54852,6249.17429,458951.22513,741.26393,332.84668,2937.70582,966.21899,4.75853,377.16667,1896.11111,389.23508,4073.16523,C4.a_1,475.80018,121.55226,218.94797,1.99161,1497.96302,62.82864,1.0,1.77896,53.35421,2600.6762,3.72611,11.57621,14.41111,7.66667,1.0,2.57359,17.38669,1.0,29.56468,C4.i_1
19987.19163,10764.4102,16750.01269,4425.80351,66860.30223,1177.73396,50.06271,20.46452,5754.06318,440193.11402,647.65282,360.84668,2619.42804,946.27454,2.30009,387.44444,2232.11111,352.06842,4216.27634,C4.a_2,467.63351,71.05226,190.7813,1.0,1373.79635,100.47809,1.0,1.77896,51.79866,2385.34287,4.39278,7.60309,14.94444,9.22222,1.0,3.77081,8.16502,1.0,40.28691,C4.i_2
21192.24718,8839.57686,14668.73492,4573.02573,65123.85778,777.06729,47.61826,12.04852,4743.72985,423956.89179,572.4306,319.62446,2541.15026,944.16343,1.32502,354.88889,2334.33333,289.51286,3949.49856,C4.a_3,492.24463,115.44114,187.7813,1.99161,1444.96302,8.14084,1.0,1.0,56.2431,2128.45398,4.58,8.90774,9.28889,8.72222,1.0,3.01804,14.79501,1.0,28.73135,C4.i_3
18674.30274,10162.18797,17510.23492,5143.97018,67056.63556,1415.95618,50.61826,13.16533,5243.17429,412984.28068,533.70838,441.45779,2337.15026,887.21899,3.37227,409.22222,2464.05556,375.23508,3940.8319,C4.a_4,515.30018,136.71892,218.17019,34.91926,1643.40746,21.77308,1.0,1.77896,65.13199,1944.89842,5.28778,11.07441,14.02222,20.38889,1.0,3.83887,6.53612,1.0,53.45357,C4.i_4
19474.58052,8976.74353,16879.73492,5107.6924,65291.19112,1181.90062,46.39604,15.64826,4543.34096,406730.78068,559.59727,371.40223,1838.92804,845.77454,3.04724,386.55556,2198.38889,427.23508,3862.72078,C4.a_5,487.63351,115.38559,211.17019,53.96643,1521.51857,126.82003,1.0,1.77896,63.02088,1829.56509,3.20556,8.99197,15.11111,19.33333,1.0,4.72776,13.38669,1.0,48.23135,C4.i_5
19463.58052,8069.13242,15744.17936,5030.24795,63550.35778,1307.12285,49.28493,18.94879,3764.45207,398001.22513,481.26393,469.34668,1586.92804,914.66343,1.65004,391.61111,2037.0,448.23508,3638.3319,C4.a_6,473.41129,96.16337,176.17019,23.02198,1327.35191,10.84585,1.0,1.77896,57.35421,1735.00953,2.79611,5.47673,15.95556,9.83333,1.0,4.21525,17.8689,1.0,29.89802,C4.i_6
20394.46941,8813.18797,15659.17936,5298.74795,63504.02445,1272.51174,42.84048,22.59839,3799.2854,389179.28068,441.54171,425.29112,1891.03915,938.8301,1.32502,363.55556,2097.5,367.79064,3846.99856,C4.a_7,490.24463,105.16337,180.2813,12.79976,1316.18524,49.41393,1.0,1.0,47.79866,1619.39842,3.46889,7.31007,13.7,6.94444,1.0,2.19721,8.44224,1.0,24.058,C4.i_7
17630.63607,7974.96575,15109.40158,4916.41462,63726.30223,1479.73396,47.50715,15.54852,3906.11873,379876.61402,468.65282,417.68001,1994.26137,962.27454,2.30009,355.61111,2160.83333,368.84619,3651.16523,C4.a_8,450.41129,71.05226,166.72575,1.0,1318.24079,82.03365,1.0,1.0,61.02088,1520.43802,3.32278,5.11472,10.43333,10.5,1.0,1.75277,20.88724,1.0,26.99577,C4.i_8
17480.80274,8207.02131,16747.51269,5435.58129,63625.91334,1196.23396,47.84048,11.03146,4171.00762,369398.39179,511.81949,417.29112,1662.37248,900.66343,1.32502,365.5,2340.22222,455.73508,3945.10967,C4.a_9,432.30018,83.21892,140.2813,2.98321,1186.46302,7.70892,1.0,1.0,48.46532,1420.73176,2.50389,5.71239,6.35556,6.16667,1.0,3.2583,24.22002,1.0,20.49577,C4.i_9
49982.176,6890.88889,32372.51693,9166.97018,139480.11307,873.90577,62.98615,4.58465,2409.62332,545056.36435,174.12834,865.83333,791.31693,644.83333,1.83333,584.03631,2439.98448,1171.13452,4733.06933,C5.a_0,1149.20224,571.44444,939.6618,47.00444,2654.56209,1260.35021,1.15491,1.0,231.01121,9245.66284,23.96565,20.82711,103.97897,62.87,1.0,4.6597,72.33411,1.0,292.86173,C5.i_0
49086.28711,7162.11111,28916.85026,8795.52573,124965.89085,783.68355,59.76393,3.40259,2343.67887,513345.75324,192.57278,876.16667,845.42804,594.61111,1.0,555.09187,2176.42893,1495.80119,4494.40267,C5.a_1,1190.92446,614.05556,884.21736,70.32444,2841.6732,1176.40577,1.07746,1.0,271.12232,8831.16284,27.86879,21.14701,106.92342,71.98111,1.0,7.12218,38.26226,3.93907,300.36173,C5.i_1
43957.89822,4781.77778,27209.12804,8157.13684,124082.05751,625.7391,50.54171,2.18206,2513.23443,487637.41991,190.12834,839.5,811.48359,549.94444,1.83333,522.14742,1751.37337,1004.9123,4267.29156,C5.a_2,1147.20224,755.38889,771.77291,30.96667,2659.6732,1157.62799,1.0,1.0,247.56677,8500.55173,29.85454,21.84055,108.47897,60.87,1.0,5.48052,55.723,1.19176,243.36173,C5.i_2
43757.62044,5790.44444,27999.1836,7996.52573,117875.66862,611.46133,60.31949,5.68975,2034.73443,461755.30879,163.01723,770.72222,709.42804,538.0,2.66667,456.53631,1678.09559,892.63452,4237.84711,C5.a_3,1058.3689,655.27778,783.55069,37.9,2457.45098,775.51688,1.0,1.0,220.23343,8269.7184,25.4101,13.84055,96.75675,45.25889,1.0,6.35691,45.98448,1.95879,185.30618,C5.i_3
46221.84267,7734.61111,29230.57248,7151.30351,106543.11307,855.79466,52.65282,19.72053,2205.90109,446874.25324,182.73945,867.83333,686.48359,471.0,1.83333,459.14742,2154.92893,617.80119,3504.06933,C5.a_4,1231.42446,753.38889,962.27291,7.54889,2710.1732,1611.90577,1.0,1.0,230.01121,8112.10729,25.75768,19.39611,117.20119,50.03667,2.28331,14.5166,50.46151,14.78676,292.13951,C5.i_4
44750.676,6885.33333,28600.51693,6716.74795,99953.33529,759.01688,57.4306,15.05387,2273.95665,437050.03102,197.12834,879.5,819.03915,570.55556,1.83333,501.98076,1988.04004,788.24563,3952.06933,C5.a_5,1090.98001,504.88889,873.93958,48.44222,2629.56209,1168.07244,1.0,1.0,218.23343,7996.88506,20.07676,27.50722,93.8123,55.59223,1.0,10.47355,64.81781,1.19176,275.13951,C5.i_5
41167.34267,5901.88889,30190.1836,6993.02573,103783.39085,707.40577,64.20838,5.70514,2069.0122,427750.75324,146.795,747.11111,627.26137,585.94444,1.0,428.4252,2020.98448,677.02341,3814.56933,C5.a_6,1126.8689,485.72222,776.71736,41.3,2577.6732,1087.85021,1.0,1.0,224.34455,7891.7184,17.9799,24.72763,99.75675,49.25889,1.0,4.33887,79.01707,7.51435,230.13951,C5.i_6
40874.45378,7358.0,28423.07248,7484.35907,100240.27973,732.01688,62.98615,11.60774,2186.67887,416346.86435,163.90611,787.66667,617.98359,574.83333,1.83333,410.98076,2073.42893,818.07897,3641.56933,C5.a_7,962.75779,525.05556,746.93958,9.62222,2415.1732,1026.18355,1.0,1.4965,229.23343,7703.05173,21.10527,18.47854,81.09008,55.81445,1.0,7.49856,51.29485,1.0,265.30618,C5.i_7
39816.50933,6486.16667,27673.35026,6995.97018,94793.66862,724.07244,63.20838,3.37181,2193.0122,398710.30879,171.46167,831.22222,746.15026,470.11111,1.0,394.53631,2387.42893,603.63452,3451.01378,C5.a_8,954.20224,459.44444,796.1618,8.87555,2318.72875,1032.46133,1.0,1.0,204.78899,7540.27395,9.4101,19.95166,73.47897,56.31445,1.0,8.31939,46.14448,7.27241,260.41729,C5.i_8
37834.73155,5628.44444,27491.07248,6725.02573,89964.39085,752.85021,53.4306,9.22823,1915.0122,378980.41991,130.46167,760.5,680.26137,563.72222,1.0,397.36965,2271.15115,946.24563,3487.12489,C5.a_9,1007.70224,565.38889,701.38403,18.03555,2230.00653,818.90577,1.0,1.0,216.34455,7409.10729,25.07676,20.04753,88.97897,44.03667,1.0,2.12915,44.723,1.0,193.25062,C5.i_9
38872.07189,16006.42997,36927.73784,7225.97794,120041.62034,1590.73396,77.45859,7.78823,8212.2835,980004.41592,953.46628,645.26177,4361.8123,1124.46282,2.92497,1088.33333,2947.04004,792.27115,6261.61909,C6.a_0,842.41213,998.55556,622.96808,74.99583,3008.96476,1599.56729,1.0,1.0,235.33773,15301.85462,16.52297,31.7947,57.0071,53.83114,1.0,3.24001,47.66667,1.0,47.72684,C6.i_0
36674.84967,13377.92997,35557.96007,8862.97794,114540.78701,1226.95618,84.62526,12.4549,7898.22794,953976.52703,827.07739,647.81733,3721.20119,1191.07393,2.92497,1020.55556,2459.92893,726.99337,6090.45242,C6.a_1,821.68991,1080.5,480.13475,64.24085,2857.18699,174.74726,1.0,1.0,231.1155,14445.6324,19.63408,9.70713,53.89598,4.81365,1.0,4.29112,16.55556,1.0,53.4913,C6.i_1
34887.34967,11083.81885,30808.46007,6531.0335,113608.45367,1039.95618,67.01415,15.22227,7534.33905,907443.74926,902.24405,561.59511,4243.59008,876.68504,2.28331,831.83333,2151.09559,554.54893,5501.00798,C6.a_2,715.35658,1334.88889,421.63475,133.31632,2382.96476,117.24726,1.0,1.0,296.33773,13909.96574,24.52297,4.72903,61.95154,6.57086,1.0,5.29112,15.22222,1.0,31.88685,C6.i_2
35969.34967,11858.65219,29953.23784,6158.64461,117492.39812,814.06729,61.12526,19.62851,7479.45017,880857.36037,954.6885,486.484,4344.09008,815.46282,3.56662,744.27778,1413.59559,382.66004,5426.34131,C6.a_3,754.52324,1198.44444,458.74586,74.51574,2603.35365,364.88811,1.0,1.0,266.39328,13557.79907,19.63408,16.55059,56.45154,18.29309,1.0,3.18223,42.77778,1.0,32.82464,C6.i_3
31925.90522,13347.54108,31208.46007,7037.58905,101575.34256,762.51174,61.29193,3.20837,6866.95017,834987.30481,786.46628,543.65066,3527.53453,895.18504,1.0,748.33333,2586.87337,442.21559,4888.84131,C6.a_4,774.96769,1076.33333,546.24586,54.91458,2739.07588,1541.85368,1.0,1.0,245.6155,13185.18796,13.74519,29.2947,49.28487,30.49781,1.0,4.68445,31.0,1.0,40.04686,C6.i_4
30571.23856,12069.81885,29554.01562,7664.20016,92661.06478,754.56729,60.56971,13.79518,6400.39461,801394.36037,700.63294,533.81733,3169.59008,966.07393,1.0,820.33333,2365.7067,445.60448,5004.45242,C6.a_5,695.85658,1105.61111,465.30142,111.32916,2310.35365,594.7856,1.0,1.0,265.55995,12686.1324,20.07852,10.61957,51.22932,18.45975,2.66667,4.04667,43.05556,1.0,32.65797,C6.i_5
30265.73856,9500.37441,27848.40451,5717.47794,91394.12034,896.06729,49.90304,5.4549,6066.11683,781434.80481,784.91072,496.984,3288.3123,857.96282,1.0,715.22222,1972.2067,409.82671,4669.7302,C6.a_6,710.52324,1197.66667,396.02364,78.72801,2457.07588,645.19562,1.0,1.0,251.1155,12182.02129,16.74519,11.55224,52.78487,18.19947,1.83333,2.76667,24.22222,1.0,21.66463,C6.i_6
28866.29411,9659.20774,26811.01562,5327.25572,93048.56478,863.34507,58.12526,15.86809,5289.39461,754836.80481,686.63294,449.20622,3089.03453,746.79615,1.0,676.55556,2103.31781,461.16004,4914.11909,C6.a_7,651.0788,1162.27778,287.80142,143.45312,2422.18699,46.982,1.0,1.0,246.22662,11719.85462,20.52297,1.93267,57.78487,2.45669,1.0,4.34446,7.72222,1.0,17.4913,C6.i_7
29063.23856,10066.31885,27473.7934,7170.14461,91346.67589,892.1784,45.01415,8.69447,5608.11683,732221.36037,684.52183,471.65066,3041.47897,860.01837,1.0,707.33333,2152.65115,294.10448,4778.56353,C6.a_8,723.13435,966.55556,441.80142,104.98298,2340.02032,721.84976,1.0,1.0,218.55995,11399.6324,16.52297,11.93101,50.0071,24.72003,1.0,4.99112,8.66667,1.0,27.32464,C6.i_8
27810.12745,10143.15219,24504.2934,5435.81128,91865.84256,732.12285,47.79193,6.27433,5202.06128,706273.30481,666.91072,422.87288,3019.25675,688.57393,1.0,629.83333,2068.87337,311.82671,4316.84131,C6.a_9,651.35658,976.55556,445.02364,126.35196,2112.85365,907.2856,1.0,1.0,244.50439,11042.79907,16.30074,19.96302,48.34043,27.55337,1.0,6.98668,39.16667,1.0,24.62238,C6.i_9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_1
1.0,1.0,1.0,1.50464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.a_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C7.i_6
