inds,C_a,Na_a,Mg_a,Al_a,Si_a,P_a,S_a,Cl_a,K_a,Ca_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Ni_a,Cu_a,Zn_a,As_a,Rb_a,Sr_a,Zr_a,Cd_a,Sn_a,Ba_a,La_a,Hg_a,Pb_a,C_i,Na_i,Mg_i,Al_i,Si_i,P_i,S_i,Cl_i,K_i,Ca_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Ni_i,Cu_i,Zn_i,As_i,Rb_i,Sr_i,Zr_i,Cd_i,Sn_i,Ba_i,La_i,Hg_i,Pb_i
C23.1,0.0848068378609359,0.26800478335806677,0.04672653789526989,0.16106196387243624,0.09645961208982969,0.002619332146403447,0.0009167794633945637,0.00037388208617044477,1.0076102570929646,1.2671353169959363,0.006940148624818396,0.00039264049054773886,0.0003009126105139876,0.011759441163385507,149500.62563035777,8.736117912584913e-05,0.00015096924569652916,0.00172578237290478,0.000534334702399185,1.9052555628988606e-05,0.002933370123536317,0.04222212127873361,0.00022959224671050625,0.0,0.004550733784710887,0.011710539546452872,0.0003736687576919192,0.00034032198875770184,0.03876978796891933,0.2183254556098872,0.1327026123013378,0.0809165100404461,0.02913155628045861,0.007184478012051725,0.00037982286800426594,0.0004750137440274404,2.7648709709730258e-05,0.5397768206360083,0.09147285156056795,0.00122065940548018,1.638712449787673e-05,6.700372364696536e-05,0.011097614018329828,33202.29867681601,0.0004846802726690955,0.00020858264011750833,0.00020397816844069082,0.0012252789281684742,0.0,0.0011939906439980476,0.00739088940252589,1.3681166525685455e-05,0.0,0.0008533939551985193,0.00035648860087376613,1.1586561377208075e-05,0.0011847314245181234,0.004384009329902414
C23.2,0.09928975778474182,0.29026705419365934,0.061241697471539264,0.20254049878949335,0.12217862740204755,0.0033389746808853735,0.001366881841800497,0.0004509812347815278,1.1128239447001598,1.2540781977114095,0.009346376010946036,0.0005137173410159645,0.00035911978842042836,0.013180843419913706,112964.26788922952,0.00011178102348274876,0.00023748136439775565,0.002307908040841495,0.0006233288259310523,2.1452471460984816e-05,0.003175838127508321,0.04615422159916958,0.0002556670519426392,0.0,0.007147166536597954,0.01595288824722385,0.0004362400323146278,0.0004536063858896234,0.054694029614374196,0.23653631782364426,0.1438453890131766,0.07936342028743001,0.02995903231895289,0.007992092077303465,0.0003930041737192878,0.0005514500499466629,9.322225134777604e-05,0.5669036978939279,0.07867387491455874,0.0011937394267478919,2.9341762861470475e-05,9.749709572044465e-05,0.011722609245197016,30986.007199752767,0.000584978059446221,0.0002784756294409618,0.0002770949058992739,0.0016985363861627095,0.0,0.0011586228140243425,0.007575793746414386,1.0100819420954169e-05,1.624333652616431e-06,0.0006554441476085182,0.000539934420895999,1.7465911839803208e-05,0.0009427622076429403,0.004647778138397088
C23.3,0.13102280333935468,0.29462751202088,0.07773373083272106,0.23271039791190604,0.1332890280470379,0.00366321259485287,0.002258060877188383,0.0006282540486239989,1.425609546095773,1.2063232400641866,0.009428454658048542,0.0006248313046389338,0.00032414791699217246,0.018720931579229178,99618.07420596379,0.00013286309538379832,0.00022847844777144712,0.003032511439665178,0.000596158997400265,2.868255856757685e-05,0.0036351535858962576,0.055309312940050835,0.00030406573757201953,3.0490637644011938e-06,0.00887084947541575,0.01712897774288488,0.00041151669930721317,0.0006547523404636795,0.08553107770425318,0.2239018613292519,0.1470593467802025,0.07931478283230275,0.03207390893945286,0.009986699328942878,0.0004129587688340295,0.0005390475217249051,0.00011471824916744064,0.5568458700723494,0.08279879059970412,0.0019097824882611004,3.574307361617703e-05,7.437197158833876e-05,0.012266186485088044,28802.481536419113,0.000615726165128817,0.00021763103212206654,0.00034908027624620076,0.0016426881364198947,2.417077860666047e-06,0.0012015487233215062,0.007442819831943093,6.480750496124665e-06,3.4949498494518223e-06,0.00041995407091924167,0.00045990362230280884,1.3457509680203778e-05,0.0006415673070656342,0.004394125188789296
C23.4,0.13225342792495207,0.3080033694490699,0.09103741472759802,0.2586392909281844,0.15353525548307254,0.00408239971938612,0.0025134584516398363,0.0006289131611822704,1.5424395992353468,1.4507723204056946,0.009517048008638446,0.0006300768116793263,0.0002881680248702239,0.019209007638002044,88509.45771047147,0.00012618672552640924,0.00022714196925862948,0.0034790345905379235,0.0007121633318052121,2.8221734883824963e-05,0.003852724522889006,0.061890735030447834,0.0003050757196429287,1.3726978707040387e-06,0.012030695205438938,0.01942389743107513,0.00047523637105996707,0.0007337782453337408,0.11456234017443107,0.1875764623342223,0.1359268055062721,0.07554146982488662,0.030069645193861284,0.00784193818623076,0.00035002850966305585,0.0004799879903186251,9.503102593235134e-05,0.5310960001708727,0.07786680637563048,0.0046000756621426145,2.40914920696109e-05,4.1377585176986187e-05,0.011650203946911818,27266.289062889547,0.0006171004721474633,0.00026669164526794785,0.0003820414712895911,0.0015665259951280865,6.228624721771711e-06,0.0011790182715854251,0.007753671910493777,1.6850544916132964e-05,0.0,0.0002930024226444114,0.0004892079040978992,1.8396921741132505e-05,0.00024678305458977425,0.005214728638702599
C23.5,0.14743682975830125,0.32005786544958625,0.10977014020029383,0.29023227864876383,0.17768828595615527,0.004251098627975178,0.0032530655778183525,0.000667335229858427,1.6477798929413603,1.399732752940367,0.011078087019012119,0.0006766365151617079,0.0004189048410171941,0.021297528864883564,81716.09114288149,0.00014085854993924762,0.00021635120196924343,0.004442136325630107,0.0009574623778234263,2.9058586776608627e-05,0.00432087873006633,0.0669888134230514,0.00038505622384516977,2.2302231256490523e-06,0.012062261950469697,0.020065441796762794,0.0005616140295231671,0.0008350937998298462,0.12974416308781592,0.196655962305904,0.1430550044137311,0.07898189225561647,0.03404167157087804,0.008717877328287207,0.0004104569428579875,0.0005753760327419031,5.953464729940306e-05,0.5707932821911088,0.1093328944841086,0.003315695167013281,1.6288980330301285e-05,6.234702281896923e-05,0.011878852494031799,26115.029999616414,0.00061589937968675,0.00029810096903463594,0.0003609588899047796,0.0016161444297103826,5.308821893875373e-06,0.001138126159519321,0.0080112935766881,1.5832588947217618e-05,3.8546089554951855e-06,0.00024839277338730846,0.00031813119588441257,2.4522578362319666e-05,0.0003038399743089261,0.00607417882721387
C23.6,0.15014159558971946,0.32422717089729935,0.1138564644097502,0.3187339890811551,0.18995291051853772,0.004798223798752817,0.003910208193566781,0.0007090028532584716,1.6921745137430726,1.539037627396456,0.013110285517446515,0.000807831567786867,0.00044613037899535895,0.021355830921829865,76866.92343925366,0.00016286362294236267,0.00021851430020365293,0.0051576961837816624,0.0010038783309355506,4.0980697811166175e-05,0.004301967396626395,0.07589567896479986,0.00041830779519468444,0.0,0.01195890887739224,0.02353897100845213,0.0006287438953560905,0.0009879984392698244,0.17001501418830478,0.24806646393515056,0.16025247812337629,0.0813625181263234,0.03814502378415061,0.00861683124400433,0.0005450980337595684,0.0005315645505044355,4.927416533090844e-05,0.5912565974936099,0.10397443525517502,0.0012968928374905635,3.1982865931920745e-05,4.659388864885881e-05,0.013171664219442634,24587.79301332072,0.0006548310637323238,0.00033628527950566473,0.00044610895724415424,0.0018671738053787632,4.027297848456198e-06,0.0012665900682684362,0.0083232696543876,4.219185759745692e-07,2.047016347807455e-06,0.0002764760208691445,0.00025521163390783777,2.2576868629553128e-05,0.0005612308194094313,0.005853515971270608
C23.7,0.13873897414220274,0.3215359228372283,0.12234470363029003,0.3056987598265646,0.19415669745667416,0.004597399391044591,0.0038807808540038983,0.0007190177481059384,1.6708336431533557,1.6658906817690653,0.013572565987135653,0.0007897478254547322,0.0003490627450627165,0.021533064797913996,70731.68194395845,0.0001716884602301178,0.00024609082448033066,0.004825914332283239,0.0010905261195565696,3.493804278525671e-05,0.004234381659275578,0.06738530055677829,0.000410172515701271,0.0,0.013676878427988703,0.022466501781930045,0.0005812424310001205,0.0010227922772453395,0.16341988063019255,0.23626012038413746,0.1589996795602017,0.0822350663304396,0.03915733904354461,0.011173848495865273,0.00048725428031932044,0.00046211777193015267,9.716502412544185e-05,0.5818906077530762,0.11070568256897836,0.0012881499344660936,3.112973848874806e-05,4.4207181212430524e-05,0.013410405577785665,23059.45526693161,0.0007842539821800933,0.0003088122190227771,0.00039629181662656325,0.0017875462081254833,7.031035274886773e-07,0.001177243010449588,0.00883094518118065,7.250540089993158e-06,0.0,0.000244626332903477,0.0004901455133078358,1.1217028470089777e-05,0.0006367318050588034,0.005570746369551059
C23.8,0.16827127659386001,0.33873797148376705,0.1145668185297668,0.3279719661676984,0.18914127902758912,0.004324865206843422,0.003928176607409892,0.0007894953484084835,1.9101382086215746,1.651646692011592,0.01236941217274118,0.0008410963974395312,0.000338538580350692,0.025331489540134075,64375.34248006646,0.0001474720958328473,0.00030480542721949904,0.005119150051909688,0.001046915061505317,4.626583406232452e-05,0.004401657299482701,0.07709112562850615,0.00037063687510582725,1.8873180235733002e-06,0.011159940660966771,0.021177615656291626,0.0005722647699594965,0.0017777670487213832,0.1516765240904372,0.24416588568126463,0.16424828124795451,0.08037271712108952,0.04195624836670309,0.009392502264722153,0.0005799984569525937,0.000486840358966265,0.0001247248083434071,0.5919878348652953,0.07890131733141499,0.0010747566376426941,2.7834425728053977e-05,5.131824116601101e-05,0.013976657669657241,22188.601302104762,0.0006955890321305167,0.00033507782801119274,0.00044314376793705694,0.00182404022559734,1.2715199705220735e-06,0.0011052907324029513,0.00937562815618069,1.0250614111225536e-05,4.536709057907051e-06,0.0002547688136766228,0.00037522123182285856,1.556344519663827e-05,0.0004164250927745119,0.0055010546392526925
C23.9,0.15850160780048397,0.328054473568647,0.12897105329086633,0.3237166635449794,0.1966707189637581,0.004418671358375734,0.0038231793043941916,0.0007043229788438772,1.778047219023014,1.6395869294965375,0.01101154884002923,0.0009061516740949668,0.0004146424561388228,0.024326297980166278,59773.59350835774,0.00017778783815794634,0.00020505100968341142,0.005559529733185266,0.0008676329006642404,3.2115607688483694e-05,0.0042557722976285075,0.07168653941163072,0.00038860033748186115,0.0,0.0067388248852118145,0.02135476084095308,0.0005765507043250311,0.0012238859818386432,0.12310484951087047,0.2468741050250071,0.16156405200008508,0.08044714285399651,0.041453961375744273,0.011455986200640205,0.0006115862117452435,0.0005067406872438678,8.402486396935203e-05,0.5787562372770798,0.07696091534205303,0.0008709881110762495,2.7743515339017813e-05,4.6847891012547503e-05,0.013682808110244367,21085.66530383413,0.0006276244730909627,0.00023413000993007018,0.0005346140857252014,0.0017933728289188662,2.558668049873674e-06,0.001099570967720875,0.00913644370881884,1.0787150300560511e-05,4.857105169255435e-06,0.00019644443351941255,0.00029659713985885297,1.5650823496941374e-05,0.0004481784986426895,0.005948803726171642
C23.10,0.18364563050603,0.33570083056625966,0.15184713233783007,0.3786560306155227,0.23160203162238663,0.005268127208468563,0.005159809544901618,0.000811540485633475,1.9994183059783612,1.954485055807674,0.013008157799751308,0.0010857436220693007,0.0004636128482134214,0.02911632977655994,55306.06770043507,0.00018396434587653184,0.00033686533944121027,0.007210717885601848,0.0011008300109815886,3.9759764657533605e-05,0.004713917672944372,0.0948934378978284,0.00044606018638723347,0.0,0.005503232567548891,0.02481606011870521,0.0006448469985733072,0.0016391955986510011,0.1509254070701072,0.21651312165102973,0.16055586549259293,0.07949624730197812,0.04020623442981326,0.008294555736237321,0.0005272755240645755,0.0005200754910786193,9.612106489407371e-05,0.5992042416613442,0.1220685126291538,0.0010884706593192381,3.1834586323414286e-05,0.0001430461376649116,0.013510391217921455,20028.873991130768,0.0006990234294810933,0.00018425846693154854,0.0005691635838009313,0.0018615130176640564,1.765225656324605e-06,0.0011633558271486398,0.01096482642362698,1.1260090673728572e-05,1.2827194763535985e-05,0.0002796939079848133,0.0002915257456280387,1.6148151678031414e-05,0.00046877014860954657,0.006153215852869236
C23.11,0.1630739389557373,0.319498637926665,0.14593799098943522,0.3670471738346435,0.21373699377591177,0.005386501331794677,0.004664841757893364,0.0008437375290352527,1.8690090204409637,1.8729731246464583,0.013165562348225728,0.0010107444505329957,0.00046910663066439837,0.026695483817977584,50926.59755907294,0.00015985394712359142,0.00024311737581761154,0.0069668472701804665,0.001038883477829363,3.5389786073978326e-05,0.004650811436952737,0.0897322480621362,0.00045713387606308983,0.0,0.004607394454693383,0.024388224391649456,0.0006192067428515192,0.001479248075905505,0.15046817729053885,0.26177327422626856,0.16913200809849288,0.07754465094603663,0.04558134081171253,0.012722601327596197,0.0007823814121160895,0.0005335699512180377,0.00017630741428601639,0.5882009675454719,0.08704497180002053,0.001665201455695766,1.9836947461795375e-05,0.00010433878527428034,0.013332326364641626,19001.551455447516,0.0005543561348283324,0.00017308921256857797,0.0004980250184195614,0.00166422792024731,1.7692052426587256e-06,0.0011417704684164426,0.00853708888851635,3.65548480390158e-05,1.0871883477943928e-05,0.0003364059737775273,0.00028511351445765766,1.5052318993666987e-05,0.0005501076172069455,0.00638276134725236
C23.12,0.20592014091772995,0.37374506492000925,0.17831110675267361,0.44098521375623584,0.24789166964259077,0.006528911449109913,0.005857006732623824,0.0010463426858367032,2.2022590233053343,1.7833963953979741,0.015922113689961073,0.0011096942563363014,0.0005081590583691577,0.031260107970409574,46964.44220741362,0.00018749359027550312,0.0003140114239435709,0.00715774884958182,0.001293224464999545,3.5399571576059646e-05,0.005189487653457622,0.0913472611772985,0.0005166087984750432,0.0,0.005621686766741421,0.030269148929472474,0.0007758993713460328,0.0014328357236648756,0.12394215746293445,0.2459375603197787,0.1749839558436433,0.0761272737061383,0.04935495637048975,0.011603940687735688,0.0008712851096583616,0.0005350855358823325,0.00019171745513076114,0.5929594587954663,0.11507698944358082,0.0038824671601462323,2.910426997803062e-05,7.04327719021465e-05,0.01373337872458231,18061.3840610765,0.0004840050826027517,0.00013585065339441236,0.00072051786814929,0.0016441546335734332,1.4520380973500363e-05,0.0011231948122564115,0.011260749964765759,1.1409214050239094e-05,1.1437808565788752e-05,0.0002182101816975379,0.0004890668843688224,1.391473611033342e-05,0.0011770255031812278,0.007292051698852947
C23.13,0.1860992839801078,0.36301735308893024,0.1804120718540435,0.4377544513195974,0.25781414423110766,0.007036586169869704,0.0056313519680311975,0.0010128506421183358,2.3288295707095266,1.8434581299744621,0.015446689894704137,0.0010843786861015258,0.0004352107497472314,0.0331421363709672,43944.97503318088,0.0001937600269460237,0.00041830519551119203,0.006592275427638146,0.001165196430722223,4.794764862013578e-05,0.0053122004964389295,0.09348001143580549,0.0005092587495988015,0.0,0.005392514810322229,0.03078219875082697,0.0007416847660017294,0.0014874516357739544,0.11432057181243728,0.21535355871670986,0.16642031532382398,0.07572708821940156,0.04486187503348557,0.009451245180974328,0.0007382120805947193,0.0005370637388328296,0.00014927385968453786,0.581665937238863,0.11691226804964279,0.0011923984823712206,2.5498718569552167e-05,8.688832691579675e-05,0.013457594214226914,16880.200164059876,0.0005381153682799513,0.00017048419498233086,0.0004944444809314023,0.0016564303173238833,9.350091542794589e-06,0.0011874216407275439,0.010321143056479153,2.733126548116049e-05,8.94508603552035e-06,0.0002267074499145039,0.0005475781987868035,1.058111312137668e-05,0.0005942106500700919,0.006495816730623455
C23.14,0.19461546734374643,0.36412377896284737,0.174791695237969,0.42425184338363603,0.2578770485547953,0.006297042744566074,0.0055437217417930755,0.0010203092735230326,2.412262672250115,1.8427920549764862,0.013953072649194388,0.0010598875919868805,0.00038225444415861934,0.033123001813154716,41175.982857631905,0.00016645530813491673,0.0003623778024975126,0.006776882112108807,0.0011252850154530613,4.6863824588869024e-05,0.004932445199198783,0.09777799614192621,0.0004731314998219287,0.0,0.005335750008315126,0.029135940801012394,0.0007702913473592599,0.0021316640830416865,0.14400283928052857,0.2597471974403039,0.1759485091063073,0.07971232639303609,0.05203461002210508,0.007332988989209611,0.0007849457877601165,0.0005804300071812604,0.00011234928068600487,0.6009121908495866,0.09006310421243895,0.0016497035552784916,2.6048990489188737e-05,3.119925719715715e-05,0.01457207859136112,15691.568346333257,0.0005921546727809481,0.00013945282422508703,0.0006242667730831064,0.0015917679894593975,6.386464339466979e-06,0.001318583839570537,0.00889969026614476,4.653862952569223e-05,3.207557915428812e-06,0.0002954716951099034,0.0008328446348991675,1.0517051297604695e-05,0.00119995789105163,0.007316408159202093
C23.15,0.25016519092528583,0.37931703690307333,0.20395802377270325,0.49401900939175486,0.3079950289358501,0.006772316644074212,0.00654070215176164,0.0012544996900290181,2.676610364895315,2.319586298651135,0.021023900645293445,0.0012851564900906117,0.0005718741430911881,0.03990003130129336,38575.619563407454,0.00021302221053972494,0.00039125780503837293,0.008443356682268855,0.0013869896370422602,6.568821473696154e-05,0.00568933431607623,0.13157900353791405,0.0005307411201471218,0.0,0.0059076179836745485,0.03464973189002915,0.0010032627747260591,0.00360455698397742,0.1878595771067984,0.17742561810063898,0.16572055017822304,0.07600777551563695,0.048300778319030076,0.008376334884607664,0.0007184802862896838,0.0004727387953297571,7.736873121558821e-05,0.5916995977363046,0.10173540453610823,0.0012222955130140305,3.549403782670102e-05,5.261658203692015e-05,0.013758321337540805,14339.19437460221,0.00049340535299207,8.617122188145657e-05,0.0004916523005211854,0.0013190223241318659,1.1722291913823046e-06,0.0011489713734390422,0.009326376999280166,1.9702935916983293e-05,3.510072667954172e-06,0.0003526009483388718,0.0006439782412521942,1.1521999311109133e-05,0.0009147858607315349,0.005760733162889153
C24.1,0.014073533969550828,0.06547721960268534,0.00657887074379241,0.029902255229696247,0.01089168086859207,0.001156338420068199,0.00047813506492768614,3.103166738622806e-05,0.18776435648931142,0.13871128126863402,0.0007474251500639353,6.202947402200277e-05,3.2630435892487325e-05,0.005456093194144097,766594.001125205,0.0009096292937927045,0.001419906244187708,0.0009695406458969559,0.003338624524690935,9.966039715267926e-05,0.00062219247822574,0.011010540946408642,3.323724353384781e-05,4.535414274017274e-06,0.000983807795655127,0.0019248302562196032,4.178076696665002e-05,0.0006355379347317376,0.0062073809075189786,0.3698665923681678,0.08633403393555693,0.10070588574747766,0.05603181910402784,0.007754195158327257,0.0008215027593915988,0.0014858594289937268,0.00017264301102061505,0.24269189486738188,0.17193763763721412,0.0013456711643759815,1.5466229080066024e-05,0.00033682501233550394,0.024338150336874347,15823.656378658821,0.0014921227981017312,0.001221652831497292,0.0004670674235565158,0.005775200176278717,0.0,0.0006335533288846758,0.010642803668174446,4.289394066042841e-05,3.180782813424531e-06,0.00016878307316570387,0.000733001029940914,1.1960736844347733e-05,0.0001230068395802633,0.0034635981551435274
C24.2,0.017958684751802633,0.06877973996627655,0.009214084224512779,0.03549218235000811,0.015321584369899,0.0011603581560998691,0.0005002898295860875,3.269889649177897e-05,0.1927503728248755,0.20429500290749666,0.0012249051155227815,7.000037733832708e-05,3.193936634211131e-05,0.006254164742675303,640380.283039944,0.0009698809377069393,0.0014021311411808366,0.0010731156448163472,0.0033090359291174966,7.762410275124671e-05,0.0006953334235980255,0.01240910933616959,3.827936656167923e-05,4.483158310289031e-06,0.001012952183211224,0.0028415053286252752,5.946183912628043e-05,0.0007745385138717206,0.007224277795040226,0.42769571939959944,0.09042209980110796,0.12612091092544703,0.05811949972244263,0.011236768553012933,0.0009958212131004676,0.0016078138577680153,9.850666450529865e-05,0.23663680372980267,0.13882640981139024,0.003027934883245141,2.1032279778112398e-05,0.00017224178292288517,0.028999317070099034,14983.396340229636,0.0020030208862715383,0.0015062867680848949,0.0004605549173392451,0.007564583479183334,7.658791082152913e-07,0.0006484523279427046,0.01137528620222797,5.219530249201361e-05,6.718318478919987e-06,0.0002471524175672532,0.00064303589015971,2.8534825542340056e-05,0.00023509660436464046,0.003288447336060719
C24.3,0.017077716443606828,0.07034143815973015,0.008527348628927576,0.037005376368046634,0.01748700324380555,0.001097459331871298,0.0005011791263675892,4.505780082297907e-05,0.19468365185653355,0.253993232365291,0.001348041639751186,7.610930797916385e-05,4.4558645911390355e-05,0.0058166671671450185,537481.5718196183,0.0009209954839793958,0.001472032992421728,0.000996986646292426,0.0033488317922496747,3.8558995676643645e-05,0.0007037970905289521,0.013175645203980589,4.3406698130986015e-05,6.288678662526985e-06,0.0009221744146920658,0.0026739313645446298,6.479161618273314e-05,0.0008283358114340448,0.00759427751473069,0.4543815901626776,0.09038913138259373,0.127672687431788,0.06359943097269209,0.016687060098097825,0.0013464123611722338,0.0016821862860428524,0.000122053786255786,0.24103656503685617,0.21812683585633297,0.0040635532870389075,4.555953771199486e-05,2.399589261588967e-05,0.030141195099038495,14263.57416864949,0.0018054787069279182,0.0016184357769875822,0.0006541265924038575,0.007435185125896283,7.843814742973416e-06,0.0005950037300586442,0.01331227913611869,9.591584406254999e-05,3.528681777769236e-06,0.00021049686116327268,0.0006279100951014134,4.1762203423769966e-05,0.00028581699057239266,0.004129082433656286
