C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,name
4898.630353442011,2057.017962265695,786.8200615231136,124.87999855751951,252.31627228113726,1.4881538768636438,27.802521970326083,2.354926615471802,18006.548523479618,376.96411103718583,1344.7386232078693,0.08688478865136215,1.8711660762803919,894.9984468800234,5381.085686376854,41.585001046826356,45.29141982070776,853.1824878835564,1710.5040458217022,1.0452379390446003,22.686303679375975,20.490569940366832,2.7839682085100876,0.0998270876785026,6.093979605143953,10.240563522535973,0.0025022687642161836,13.820466583166395,44.388868259274915,APP.1_5
5392.149976164192,1936.0589763471592,814.6622106863043,111.76993459012692,258.212125286682,1.352151198341851,25.118277512125438,2.8604451547707748,16910.047718150032,247.33018619864694,1638.1142879758193,0.06583202373834461,1.9413346199459007,787.8216947420843,5012.605965636082,37.61712761855807,48.21433438112794,815.107862263059,1565.942912853397,1.0425679869562663,22.755636559347842,14.6520067954773,2.8818012225299796,1.4774408976418385,7.5825284075137125,7.25742354208446,0.025022687642161832,11.657509974229281,53.17051420846853,APP.1_6
4780.438532101133,1752.9239543572098,734.4734315231705,91.69280343961618,293.68874292499027,1.3863178122940725,24.33755692004999,1.6158173370581974,14308.930594172643,321.4041219688082,1348.7302279855667,0.1473693543911228,5.379588347689016,711.6625784338152,4507.6744994821265,34.241247007029614,50.3111664445289,699.1191442482108,1352.028055033028,0.9909006086007992,21.138686799894113,11.95759690053141,1.9468969131700682,0.46962316585990355,7.062497184193203,6.827008964619529,0.017515881349513283,11.096523129490752,43.9302814985566,APP.1_7
4626.579999381093,1596.2042026098363,706.9802316926953,89.58253305849358,273.9165691885987,1.7474946024070717,20.811371453181987,1.9699768884621156,12969.916592691254,207.821565859853,1338.5835271001406,0.09824623626074853,4.607734367368418,639.0380796787845,4080.868967743121,33.907828142353374,49.517020246258035,589.0209996028005,1292.4543042161995,0.7498957715154889,17.489273479583247,17.133440649816635,2.553963488529942,0.4592046033211119,8.47812155250024,6.567296861833591,0.10009075056864733,9.307560095221515,40.22383717876746,APP.1_8
4985.140025493749,1486.8242271576773,640.0356245228512,97.18403628387155,251.44297829045306,1.604329768809663,17.91673305620217,2.2396596977347065,11635.40191945479,416.46809904346503,1320.236896127569,0.30442990912189966,3.906048930713329,578.6519380490569,3740.8840798266706,28.098124590059573,44.30667443706458,567.4504326587951,1157.0159408765658,0.8007296940228799,15.318048922474786,20.737652713985632,2.207994788909303,0.7638951476260156,6.682816304431171,4.853110962049607,0.07006352539805313,6.804136352903524,50.3587891789656,APP.1_9
4930.521415258135,1479.5449733617556,654.0517833501441,95.09534243131574,294.5866846674159,1.48149311383525,17.802712947339344,2.949748151966417,11013.917746920646,467.7032450881354,1530.8122576898718,0.14302549508607557,3.941140570346314,538.3638061064391,3495.6657263435077,28.80648549737148,38.683448844579836,521.9186401770139,1031.5180115475544,0.6555632945500679,14.948545589213918,19.249770183707955,3.4266710554469544,0.4045176319834062,9.383414520091021,9.268418257411321,0.025022687642161832,8.224675826726564,31.743207159022287,APP.1_10
5445.969468792833,1480.6421400256975,595.0527846044455,103.33713666924844,306.2694803638742,1.9563404699030236,16.820297696645813,3.229591605244728,11422.314612318698,567.7077961047469,1186.029595071251,0.11929900117376604,3.502585944470179,552.5817893823414,3290.623936332022,30.223484612741384,39.604633443010194,557.0741335957483,1015.7884350794471,0.5555609611726338,14.798397627316431,21.487859139168812,2.9822255407050005,1.53733715024894,9.223783947396049,9.327784674555875,0.017515881349513283,7.747460578960402,24.95013039364463,APP.1_11
4640.177248701154,1305.4184270586616,560.8369098141653,91.56857176138267,271.8446843259877,1.1569837140087842,14.583617636829853,1.2176191105837135,9643.281561814085,331.8975610735123,1076.784635778541,0.10660063058274517,4.274439924790777,487.6860245112759,3063.999794241353,26.455992146862172,38.49278650466691,433.7632241179975,904.8348603130464,0.6422275344955138,12.396352145411127,19.151757663297804,1.9527249098881052,0.39930835071401033,8.739544899835474,4.593390340258272,0.04003630022745894,9.661993719919488,26.55795760462601,APP.1_12
5242.108846519064,1342.7043245911964,573.0210218685904,103.84933797611004,302.110135996236,1.4648325143955216,16.258932288384067,2.33863245352412,9541.682763733792,346.7119022800582,1322.855656411376,0.10927435958203716,2.625476692717907,464.38077876450797,2866.17827368021,26.831173902057852,42.66220465187165,444.11731562420306,889.4189236827631,0.6467277993315171,11.749654899587005,22.39053169638004,3.397516105603709,0.5789971085353152,10.313398124534425,5.906863259999719,0.017515881349513283,6.3883004287469225,24.075398697344312,APP.1_13
4550.030067370947,1248.5515136040758,502.2297427332539,95.79315158037382,294.37972101875926,0.7876358012822049,12.978545684843928,1.3505062407156796,9035.587915989034,301.6509180047408,1120.4521597857379,0.10793743660040264,2.660558508617251,418.6153179418573,2609.6300872021816,23.488894812518133,50.94212358201409,447.08302129318025,795.2896567053647,0.4553933599986094,11.160652779293281,16.785219290325454,3.2970933748159936,0.4592046033211119,9.467299890969528,9.91406225253046,0.010009075056864734,6.773437625637513,22.818885404199822,APP.1_14
