,C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,probka,short,NAZWA POMIARU XRF,OPIS
10,1.0096718794338242,0.5478412504445737,0.06704721293667874,0.045926816968667884,0.10352996461203626,0.00024669378891352287,0.0006515922704189142,0.0007505516341081142,2.864783536715386,0.1781352920058578,0.014100335752327971,4.672615135225154e-05,0.0007648573356046077,0.024588497274032624,1251.053919975447,0.0014806691318420071,0.0005645027434060856,0.01835744574525611,0.027513050340120283,0.0012770883965938786,0.002431381869777143,0.007233085486954808,6.486669382694739e-05,0.00014541774515381122,0.0007461881975866501,0.0013297752938651929,1.951450094905629e-05,0.0013573993016233429,0.012071073854788198,APP16,APP,APP16,oblatowanie
11,0.6523420063761546,0.32369883520241116,0.17180205815839827,0.03495282837101805,0.06855102618139972,0.00019962117636246007,0.004769183660414392,0.00036325068923243574,2.7385744599551956,0.1012876114329756,0.14965455957530233,2.2680201564627798e-05,0.00041463100949865587,0.18106629489384618,4051.48680402507,0.009133327725694052,0.00262791778834185,0.07565211904817715,0.32082125161291886,0.00047009157170307145,0.004141922457386936,0.005228919869401786,0.0004817468104106715,0.00015689500233744254,0.001468071174519307,0.0021879081235028288,1.4235615514077104e-05,0.002827078117503486,0.012097725462912065,APP2,APP,APP2,podpis - Jabłonowski
12,0.2877150363104856,0.21892644913083817,0.14356977670103702,0.020932072069528147,0.02193692709757581,0.0002786772487685286,0.004393661029049236,0.00018952510050269285,2.377935289694995,0.06758161092642148,0.009601360791307858,1.7041631985729257e-05,7.822472530337278e-05,0.18281610922584918,3949.4715823657957,0.010056784662799929,0.002725913100929458,0.05402523256310663,0.38234523021473193,0.0005585599272614857,0.0040594974717840645,0.003003187690294122,5.832297852491475e-05,0.00019301036543270116,0.0005395937224355928,0.0005100323674191071,1.0078302175052074e-05,0.005332677930291178,0.00723979612778967,APP3,APP,APP3,podpis - Szydłowski
13,0.1391582340963652,0.18851078813275163,0.10973904807263615,0.016055437584872177,0.020234009105964786,0.0001500870963482143,0.004593259307367707,0.00026591263411570714,2.592540571370225,0.040692808890584055,0.018571145216573774,6.610562746522328e-06,0.00012645004012494122,0.17952818282102062,4927.926456802293,0.007501943192769671,0.0004502720544289429,0.12481399900540281,0.35855849713641,0.0002611024048341715,0.004393838207296657,0.0022526512551090286,0.00374155624252352,8.728472337022686e-05,0.0003384196550129142,0.00024459542327835715,7.290120974428389e-06,0.00324933447597785,0.0030341905726967286,APP4,APP,APP4,podpis - Kwilecki
14,0.3157804205017441,0.245079521263113,0.14644021304873242,0.01578297979699304,0.019235537273978167,0.00018701981124461754,0.004653542402691342,0.0001204119365619473,2.4844474585308016,0.03473808303727193,0.007740392556005464,9.170277501584486e-06,5.8879565069408565e-05,0.18495634115068252,4162.125555931112,0.007811558710004685,0.0013965847737131287,0.05434177131497744,0.3612403799776421,0.0005639153483352142,0.0040339050550658425,0.0014770232348543285,2.384009182733502e-05,9.706528049346405e-05,0.0012995406255024284,0.000307025932006324,7.825155420350062e-06,0.003284186925455228,0.0033395182016258225,APP5,APP,APP5,podpis - Plater
15,0.4394491494608859,0.28048287673300326,0.03687436178948796,0.04524014381608097,0.030564383087046853,0.0004501568467318429,0.0003238920094591928,0.0005618287279080357,1.1758334149947582,0.1802146472304261,0.01604800741837546,2.7379540077017193e-05,0.0003227036566250098,0.005362902461088051,3292.646460586618,0.0031704794836382,0.0027200077901375144,0.021685543713105545,0.023513083929472232,0.0041583623984580795,0.00134023935070135,0.010947744181473465,0.0001164352716763017,3.6951174911492814e-05,0.0015990374286662715,0.0007322016467965571,0.0001426982299408616,0.0013293312698730857,0.03633035389319093,APP6,APP,APP6,podpis - Stroynowski
16,1.9634230480648351,0.6820099017930217,0.20613357056285372,0.032740912669809774,0.06770777076023125,0.0003539041931139891,0.005920189753681664,0.0012936536396070213,4.338946769305288,0.1652634408716201,0.02425397149318767,1.683048624843457e-05,0.0003216067870690816,0.20534521075653572,3482.908814654661,0.009063536234052707,0.0014865021248871432,0.040345198311018966,0.31058978770593987,0.0005200041766875286,0.005919042220504686,0.007769743572097372,0.0001814967391929975,0.00013021087798805332,0.01775616723638928,0.001132409699149093,7.674079630891097e-06,0.006076507516133958,0.16234765025429002,APP7,APP,APP7,podpis - Potocki
17,3.188311999379578,0.5894193954033403,0.15254107623398938,0.0730473520173974,0.09385030890883407,0.00046465830553645,0.003726545246334264,0.0007584897021531144,3.3018121957045756,0.2199023485365641,0.01539862294302445,0.00020359253074601433,0.0006220666199837,0.2208412539237241,1648.401307783636,0.02169402019426733,0.015199265740543585,0.09385773114658873,0.3455342219473913,0.001520945428143614,0.004561233113214315,0.011140805359122907,5.080989843047406e-05,0.00106228581997975,0.001576300023118307,0.0008355034435679713,8.631071803240832e-06,0.012372246264031895,0.023593512787386473,APP8,APP,APP8,podpis - Zboiński
18,1.0749511978911712,0.40220044530965904,0.1617445001776185,0.03084374510146167,0.05321177434216916,0.00022629290971071426,0.004438823551491236,0.0006642631907108214,2.6669598774916095,0.16492968336592326,0.04631665480563135,7.790416565134832e-06,0.0003864814732989306,0.18807839868577667,3049.507405517743,0.011111711582925248,0.0026877358121681,0.07205983487273991,0.34537292296697497,0.0006723011801583143,0.0037953275275381853,0.004961075375183764,0.00042318843665901425,0.0002246544610419406,0.0007737928780739571,0.0006231157316993214,3.4238825546395196e-06,0.018751631530369895,0.006340193440484272,APP9,APP,APP9,podpis - Nowowiejski
19,9.072660914484944,0.7850203879418001,0.4654927930696812,0.009797294198216585,0.05015128494158678,0.0002923508195321072,0.006770430026382315,0.0003410005690102312,4.718071214967659,0.26845663193841657,0.0027867579287616435,4.9640559977177664e-05,0.00037365775667795516,0.2746379329961874,945.4626209816691,0.0070730573746513505,0.0013215947079292354,0.03897812910099186,0.36662301118251805,0.0005915718853250416,0.0025059596531979427,0.014791564729223328,4.158053041310258e-06,8.124205840187918e-05,0.0006234935421683928,4.7327551280314586e-05,1.735684309325254e-06,0.0018042178727964574,0.000658499584688969,APP0,APP,APP0,podpis - Małachowski
