Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1233.26667,745.26667,392.07778,217.82222,3397.93333,6189.66667,1.44444,21.77778,180.95556,3421.54444,2.22222,346.11111,237.11111,15.0,2.0,79.11111,17.77778,3.81481,100.53333,Mer_4_5
1168.04444,709.71111,592.96667,221.04444,3346.82222,5258.33333,1.22222,19.11111,134.51111,3146.32222,4.11111,682.88889,319.22222,11.0,3.0,41.88889,5.66667,4.8963,77.31111,Mer_4_6
1143.26667,443.37778,632.74444,180.12593,3434.04444,5112.88889,1.44444,16.22222,106.95556,2956.21111,2.55556,579.11111,291.33333,14.11111,1.0,68.55556,17.77778,2.27407,41.97778,Mer_4_7
1525.71111,468.6,362.74444,226.20741,4787.48889,3268.66667,1.22222,57.0,190.4,2844.76667,2.0,476.0,203.55556,13.55556,1.0,50.44444,14.11111,3.7037,386.2,Mer_4_8
1279.93333,529.26667,404.3,124.37778,3913.26667,4257.44444,1.0,23.77778,154.06667,2707.1,2.11111,601.22222,290.88889,15.55556,3.11111,49.55556,15.44444,3.02222,182.86667,Mer_4_9
1040.43333,527.44444,333.88889,179.48148,2671.93333,6295.33333,2.0,38.57778,688.81111,5615.91111,2.33333,116.88889,260.73333,12.11111,1.0,16.77778,323.22222,5.36296,86.88889,Mer_5_0
1320.98889,466.88889,307.33333,118.90741,3027.82222,4853.22222,1.22222,23.2963,218.14444,5058.68889,1.22222,268.22222,171.84444,9.88889,1.0,10.55556,158.55556,3.71111,214.66667,Mer_5_1
1287.32222,1074.33333,310.33333,137.59259,3078.48889,9824.66667,1.44444,25.86667,82.25556,4212.8,1.66667,114.88889,243.28889,12.0,1.0,18.22222,7.0,3.25185,48.88889,Mer_5_2
1221.21111,915.77778,282.77778,202.03704,3058.82222,6496.77778,2.77778,35.88148,523.92222,3727.57778,2.0,153.22222,219.73333,9.11111,3.11111,30.22222,147.44444,5.25185,137.33333,Mer_5_3
1224.87778,578.0,243.11111,162.72222,2573.71111,7855.44444,1.0,18.75556,76.81111,3445.91111,1.55556,82.55556,192.84444,3.88889,1.0,5.77778,5.55556,2.80741,38.22222,Mer_5_4
1191.54444,791.33333,280.44444,146.61111,2619.48889,7474.22222,1.0,23.08889,81.92222,3282.02222,1.11111,112.66667,224.62222,6.11111,1.0,22.11111,11.77778,4.25185,42.44444,Mer_5_5
1147.1,614.44444,246.11111,211.05556,2565.48889,11081.33333,1.44444,58.91111,69.81111,3137.8,1.88889,89.88889,229.84444,8.0,1.0,22.11111,13.11111,2.80741,39.77778,Mer_5_6
1258.54444,482.11111,360.55556,153.7037,2955.82222,8600.33333,1.88889,37.54815,119.14444,2967.35556,1.44444,90.11111,163.51111,9.11111,1.0,13.22222,68.55556,3.03704,63.88889,Mer_5_7
1188.98889,435.33333,284.22222,182.05556,2876.93333,5669.88889,1.44444,32.99259,74.03333,2842.8,1.22222,101.22222,198.4,6.0,1.0,8.88889,16.77778,6.71111,41.11111,Mer_5_8
1087.32222,1034.44444,245.11111,207.83333,2612.26667,6432.0,1.0,46.21481,118.14444,2751.02222,1.55556,157.77778,217.28889,8.0,1.0,14.44444,61.0,3.80741,80.44444,Mer_5_9
